MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,03,AM,1
201604,01,BU,4
201607,01,NI,5
201611,01,RS,4
201610,03,GA,10
201610,02,RS,1
201705,02,NI,2
201704,01,QA,1
201609,01,IN,2
201509,03,GH,1
201702,01,US,69
201602,18,BF,1
201701,19,BF,1
