MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,US,102
201602,01,PK,11
201602,02,CB,3
201602,01,EI,3
201709,02,KN,8
201701,03,KZ,2
201604,01,MX,1
201601,02,IN,9
201610,01,IT,2
201705,01,MI,2
201707,01,SY,7
201707,01,SF,5
201603,01,IS,2
201508,01,SA,2
201606,03,RS,3
201708,03,IS,8
201507,02,NI,1
201608,19,ZI,1
201708,19,MZ,1
