MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,02,KZ,9
201604,03,JA,2
201608,02,CE,2
201611,02,AF,3
201704,03,MT,1
201704,01,IS,1
201606,02,NI,1
201703,02,NI,1
201708,03,KN,1
201704,19,US,66
201704,19,UK,2
201603,19,MO,1
201506,19,MX,3
201508,19,VM,1
