MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,FR,2
201604,02,TU,1
201511,02,NI,3
201607,02,CI,1
201611,03,AS,18
201601,01,CH,3
201705,01,GH,7
201707,02,GT,2
201503,01,TH,7
201503,02,RS,2
201605,02,TX,2
201507,02,SF,1
201509,01,UV,3
201703,01,PK,5
201511,19,SF,5
201607,19,FI,1
201608,19,PL,1
201706,19,JM,2
201706,18,PK,2
201603,19,DJ,1
201603,18,,1
