MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,,2
201511,02,RS,3
201611,01,AE,1
201707,01,CH,3
201503,01,JA,1
201704,02,EG,5
201512,02,US,43
201603,03,QA,3
201612,01,IR,1
201610,18,SZ,5
201601,19,,4
201704,19,NZ,1
201512,19,IS,1
