MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,FR,6
201602,03,MX,5
201602,01,BX,3
201709,01,SY,7
201707,03,MG,4
201706,03,AS,14
201605,01,NU,1
201603,02,DR,1
201609,01,IR,2
201505,01,EG,1
201510,02,NI,2
201702,03,SP,1
201702,03,TU,1
201602,19,CA,5
201705,19,FR,3
201503,19,AS,5
201510,18,RS,1
