MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,02,SF,1
201604,01,PL,2
201604,03,CU,2
201511,01,SF,4
201608,01,NI,2
201608,03,AF,1
201611,01,GR,3
201611,02,,1
201601,01,BY,4
201610,02,IZ,1
201704,02,NZ,6
201503,02,BG,1
201506,01,JM,5
201702,01,CH,1
201702,01,MX,2
201708,03,CA,2
201602,18,UK,4
201604,19,IS,7
201604,19,RS,3
201507,19,SY,1
