MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,01,FR,1
201607,01,PO,1
201611,01,IN,1
201611,02,SP,2
201705,01,PK,2
201706,03,US,72
201707,01,IS,1
201706,01,BE,3
201503,01,AS,14
201704,02,MO,1
201508,03,CA,6
201505,01,CH,4
201505,01,GM,1
201612,01,UK,3
201504,03,EG,9
201708,01,MY,1
201709,19,EG,1
201701,19,NO,2
201607,19,MX,4
201611,19,ML,1
201610,19,GM,1
201704,19,JM,1
201609,18,SY,2
201507,18,CH,2
