MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,01,RP,2
201511,01,NI,16
201611,02,VM,3
201705,01,MX,2
201706,01,RS,2
201706,02,CO,1
201707,18,SY,2
201603,19,IS,6
201702,18,MY,2
201606,19,NZ,1
