MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,01,CA,11
201511,03,KN,1
201608,02,NI,2
201610,01,FR,1
201707,01,SU,2
201505,01,IN,16
201510,01,BE,1
201702,02,MY,1
201606,01,BG,1
201504,02,IN,2
201504,01,JA,2
201708,02,PK,1
201602,19,UK,3
201701,19,PL,1
201511,18,AF,1
201611,19,RS,2
201601,18,PO,1
201506,18,US,5
201609,19,JO,1
