MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,02,EI,1
201604,03,EG,1
201607,01,FR,6
201601,02,AG,1
201610,01,ID,1
201707,02,AS,4
201603,01,JA,3
201506,01,LE,2
201506,01,UP,7
201508,03,SU,1
201504,01,YM,4
201610,19,DJ,2
201704,18,UK,1
201605,18,US,17
201612,19,IZ,1
