MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,01,SA,1
201604,02,,5
201607,02,BG,3
201607,01,EI,1
201611,01,PK,4
201705,03,NZ,1
201706,01,AF,1
201503,01,IN,4
201503,01,GR,1
201503,01,SA,2
201504,02,UG,1
201511,19,IS,2
201706,19,NI,2
201503,19,LE,1
201505,19,BL,1
201510,18,AS,3
201606,19,TU,2
