MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,GH,6
201602,01,IS,2
201602,02,NO,1
201709,01,AO,1
201701,01,BC,1
201611,02,KS,1
201705,01,GR,1
201503,03,NI,11
201512,02,TU,9
201506,01,TH,1
201508,02,IN,8
201509,03,JO,5
201509,01,ID,1
201606,01,RS,4
201504,03,IS,1
201511,19,VM,1
201611,18,IS,2
201707,19,RP,2
201706,19,RP,1
201704,19,KN,1
201605,19,IN,12
201703,19,RS,3
