MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,01,FR,8
201709,01,ZI,1
201709,01,CO,1
201604,03,ET,2
201511,01,UG,3
201608,01,NP,6
201608,01,BF,2
201611,01,GH,13
201610,02,TW,1
201705,01,GY,2
201706,03,IS,2
201706,03,IN,1
201706,01,PM,1
201605,01,SA,10
201605,02,SP,2
201505,01,KE,2
201703,01,UK,6
201703,01,IZ,3
201612,03,UK,1
201504,02,UK,2
201708,02,IN,8
201701,19,US,63
201705,18,GM,1
201706,19,CA,6
201512,19,PL,1
201506,19,PK,2
201506,19,,3
