MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201601,01,US,92
201709,01,CW,2
201701,02,PL,1
201604,01,JE,1
201608,03,TU,4
201608,01,CA,5
201610,01,IS,2
201705,01,AF,1
201704,01,IN,4
201605,02,SN,6
201605,01,BE,1
201605,01,SI,1
201512,01,BE,1
201603,01,MX,2
201506,02,IN,8
201509,02,IC,3
201612,03,GM,3
201708,01,WZ,1
201602,19,BH,1
201609,19,US,27
201508,18,PK,1
201508,18,VM,1
201504,18,QA,1
