MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,02,BN,2
201602,01,SY,8
201510,01,US,36
201611,02,IN,2
201601,02,IR,3
201706,01,CA,13
201512,02,CA,3
201603,03,CA,5
201505,03,JA,4
201612,01,NZ,2
201709,19,CH,3
201701,19,SF,5
201503,19,RS,4
201704,19,AF,1
201510,19,NI,2
