MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,01,WA,8
201604,01,RS,7
201608,01,IT,2
201608,02,YM,2
201707,01,CE,9
201503,01,AJ,1
201605,01,CA,7
201603,02,AE,2
201603,01,DJ,1
201609,01,RP,4
201505,01,IT,1
201607,19,IS,1
201610,19,IS,1
201705,18,AG,2
201503,18,RS,1
201506,19,IT,1
201606,19,AS,8
201606,19,SO,1
