MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,JA,3
201612,03,TW,1
201701,01,FI,3
201701,01,VQ,1
201511,03,IS,4
201607,02,SP,1
201707,01,JE,3
201503,03,BM,2
201512,01,UK,1
201512,01,CH,4
201609,02,UG,6
201609,02,CA,5
201508,01,NL,2
201510,03,FR,2
201507,01,IN,8
201601,18,AS,1
201707,19,VM,1
