MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,02,UK,7
201602,02,KN,2
201701,01,GH,1
201511,01,DR,1
201607,03,MT,2
201607,02,TS,1
201611,03,CH,4
201601,01,HK,1
201601,03,ML,1
201610,03,CH,2
201605,02,IT,1
201605,01,MX,1
201603,01,PL,6
201509,03,IS,2
201505,01,US,108
201702,01,TU,1
201705,18,BE,2
201503,19,AJ,4
201603,19,LY,1
201506,19,JA,2
201609,18,EK,1
