MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,03,PM,2
201709,03,RQ,1
201607,01,SP,3
201608,03,TS,1
201610,01,EG,15
201705,01,US,105
201705,01,KS,2
201605,02,NI,3
201505,01,FJ,2
201504,01,PK,10
201504,02,IR,3
201604,19,JM,1
201611,19,MY,1
201601,18,AU,1
201603,19,WE,1
201506,19,NI,1
201509,19,GM,4
