MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201604,01,EC,1
201607,03,FR,19
201605,01,CM,3
201506,01,DJ,1
201508,02,CA,15
201509,02,IN,7
201509,01,AE,1
201505,02,PK,4
201702,03,IN,4
201702,01,IZ,1
201612,02,AS,3
201612,02,LE,1
201612,01,PK,2
201507,01,,1
201709,19,AM,2
201511,18,SZ,2
201601,18,KE,1
201610,18,US,15
201503,19,LI,3
201605,19,IT,5
201706,19,,2
201512,19,TU,4
