MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,03,JA,1
201602,01,CH,5
201709,02,FR,2
201701,03,IN,1
201604,03,NU,1
201604,01,VM,1
201608,03,GZ,1
201601,01,CA,14
201610,02,CA,2
201610,01,GH,2
201610,01,SY,4
201705,01,ET,1
201706,02,CA,7
201503,01,LE,2
201704,01,SZ,1
201512,01,IS,6
201508,03,SP,2
201509,03,SP,1
201505,01,BA,2
201702,01,IS,2
201703,02,TU,2
201708,02,JA,4
201708,03,MX,1
201603,19,SY,7
201606,18,GM,3
201703,19,CA,8
