MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201601,01,UK,15
201609,01,CA,6
201701,03,CH,3
201604,03,IT,3
201709,03,,5
201510,01,IZ,1
201607,03,UK,6
201607,01,MT,2
201607,01,BP,1
201705,01,BE,2
201503,02,JE,3
201704,01,ET,1
201704,02,KS,3
201603,01,AE,1
201603,01,GR,2
201510,01,RP,1
201504,01,SL,1
201507,03,CH,11
201602,19,YM,1
201611,18,GH,1
201510,19,WE,3
