MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201511,01,SY,13
201607,02,SO,2
201705,01,CA,6
201603,02,WE,3
201506,01,KS,2
201505,01,SA,7
201703,02,CH,4
201612,01,AS,2
201612,01,SA,4
201504,01,PM,1
201701,19,UG,4
201608,19,NI,2
201601,19,UK,2
201704,18,IS,1
201609,18,IS,3
201507,19,NI,2
201510,19,CA,4
201702,18,AS,1
201703,19,UK,1
201703,19,YM,2
