MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201511,03,CY,2
201511,01,PK,3
201607,02,NZ,1
201611,03,MX,1
201611,01,GM,1
201607,01,,3
201610,02,AS,3
201610,01,UK,11
201707,01,AS,18
201707,02,,6
201706,03,GT,6
201704,01,US,128
201704,02,TU,5
201603,03,US,38
201505,01,MZ,1
201703,01,CH,4
201607,19,CA,1
201608,19,PO,1
201705,19,GM,3
201705,19,KE,5
201503,20,CA,1
201512,19,UK,2
201703,18,SY,4
201507,19,CA,1
