MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,03,IC,2
201709,02,WA,3
201709,03,IS,3
201511,03,CH,2
201607,01,AS,1
201607,03,NO,1
201601,02,SY,1
201610,02,ZI,1
201603,01,CA,11
201506,03,,2
201509,01,NI,5
201701,18,SF,1
201504,19,US,18
201608,19,UP,1
201601,18,PM,1
201503,18,AF,1
201704,18,OD,2
201703,18,IN,1
201504,19,SF,1
