MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201701,01,CH,15
201607,02,JE,1
201509,02,ET,2
201505,01,IZ,8
201510,03,SI,2
201510,01,NP,3
201510,02,PP,1
201607,19,UK,4
201704,19,SZ,2
201505,19,US,47
