MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,02,EZ,1
201602,03,SZ,1
201709,03,WA,4
201709,01,MB,1
201701,01,SO,2
201701,03,NZ,1
201604,01,IZ,1
201604,02,ER,1
201511,01,EC,1
201611,01,AS,5
201601,03,JM,1
201610,01,NO,1
201707,01,JA,2
201706,01,QA,1
201706,01,PO,1
201503,03,IT,2
201704,02,AF,1
201605,03,FR,4
201506,02,HA,1
201508,03,OD,5
201508,03,AG,2
201702,03,AE,1
201709,18,IN,1
201604,19,JA,1
201707,19,,2
201609,19,IZ,1
201702,19,US,21
