MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201602,01,KE,2
201709,03,RS,1
201701,03,CA,15
201603,01,US,87
201604,01,NO,1
201704,02,US,56
201707,02,AE,1
201704,03,AS,2
201605,01,PE,1
201603,01,SZ,1
201508,01,IR,12
201708,03,ZI,5
201708,02,FR,1
201602,19,NR,1
201610,19,UY,1
201512,18,LY,1
