MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201709,03,LE,1
201604,03,SY,1
201511,03,CA,15
201607,01,MX,2
201601,01,RO,2
201503,02,IN,2
201609,02,NH,1
201609,01,IZ,2
201508,01,SZ,1
201505,02,RS,1
201505,03,IZ,2
201702,02,IR,4
201703,01,TU,3
201504,03,US,26
201507,01,NZ,1
201602,19,CH,2
201709,20,BM,1
201608,19,AF,2
201506,18,CA,2
201510,19,AS,11
201703,19,FR,1
