MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201604,03,CJ,1
201602,01,CA,25
201607,02,CE,1
201608,02,MY,3
201610,03,SY,19
201605,02,AG,1
201506,03,AS,5
201609,02,CI,1
201509,01,IC,1
201606,02,IZ,1
201708,02,ZA,2
201601,19,TU,7
201702,18,RS,7
