647913088	20160418	201604	2016	2016.2959											TUR	TURKEY	TUR								0	112	112	11	3	-2.0	1	1	1	-2.24609375	0								1	Turkey	TU	TU		39	35	TU	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://wbt.com/for-trump-no-qualms-in-embracing-autocratic-leaders/
647913089	20160418	201604	2016	2016.2959	BUS	COMPANY						BUS													1	080	080	08	2	5.0	10	1	10	1.05386416861827	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20170418230000	https://seekingalpha.com/article/4063181-exxon-mobil-cash-flow-king
647913090	20160418	201604	2016	2016.2959	COP	PRISON						COP			JUD	JUDGE						JUD			1	182	182	18	4	-9.5	10	1	10	-7.48663101604278	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20170418230000	http://lacrossetribune.com/news/state-and-regional/wi/edgerton-man-gets-years-for-hurting-girls-crossing-road/article_2678ed26-8982-5d09-aacc-3f9b74d51ed3.html
647913091	20160418	201604	2016	2016.2959	GOV	GOVERNOR						GOV			CVL	VOTER						CVL			1	084	084	08	2	7.0	5	1	5	-11.75	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20170418230000	http://kmph-kfre.com/news/local/some-blame-spike-in-crime-on-massive-release-of-prisoners
647913092	20160418	201604	2016	2016.2959	GOV	PRESIDENT						GOV			CVL	IMMIGRANT						CVL			0	173	173	17	4	-5.0	12	2	12	-7.24354847363056	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://wdef.com/2017/04/18/dhs-secretary-kelly-vows-marijuana-crackdown-on-the-border/
647913093	20160418	201604	2016	2016.2959	JUD	JUDGE						JUD			COP	PRISON						COP			1	173	173	17	4	-5.0	10	1	10	-7.48663101604278	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20170418230000	http://lacrossetribune.com/news/state-and-regional/wi/edgerton-man-gets-years-for-hurting-girls-crossing-road/article_2678ed26-8982-5d09-aacc-3f9b74d51ed3.html
647913094	20160418	201604	2016	2016.2959	MNCUSA	EXXON MOBIL	USA					MNC													0	071	071	07	2	7.4	10	1	10	1.05386416861827	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20170418230000	https://seekingalpha.com/article/4063181-exxon-mobil-cash-flow-king
647913095	20160418	201604	2016	2016.2959	MNCUSA	DELTA AIR LINES	USA					MNC			GOV	GOVERNMENT						GOV			1	114	114	11	3	-2.0	2	1	2	-5.04587155963303	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://whlt.com/ap/delta-leads-airline-pack-in-latest-on-time-arrival-figures/
647913096	20160418	201604	2016	2016.2959	NZL	NEW ZEALAND	NZL																		0	071	071	07	2	7.4	6	1	6	-1.2218045112782	4	Waihora, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.4833	174.867	-1520505	0								4	Waihora, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.4833	174.867	-1520505	20170418230000	http://www.radionz.co.nz/programmes/water-fools/story/201840731/water-fools-worry-in-waihora
647913097	20160418	201604	2016	2016.2959	USA	UNITED STATES	USA								USAREL	WASHINGTON	USA								1	010	010	01	1	0.0	2	1	2	-1.22116689280868	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://www.churchmilitant.com/news/article/pittsburgh-diocese-prepares-for-restructure-in-face-of-massive-decline
647913098	20160418	201604	2016	2016.2959	USAGOV	UNITED STATES	USA					GOV			CVL	IMMIGRANT						CVL			0	173	173	17	4	-5.0	3	2	3	-7.24354847363056	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://wdef.com/2017/04/18/dhs-secretary-kelly-vows-marijuana-crackdown-on-the-border/
647913099	20160418	201604	2016	2016.2959	USAREL	WASHINGTON	USA																		1	010	010	01	1	0.0	6	1	6	-1.22116689280868	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170418230000	http://www.churchmilitant.com/news/article/pittsburgh-diocese-prepares-for-restructure-in-face-of-massive-decline
