442101758	20140618	201406	2014	2014.4603											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	4	1	4	-2.70935960591133	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20150618230000	http://www.couriermail.com.au/news/queensland/former-surfers-paradise-clubbie-jailed-for-string-of-child-sex-charges/story-fntwpug1-1227405192087?nk=4c767d0863aa4b18fc623ca8b8148ea9-1434667611
442101759	20140618	201406	2014	2014.4603											USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-1.14754098360656	0								3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	20150618230000	http://www.southbendtribune.com/news/local/south-bend-mayor-s-chief-of-staff-cleared-in-patio/article_910f45f8-15e3-11e5-aa2b-ef1bb5014dd6.html
442101760	20140618	201406	2014	2014.4603	GBR	UNITED KINGDOM	GBR																		0	030	030	03	1	4.0	3	1	3	1.13871635610766	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20150618230000	http://www.dailymail.co.uk/debate/article-3130534/BAZ-BAMIGBOYE-Sheridan-s-Funny-Girl.html
442101761	20140618	201406	2014	2014.4603	GOV	MAYOR						GOV			GOVGOV	MAYOR						GOV	GOV		1	080	080	08	2	5.0	1	1	1	-1.14754098360656	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	20150618230000	http://www.southbendtribune.com/news/local/south-bend-mayor-s-chief-of-staff-cleared-in-patio/article_910f45f8-15e3-11e5-aa2b-ef1bb5014dd6.html
442101762	20140618	201406	2014	2014.4603	GOV	MAYOR						GOV			GOVGOV	MAYOR						GOV	GOV		1	080	080	08	2	5.0	2	1	2	-1.14754098360656	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20150618230000	http://www.southbendtribune.com/news/local/south-bend-mayor-s-chief-of-staff-cleared-in-patio/article_910f45f8-15e3-11e5-aa2b-ef1bb5014dd6.html
442101763	20140618	201406	2014	2014.4603	GOVGOV	MAYOR						GOV	GOV		USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-1.14754098360656	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	3	Brooklyn, Indiana, United States	US	USIN	IN109	39.5392	-86.3692	431572	20150618230000	http://www.southbendtribune.com/news/local/south-bend-mayor-s-chief-of-staff-cleared-in-patio/article_910f45f8-15e3-11e5-aa2b-ef1bb5014dd6.html
442101764	20140618	201406	2014	2014.4603	GOVGOV	MAYOR						GOV	GOV		USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-1.14754098360656	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20150618230000	http://www.southbendtribune.com/news/local/south-bend-mayor-s-chief-of-staff-cleared-in-patio/article_910f45f8-15e3-11e5-aa2b-ef1bb5014dd6.html
442101765	20140618	201406	2014	2014.4603	USA	TAMPA	USA																		1	020	020	02	1	3.0	10	1	10	-0.50761421319797	0								0								0								20150618230000	http://tbo.com/news/breaking-news/tampa-looking-for-66-million-to-balance-next-years-budget-20150618/
442101766	20150611	201506	2015	2015.4411											HLH	DOCTOR						HLH			0	043	043	04	1	2.8	5	1	5	1.37795275590551	0								1	Jersey	JE	JE		49.1961	-2.12585	JE	1	Jersey	JE	JE		49.1961	-2.12585	JE	20150618230000	http://www.news.com.au/national/chief-justice-tim-carmody-to-be-acting-queensland-governor-while-paul-de-jersey-is-away/story-e6frfkp9-1227404747650
442101767	20150611	201506	2015	2015.4411											JUD	JUDGE						JUD			0	020	020	02	1	3.0	6	1	6	-3.55292376017765	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20150618230000	http://www.desmoinesregister.com/story/news/crime-and-courts/2015/06/18/dreamer-protester-arrest/28950463/
