458927249	20150819010000	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	-1	1809	1906	0	20	2072	-0.53908355795148		
570394992	20160818054500	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	-1	1794	1891	0	20	2072	-0.53908355795148		
459140344	20150819164500	20160818230000	1	arabnews.com	http://www.arabnews.com/node/971946/world	1	-1	435	382	1	100	2256	4.13223140495868		
570644314	20160818230000	20160818230000	1	dailynht.com	http://dailynht.com/story/17031	24	-1	6857	6912	1	30	7923	0.98335854765507		
570364962	20160818030000	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	-1	1824	1893	1	60	2072	-0.53908355795148		
570644315	20160818230000	20160818230000	1	thedailymeal.com	http://www.thedailymeal.com/news/eat/ny-governor-launches-new-york-state-grown-certified-program/081816	2	-1	285	205	0	20	1226	5.52763819095477		
458926912	20150819010000	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	1809	-1	1906	0	20	2072	-0.53908355795148		
570394993	20160818054500	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	1794	-1	1891	0	20	2072	-0.53908355795148		
459123633	20150819154500	20160818230000	1	brisbanetimes.com.au	http://www.brisbanetimes.com.au/victoria/man-and-woman-charged-over-epping-murder-20160818-gqw5hq.html	1	70	-1	99	1	100	732	-12.1428571428571		
458979461	20150819051500	20160818230000	1	brisbanetimes.com.au	http://www.brisbanetimes.com.au/victoria/man-and-woman-charged-over-epping-murder-20160818-gqw5hq.html	1	70	-1	125	1	100	732	-12.1428571428571		
570644316	20160818230000	20160818230000	1	centraltelegraph.com.au	http://www.centraltelegraph.com.au/news/village-festival-organiser-stunned-by-turnout/3079187/	1	757	744	721	0	20	2437	-1.72839506172839		
570644317	20160818230000	20160818230000	1	whitsundaytimes.com.au	http://www.whitsundaytimes.com.au/news/village-festival-organiser-stunned-by-turnout/3079187/	1	757	744	721	0	20	1791	-2.66666666666666		
570644317	20160818230000	20160818230000	1	cqnews.com.au	http://www.cqnews.com.au/news/village-festival-organiser-stunned-by-turnout/3079187/	1	757	744	721	0	20	2135	-2.81690140845071		
570394994	20160818054500	20160818230000	1	perthnow.com.au	http://www.perthnow.com.au/news/western-australia/labors-ken-travers-to-quit-wa-parliament/news-story/d62d6a70cd97c51e24eaab165d317e24	9	1794	1822	1804	0	40	2072	-0.53908355795148		
570644318	20160818230000	20160818230000	1	cnbc.com	http://www.cnbc.com/2016/08/18/reuters-america-update-2-new-zika-virus-cases-found-in-miami-beach-reports.html	3	665	-1	709	1	50	3905	-2.60162601626016		
570644319	20160818230000	20160818230000	1	bizwest.com	http://bizwest.com/boulder-based-special-aerospace-systems-opens-office-alabama/	5	2004	2148	2072	1	10	2345	2.42587601078167		
570644320	20160818230000	20160818230000	1	bizwest.com	http://bizwest.com/boulder-based-special-aerospace-systems-opens-office-alabama/	5	2004	2111	2072	0	40	2345	2.42587601078167		
570635846	20160818221500	20160818230000	1	ctvnews.ca	http://www.ctvnews.ca/politics/trudeau-s-china-trip-expected-to-set-tone-of-approach-with-beijing-1.3033928	13	2380	2426	2402	0	40	4252	-1.43884892086331		
570635846	20160818221500	20160818230000	1	winnipegfreepress.com	http://www.winnipegfreepress.com/business/trudeau-to-visit-china-for-a-week-starting-aug-30-390574921.html	13	2606	2664	2634	0	20	4243	-1.43061516452074		
570635847	20160818221500	20160818230000	1	winnipegfreepress.com	http://www.winnipegfreepress.com/business/trudeau-to-visit-china-for-a-week-starting-aug-30-390574921.html	13	2593	2639	2615	0	20	4243	-1.43061516452074		
570644321	20160818230000	20160818230000	1	mpbn.net	http://mpbn.net/post/lepage-man-who-died-fighting-isis-received-welfare-benefits	11	3320	3265	3243	1	50	4662	-0.95238095238095		
570632685	20160818220000	20160818230000	1	gosanangelo.com	http://www.gosanangelo.com/entertainment/arts/390633261.xhtml	4	2808	2754	2727	0	20	9106	1.61917098445595		
570632685	20160818220000	20160818230000	1	ruidosonews.com	http://www.ruidosonews.com/story/news/nation-now/2016/08/18/everyone-loves-happy-new-lucy-statue/88952798/	4	2475	2421	2394	0	20	8492	1.67785234899329		
570632685	20160818220000	20160818230000	1	redding.com	http://www.redding.com/news/390633261.xhtml	4	2808	2754	2727	0	20	9107	1.61917098445595		
570632685	20160818220000	20160818230000	1	gosanangelo.com	http://www.gosanangelo.com/entertainment/arts/Everyone-loves-the-happy-new-Lucy-statue-390633261.html	4	2808	2754	2727	0	20	9106	1.61917098445595		
570644322	20160818230000	20160818230000	1	pressherald.com	http://www.pressherald.com/2016/08/18/homeless-inhabitants-of-portland-tent-city-told-its-time-to-decamp/	26	5854	-1	5921	1	50	7229	-2.63367916999201		
570644323	20160818230000	20160818230000	1	townhall.com	http://townhall.com/news/politics-elections/2016/08/18/mexico-police-arbitrarily-executed-22-people-in-raid-last-year-rights-body-n2207133	2	174	111	141	1	100	782	-9.55882352941176		
459007366	20150819073000	20160818230000	1	policeone.com	http://www.policeone.com/investigations/articles/211490006-Chicago-police-recommend-firing-of-7-cops-in-McDonald-shooting/	3	718	804	698	0	40	5769	-4.60385438972163		
459007366	20150819073000	20160818230000	1	philly.com	http://www.philly.com/philly/news/nation_world/20160818_ap_e2ccb43fea094e228f9be794fa4643df.html	4	632	719	610	0	40	5769	-4.27163198247536		
570570807	20160818173000	20160818230000	1	policeone.com	http://www.policeone.com/investigations/articles/211490006-Chicago-police-recommend-firing-of-7-cops-in-McDonald-shooting/	3	720	806	700	1	60	5769	-4.60385438972163		
570570807	20160818173000	20160818230000	1	philly.com	http://www.philly.com/philly/news/nation_world/20160818_ap_e2ccb43fea094e228f9be794fa4643df.html	4	612	698	592	1	60	5769	-4.27163198247536		
570632690	20160818220000	20160818230000	1	gosanangelo.com	http://www.gosanangelo.com/entertainment/arts/390633261.xhtml	7	4272	4301	4326	1	30	9106	1.61917098445595		
570632690	20160818220000	20160818230000	1	ruidosonews.com	http://www.ruidosonews.com/story/news/nation-now/2016/08/18/everyone-loves-happy-new-lucy-statue/88952798/	7	3942	3989	4014	1	30	8492	1.67785234899329		
570632690	20160818220000	20160818230000	1	redding.com	http://www.redding.com/news/390633261.xhtml	7	4272	4301	4326	1	30	9107	1.61917098445595		
570632690	20160818220000	20160818230000	1	gosanangelo.com	http://www.gosanangelo.com/entertainment/arts/Everyone-loves-the-happy-new-Lucy-statue-390633261.html	7	4272	4301	4326	1	30	9106	1.61917098445595		
570632691	20160818220000	20160818230000	1	gosanangelo.com	http://www.gosanangelo.com/entertainment/arts/390633261.xhtml	7	4272	4329	4343	0	10	9106	1.61917098445595		
570632691	20160818220000	20160818230000	1	ruidosonews.com	http://www.ruidosonews.com/story/news/nation-now/2016/08/18/everyone-loves-happy-new-lucy-statue/88952798/	7	3942	4047	4057	0	10	8492	1.67785234899329		
