434260706	20140518	201405	2014	2014.3781											IND	MUMBAI	IND								0	042	042	04	1	1.9	2	1	2	-0.62111801242236	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20150518230000	http://www.gulf-times.com/india/185/details/439791/rajnath-pledges-fair-probe-into-man%E2%80%99s-killing-by-police
434260707	20140518	201405	2014	2014.3781											LEG	LAWMAKER						LEG			0	190	190	19	4	-10.0	10	1	10	-2.10045662100456	0								4	Ramadi, Dayr az Zawr, Syria	SY	SY07	26340	34.6389	40.8756	-2538939	4	Ramadi, Dayr az Zawr, Syria	SY	SY07	26340	34.6389	40.8756	-2538939	20150518230000	http://thehill.com/policy/defense/overnights/242444-overnight-defense-pentagon-defends-strategy-as-isis-advances
434260708	20140518	201405	2014	2014.3781											USA	UNITED STATES	USA								0	0841	084	08	2	7.0	2	1	2	0.784929356357927	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20150518230000	http://www.politico.com/story/2015/05/obama-foundation-5-million-118067.html
434260709	20140518	201405	2014	2014.3781	BUS	COMPANY						BUS													1	010	010	01	1	0.0	5	1	5	-0.40322580645162	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20150518230000	http://in2eastafrica.net/eveready-share-price-jumps-on-news-of-deal-with-soap-maker/
434260710	20140518	201405	2014	2014.3781	BUS	BUSINESS						BUS													0	111	111	11	3	-2.0	10	1	10	2.40601503759398	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20150518230000	http://www.crn.com.au/News/403879,ibm-reveals-new-kit-designed-for-hybrid-clouds.aspx
434260711	20140518	201405	2014	2014.3781	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			1	030	030	03	1	4.0	10	1	10	0.26809651474531	1	South Africa	SF	SF		-29	24	SF	1	South Africa	SF	SF		-29	24	SF	1	South Africa	SF	SF		-29	24	SF	20150518230000	http://www.defenceweb.co.za/index.php?option=com_content&view=article&id=39138&catid=74&Itemid=30
434260712	20140518	201405	2014	2014.3781	BUS	EMPLOYER						BUS			JUD	FEDERAL COURT						JUD			1	040	040	04	1	1.0	10	1	10	-1.23966942148761	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150518230000	http://www.jdsupra.com/legalnews/courts-can-review-eeoc-s-pre-litigation-20107/
434260713	20140518	201405	2014	2014.3781	BUS	EMPLOYER						BUS			JUD	FEDERAL COURT						JUD			1	115	115	11	3	-2.0	10	1	10	-1.23966942148761	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150518230000	http://www.jdsupra.com/legalnews/courts-can-review-eeoc-s-pre-litigation-20107/
434260714	20140518	201405	2014	2014.3781	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	3.52941176470589	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20150518230000	http://www.myjoyonline.com/business/2015/May-18th/tony-elumelu-proposes-new-entrepreneur-led-development-model-for-africa.php
434260715	20140518	201405	2014	2014.3781	COP	PRISON						COP			JUD	MAGISTRATE						JUD			1	043	043	04	1	2.8	5	1	5	-7.12742980561555	0								0								0								20150518230000	http://www.thehindu.com/opinion/editorial/a-system-under-trial/article7220397.ece
434260716	20140518	201405	2014	2014.3781	GBR	UNITED KINGDOM	GBR								LBY	LIBYA	LBY								0	012	012	01	1	-0.4	2	1	2	-9.31307793923385	1	United Kingdom	UK	UK		54	-2	UK	4	Houla, Nabatî, Lebanon	LE	LE07	18314	33.2092	35.515	-804489	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20150518230000	http://www.samoanews.com/node/5574
434260717	20140518	201405	2014	2014.3781	GBR	UNITED KINGDOM	GBR								LBY	LIBYA	LBY								0	012	012	01	1	-0.4	2	1	2	-9.31307793923385	1	United Kingdom	UK	UK		54	-2	UK	1	Libya	LY	LY		25	17	LY	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20150518230000	http://www.samoanews.com/node/5574
434260718	20140518	201405	2014	2014.3781	IND	MUMBAI	IND																		0	043	043	04	1	2.8	2	1	2	-0.62111801242236	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20150518230000	http://www.gulf-times.com/india/185/details/439791/rajnath-pledges-fair-probe-into-man%E2%80%99s-killing-by-police
434260719	20140518	201405	2014	2014.3781	JUD	MAGISTRATE						JUD			COP	PRISON						COP			1	042	042	04	1	1.9	5	1	5	-7.12742980561555	0								0								0								20150518230000	http://www.thehindu.com/opinion/editorial/a-system-under-trial/article7220397.ece
434260720	20140518	201405	2014	2014.3781	SDN	KHARTOUM	SDN								GOV	MINIST						GOV			1	051	051	05	1	3.4	10	1	10	4.42260442260443	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20150518230000	http://news.sudanvisiondaily.com/details.html?rsnpid=250042
434260721	20140518	201405	2014	2014.3781	SYR	SYRIA	SYR								LBY	LIBYA	LBY								0	012	012	01	1	-0.4	6	1	6	-9.31307793923385	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Libya	LY	LY		25	17	LY	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20150518230000	http://www.samoanews.com/node/5574
434260722	20140518	201405	2014	2014.3781	USA	WASHINGTON	USA																		1	070	070	07	2	7.0	6	1	6	0.82644628099173	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20150518230000	http://www.detroitnews.com/story/news/politics/2015/05/18/stabenow-donates-batman-pay-charity/27552597/
434260723	20140518	201405	2014	2014.3781	USA	UTAH	USA																		0	193	193	19	4	-10.0	1	1	1	-1.67832167832168	3	Grand Canyon, California, United States	US	USCA	CA041	38.0913	-122.821	224386	0								3	Grand Canyon, California, United States	US	USCA		38.0913	-122.821	224386	20150518230000	http://www.biologicaldiversity.org/news/press_releases/2015/gray-wolf-investigation-05-18-2015.html
434260724	20140518	201405	2014	2014.3781	USA	UTAH	USA																		0	193	193	19	4	-10.0	6	1	6	-1.67832167832168	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	Grand Canyon, California, United States	US	USCA		38.0913	-122.821	224386	20150518230000	http://www.biologicaldiversity.org/news/press_releases/2015/gray-wolf-investigation-05-18-2015.html
434260725	20140518	201405	2014	2014.3781	USA	UTAH	USA																		0	193	193	19	4	-10.0	1	1	1	-1.67832167832168	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20150518230000	http://www.biologicaldiversity.org/news/press_releases/2015/gray-wolf-investigation-05-18-2015.html
434260726	20140518	201405	2014	2014.3781	USAJUD	SAN FRANCISCO	USA					JUD													1	127	127	12	3	-5.0	2	1	2	-2.42424242424242	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20150518230000	http://www.skynews.com.au/news/world/nthamerica/2015/05/19/court-says-anti-islamic-film-should-be-shown.html
434260727	20150418	201504	2015	2015.2959											ZWE	ZIMBABWE	ZWE								1	084	084	08	2	7.0	3	1	3	6.59340659340659	0								1	Zimbabwe	ZI	ZI		-20	30	ZI	1	Zimbabwe	ZI	ZI		-20	30	ZI	20150518230000	http://nehandaradio.com/2015/05/19/rozalla-miller-bursts-into-us-billboard-charts/
434260728	20150418	201504	2015	2015.2959	GBR	LONDON	GBR								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	6	1	6	-3.86266094420601	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51	9	GM	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20150518230000	http://www.dailymail.co.uk/news/article-3086982/PM-puts-Euro-referendum-Bill-Queen-s-speech-Cameron-signals-intention-fast-track-negotiations-poll-held-2016.html
434260729	20150418	201504	2015	2015.2959	GOV	CABINET						GOV													0	060	060	06	2	6.0	6	1	6	-0.31347962382445	4	Kamiti, Kenya (general), Kenya	KE	KE00	18585	-1.21667	37.0333	-2248025	0								4	Kamiti, Kenya (general), Kenya	KE	KE00	18585	-1.21667	37.0333	-2248025	20150518230000	http://in2eastafrica.net/what-sh2-1-trillion-budget-will-buy-kenya-in-2015/
434260730	20150418	201504	2015	2015.2959	GOV	CABINET						GOV													0	060	060	06	2	6.0	4	1	4	-0.31347962382445	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20150518230000	http://in2eastafrica.net/what-sh2-1-trillion-budget-will-buy-kenya-in-2015/
434260731	20150418	201504	2015	2015.2959	GOV	GOVERNMENT						GOV			GBR	LONDON	GBR								0	040	040	04	1	1.0	6	1	6	-3.86266094420601	1	Germany	GM	GM		51	9	GM	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20150518230000	http://www.dailymail.co.uk/news/article-3086982/PM-puts-Euro-referendum-Bill-Queen-s-speech-Cameron-signals-intention-fast-track-negotiations-poll-held-2016.html
434260732	20150418	201504	2015	2015.2959	GOV	GOVERNMENT						GOV			OPP	PRISONER						OPP			1	020	020	02	1	3.0	10	1	10	-7.12742980561555	0								0								0								20150518230000	http://www.thehindu.com/opinion/editorial/a-system-under-trial/article7220397.ece
434260733	20150418	201504	2015	2015.2959	MMR	MYANMAR	MMR								IND	DELHI	IND								1	1246	124	12	3	-4.0	2	1	2	-5.70469798657718	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20150518230000	http://www.telegraphindia.com/1150519/jsp/northeast/story_20859.jsp
434260734	20150418	201504	2015	2015.2959	MMR	MYANMAR	MMR								IND	DELHI	IND								1	1246	124	12	3	-4.0	2	1	2	-5.70469798657718	1	Myanmar	BM	BM		22	98	BM	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	1	Myanmar	BM	BM		22	98	BM	20150518230000	http://www.telegraphindia.com/1150519/jsp/northeast/story_20859.jsp
434260735	20150418	201504	2015	2015.2959	MMR	MYANMAR	MMR								IND	DELHI	IND								1	1246	124	12	3	-4.0	2	1	2	-5.70469798657718	1	Myanmar	BM	BM		22	98	BM	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20150518230000	http://www.telegraphindia.com/1150519/jsp/northeast/story_20859.jsp
434260736	20150418	201504	2015	2015.2959	USA	DISTRICT OF COLUMBIA	USA								COP	POLICE						COP			1	101	101	10	3	-5.0	4	1	4	-6.23853211009174	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20150518230000	http://dailycaller.com/2015/05/18/dc-rep-wants-answers-after-protesters-forcible-removal/
434260737	20150418	201504	2015	2015.2959	USALEG	DISTRICT OF COLUMBIA	USA					LEG			COP	POLICE						COP			1	101	101	10	3	-5.0	6	1	6	-6.23853211009174	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20150518230000	http://dailycaller.com/2015/05/18/dc-rep-wants-answers-after-protesters-forcible-removal/
434260738	20150418	201504	2015	2015.2959	ZMB	ZAMBIAN	ZMB								ZWE	ZIMBABWE	ZWE								1	084	084	08	2	7.0	7	1	7	6.59340659340659	1	Zimbabwe	ZI	ZI		-20	30	ZI	1	Zimbabwe	ZI	ZI		-20	30	ZI	1	Zimbabwe	ZI	ZI		-20	30	ZI	20150518230000	http://nehandaradio.com/2015/05/19/rozalla-miller-bursts-into-us-billboard-charts/
434260739	20150511	201505	2015	2015.3589	BUS	PRODUCER						BUS													1	051	051	05	1	3.4	8	1	8	4.65116279069768	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20150518230000	http://www.washingtontimes.com/news/2015/may/18/cool-wet-conditions-slow-fieldwork-across-south-da/
434260740	20150511	201505	2015	2015.3589	BUS	ENTREPRENEUR						BUS			AUS	AUSTRALIAN	AUS								1	070	070	07	2	7.0	2	1	2	4.58221024258761	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20150518230000	http://prwire.com.au/pr/51722/ninefold-launches-developer-tier-servers-from-7-to-encourage-more-startups-to-get-ideas-to-market
434260741	20150511	201505	2015	2015.3589	BUS	ENTREPRENEUR						BUS			AUS	AUSTRALIAN	AUS								1	070	070	07	2	7.0	2	1	2	5.02958579881657	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150518230000	http://www.tweaktown.com/pressrelease/9293/ninefold-launches-developer-tier-servers-rom-encourage-more-startups-ideas-market/
434260742	20150511	201505	2015	2015.3589	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.88461538461539	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20150518230000	http://www.greatfallstribune.com/story/money/2015/05/18/red-ants-pants-founder-attends-white-house-biz-summit/27552857/
434260743	20150511	201505	2015	2015.3589	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	2.88461538461539	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	White Sulphur Springs, Montana, United States	US	USMT		46.5483	-110.902	793216	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20150518230000	http://www.greatfallstribune.com/story/money/2015/05/18/red-ants-pants-founder-attends-white-house-biz-summit/27552857/
434260744	20150511	201505	2015	2015.3589	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	2.88461538461539	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	White Sulphur Springs, Montana, United States	US	USMT		46.5483	-110.902	793216	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20150518230000	http://www.greatfallstribune.com/story/money/2015/05/18/red-ants-pants-founder-attends-white-house-biz-summit/27552857/
434260745	20150511	201505	2015	2015.3589	BUS	BUSINESS						BUS			USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	2	1	2	2.88461538461539	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20150518230000	http://www.greatfallstribune.com/story/money/2015/05/18/red-ants-pants-founder-attends-white-house-biz-summit/27552857/
434260746	20150511	201505	2015	2015.3589	GOV	MINIST						GOV			HIN105	RASHTRIYA SWAYAMSEVAK SANGH				HIN					1	040	040	04	1	1.0	4	1	4	-0.75949367088608	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20150518230000	http://timesofindia.indiatimes.com/city/nagpur/RSS-to-affiliates-No-open-protests-against-Centre/articleshow/47335529.cms
