682630330	20170720	201707	2017	2017.5479											USAEDU	MASSACHUSETTS	USA					EDU			1	036	036	03	1	4.0	6	1	6	3.71134020618557	0								1	Cuba	CU	CU		22	-79.5	CU	1	United States	US	US		39.828175	-98.5795	US	20170819230000	http://www.amherstbulletin.com/UMass-Amherst-students-prepare-for-public-health-study-abroad-in-Cuba-11891930
682630331	20170720	201707	2017	2017.5479	USAEDU	MASSACHUSETTS	USA					EDU													1	036	036	03	1	4.0	4	1	4	3.71134020618557	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20170819230000	http://www.amherstbulletin.com/UMass-Amherst-students-prepare-for-public-health-study-abroad-in-Cuba-11891930
682630332	20170720	201707	2017	2017.5479	USAEDU	MASSACHUSETTS	USA					EDU													1	036	036	03	1	4.0	6	1	6	3.71134020618557	1	Cuba	CU	CU		22	-79.5	CU	0								1	United States	US	US		39.828175	-98.5795	US	20170819230000	http://www.amherstbulletin.com/UMass-Amherst-students-prepare-for-public-health-study-abroad-in-Cuba-11891930
682630333	20170812	201708	2017	2017.6082											ZWE	ZIMBABWE	ZWE								1	190	190	19	4	-10.0	4	1	4	0.79681274900398	0								4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630334	20170812	201708	2017	2017.6082	BUDMAH420	TENDAI				BUD															1	012	012	01	1	-0.4	8	1	8	-2.95159386068477	4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	0								4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	20170819230000	http://www.sundaymail.co.zw/funeral-firms-to-shell-out-us46m-on-govt-paper/
682630335	20170812	201708	2017	2017.6082	BUDMAH420	TENDAI				BUD															1	030	030	03	1	4.0	8	1	8	-2.95159386068477	4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	0								4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	20170819230000	http://www.sundaymail.co.zw/funeral-firms-to-shell-out-us46m-on-govt-paper/
682630336	20170812	201708	2017	2017.6082	ZWE	ZIMBABWE	ZWE																		1	012	012	01	1	-0.4	2	1	2	-2.95159386068477	4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	0								4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	20170819230000	http://www.sundaymail.co.zw/funeral-firms-to-shell-out-us46m-on-govt-paper/
682630337	20170812	201708	2017	2017.6082	ZWE	ZIMBABWE	ZWE																		1	030	030	03	1	4.0	2	1	2	-2.95159386068477	4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	0								4	Chikanda, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-17.2833	29.9167	-2308630	20170819230000	http://www.sundaymail.co.zw/funeral-firms-to-shell-out-us46m-on-govt-paper/
682630338	20170812	201708	2017	2017.6082	ZWE	ZIMBABWE	ZWE																		1	190	190	19	4	-10.0	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	0								4	Chivi, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.3073	30.5102	-2308468	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630339	20170812	201708	2017	2017.6082	ZWE	ZIMBABWE	ZWE																		1	190	190	19	4	-10.0	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	0								4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630340	20170818	201708	2017	2017.6247											SWZGOV	MSWATI III	SWZ					GOV			1	043	043	04	1	2.8	10	1	10	5.46875	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20170819230000	http://www.times.co.sz/news/114591-king%E2%80%99s-challenge-to-zuma.html
682630341	20170818	201708	2017	2017.6247	AFG	AFGHAN	AFG								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	5	1	5	-5.46623794212218	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170819230000	http://news.antiwar.com/2017/08/19/trump-afghan-war-decisions-made/
682630342	20170818	201708	2017	2017.6247	AFG	AFGHANISTAN	AFG								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	3	1	3	-5.46623794212218	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20170819230000	http://news.antiwar.com/2017/08/19/trump-afghan-war-decisions-made/
682630343	20170818	201708	2017	2017.6247	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								1	036	036	03	1	4.0	3	1	3	-5.46623794212218	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20170819230000	http://news.antiwar.com/2017/08/19/trump-afghan-war-decisions-made/
682630344	20170818	201708	2017	2017.6247	GOV	GOVERNMENT						GOV			IGOSAFSAD	SADC	SAF	SAD				IGO			1	051	051	05	1	3.4	3	1	3	5.8282208588957	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20170819230000	http://www.sundaymail.co.zw/first-ladys-work-reaps-reward/
682630345	20170818	201708	2017	2017.6247	LEG	SENATOR						LEG			ZWE	ZIMBABWE	ZWE								1	042	042	04	1	1.9	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630346	20170818	201708	2017	2017.6247	LEG	SENATOR						LEG			ZWE	ZIMBABWE	ZWE								1	042	042	04	1	1.9	4	1	4	0.79681274900398	4	Domboshava, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.429	30.5966	10677493	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Domboshava, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.429	30.5966	10677493	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630347	20170818	201708	2017	2017.6247	LEG	SENATOR						LEG			ZWE	ZIMBABWE	ZWE								1	073	073	07	2	7.4	6	1	6	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630348	20170818	201708	2017	2017.6247	LEG	SENATOR						LEG			ZWEMIL	ZIMBABWE	ZWE					MIL			1	073	073	07	2	7.4	2	1	2	0.79681274900398	4	Domboshava, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.429	30.5966	10677493	4	Domboshava, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.429	30.5966	10677493	4	Domboshava, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.429	30.5966	10677493	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630349	20170818	201708	2017	2017.6247	SWZGOV	MSWATI III	SWZ					GOV													1	042	042	04	1	1.9	10	1	10	5.46875	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20170819230000	http://www.times.co.sz/news/114591-king%E2%80%99s-challenge-to-zuma.html
682630350	20170818	201708	2017	2017.6247	ZWE	ZIMBABWE	ZWE																		1	018	018	01	1	3.4	4	1	4	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	0								4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630351	20170818	201708	2017	2017.6247	ZWE	ZIMBABWE	ZWE								LEG	SENATOR						LEG			1	043	043	04	1	2.8	6	1	6	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630352	20170818	201708	2017	2017.6247	ZWE	ZIMBABWE	ZWE								ZWELEG	ZIMBABWE	ZWE					LEG			1	043	043	04	1	2.8	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630353	20170818	201708	2017	2017.6247	ZWELEG	ZIMBABWE	ZWE					LEG			ZWE	ZIMBABWE	ZWE								1	042	042	04	1	1.9	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630354	20170818	201708	2017	2017.6247	ZWELEG	ZIMBABWE	ZWE					LEG			ZWE	ZIMBABWE	ZWE								1	073	073	07	2	7.4	2	1	2	0.79681274900398	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20170819230000	http://www.sundaymail.co.zw/huge-send-off-for-mahofa/
682630355	20170819	201708	2017	2017.6274											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	5	1	5	-11.5384615384615	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20170819230000	http://english.astroawani.com/world-news/live-update-bangladesh-siege-ends-6-gunmen-killed-13-hostages-rescued-109855
682630356	20170819	201708	2017	2017.6274											BUS	MANUFACTURER						BUS			1	043	043	04	1	2.8	8	1	8	1.44694533762058	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20170819230000	http://www.sundaymail.co.zw/bmw-abandons-boring-old-style/
682630357	20170819	201708	2017	2017.6274											BUS	EMPLOYER						BUS			0	100	100	10	3	-5.0	10	1	10	2.41935483870968	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20170819230000	http://www.sctimes.com/story/opinion/2017/08/19/states-workforce-shortage-demands-full-court-press/572793001/
682630358	20170819	201708	2017	2017.6274											CAN	CANADA	CAN								0	051	051	05	1	3.4	4	1	4	5.3921568627451	0								4	Owen Sound, Ontario, Canada	CA	CA08	12652	44.5667	-80.85	-570814	4	Owen Sound, Ontario, Canada	CA	CA08	12652	44.5667	-80.85	-570814	20170819230000	http://www.owensoundsuntimes.com/2017/08/19/local-artists-shine-at-summerfolk
682630359	20170819	201708	2017	2017.6274											COP	POLICE						COP			0	040	040	04	1	1.0	10	1	10	-4.12524850894632	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20170819230000	http://www.amherstbulletin.com/Amherst-Police-Log-11790828
682630360	20170819	201708	2017	2017.6274											COP	POLICE						COP			1	043	043	04	1	2.8	20	2	20	0	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170819230000	http://www.dailytelegraph.com.au/news/nsw/man-rescued-after-scaling-road-sign-on-eastern-distributor/news-story/d9adc5be4c8fc43c422118d4b08c891c?nk=b6554024c1b7b1ce5b566b9a150507aa-1503182806
682630361	20170819	201708	2017	2017.6274											COP	POLICE						COP			1	130	130	13	3	-4.4	5	1	5	-4.12524850894632	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20170819230000	http://www.amherstbulletin.com/Amherst-Police-Log-11790828
682630362	20170819	201708	2017	2017.6274											COP	POLICE						COP			1	140	140	14	3	-6.5	30	6	30	-3.53258819090737	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170819230000	http://www.kentucky.com/news/politics-government/national-politics/article168212617.html
682630363	20170819	201708	2017	2017.6274											COP	POLICE						COP			1	171	171	17	4	-9.2	20	1	20	-4.39377889060092	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20170819230000	http://homicides.suntimes.com/2017/08/19/ceecee-cockriel-kiko-ledesman-and-aj-lopez-shot-to-death-in-east-side-shooter-claims-self-defense/
682630364	20170819	201708	2017	2017.6274											COP	POLICE						COP			1	193	193	19	4	-10.0	6	1	6	-5.39772727272727	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20170819230000	http://homicides.suntimes.com/2017/08/19/ceecee-cockriel-kiko-ledesman-and-aj-lopez-shot-to-death-in-east-side-shooter-claims-self-defense/
682630365	20170819	201708	2017	2017.6274											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	1.53846153846154	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20170819230000	http://www.sundaymail.co.zw/applications-for-2018-icaz-certificate-in-accounting-cta-now-open/
682630366	20170819	201708	2017	2017.6274											EDU	STUDENT						EDU			0	130	130	13	3	-4.4	6	2	6	-1.47998341027725	0								3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20170819230000	http://www.miamiherald.com/news/nation-world/article168165182.html
682630367	20170819	201708	2017	2017.6274											EDU	COLLEGE						EDU			0	173	173	17	4	-5.0	10	1	10	-4.12524850894632	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20170819230000	http://www.amherstbulletin.com/Amherst-Police-Log-11790828
682630368	20170819	201708	2017	2017.6274											EDU	SCHOOL						EDU			0	190	190	19	4	-10.0	10	1	10	1.53846153846154	0								4	Matanga, Manicaland, Zimbabwe	ZI	ZI01	40197	-18.7584	32.1019	-2315888	4	Matanga, Manicaland, Zimbabwe	ZI	ZI01	40197	-18.7584	32.1019	-2315888	20170819230000	http://www.sundaymail.co.zw/windview-donates-to-underprivileged/
682630369	20170819	201708	2017	2017.6274											ESP	BARCELONA	ESP								1	042	042	04	1	1.9	8	1	8	-4.1988950276243	0								4	Gulmarrad, New South Wales, Australia	AS	AS02	5096	-29.487	153.233	11430532	4	Gulmarrad, New South Wales, Australia	AS	AS02	5096	-29.487	153.233	11430532	20170819230000	https://www.dailyexaminer.com.au/news/julians-dad-arrives-barcelona/3214373/
682630370	20170819	201708	2017	2017.6274											ESP	BARCELONA	ESP								1	042	042	04	1	1.9	2	1	2	-4.1988950276243	0								3	Maclean House, Illinois, United States	US	USIL		41.7967	-87.6023	1830987	3	Maclean House, Illinois, United States	US	USIL		41.7967	-87.6023	1830987	20170819230000	https://www.dailyexaminer.com.au/news/julians-dad-arrives-barcelona/3214373/
682630371	20170819	201708	2017	2017.6274											ESP	SPAIN	ESP								1	046	046	04	1	7.0	10	1	10	-4.92957746478873	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20170819230000	http://www.ktvu.com/news/274885172-story
682630372	20170819	201708	2017	2017.6274											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-8.86075949367089	0								1	United Kingdom	UK	UK		54	-4	UK	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20170819230000	http://www.sfgate.com/nation/article/Chicago-slaying-suspects-extradited-from-Bay-Area-11944773.php
682630373	20170819	201708	2017	2017.6274											GOV	KING						GOV			1	042	042	04	1	1.9	10	1	10	1.72661870503597	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20170819230000	https://www.geek.com/culture/game-of-thrones-coins-1707255/
682630374	20170819	201708	2017	2017.6274											IGOUNOKID	UNICEF		UNO				IGO			0	036	036	03	1	4.0	5	1	5	-3.50584307178631	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20170819230000	http://gantdaily.com/2017/08/19/death-toll-mounts-in-sierra-leone-mudslides/
682630375	20170819	201708	2017	2017.6274											JUD	MAGISTRATE						JUD			0	020	020	02	1	3.0	10	1	10	-4.83870967741936	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20170819230000	http://www.deccanchronicle.com/nation/current-affairs/200817/bs-yeddyurappa-seeks-10-days-to-appear-before-acb.html
682630376	20170819	201708	2017	2017.6274											MED	WEBSITE						MED			1	057	057	05	1	8.0	10	1	10	0.67114093959732	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20170819230000	https://www.timeslive.co.za/sunday-times/news/2017-08-19-mauritius-no-lawless-society--insists--deputy-prime-minister/
682630377	20170819	201708	2017	2017.6274											MIL	COMMANDER						MIL			1	040	040	04	1	1.0	10	1	10	0	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20170819230000	http://onlinenews.com.pk/index.php?page=newsdetail&news_id=9007
682630378	20170819	201708	2017	2017.6274											MIL	ARMY STAFF						MIL			1	043	043	04	1	2.8	6	1	6	-1.42857142857143	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20170819230000	http://thefrontierpost.com/dr-ruth-pfau-laid-rest-state-honor/
682630379	20170819	201708	2017	2017.6274											MIL	JOINT CHIEFS						MIL			0	062	062	06	2	7.4	10	1	10	-5.82655826558266	0								1	Russia	RS	RS		60	100	RS	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20170819230000	http://www.thepeoplesvoice.org/TPV3/Voices.php/2017/08/19/provoking-north-korea
682630380	20170819	201708	2017	2017.6274											MOS	MUSLIM				MOS					0	190	190	19	4	-10.0	13	1	10	-2.77324632952692	0								4	Dadri, Uttar Pradesh, India	IN	IN36	70265	28.5667	77.55	-2093796	4	Dadri, Uttar Pradesh, India	IN	IN36	70265	28.5667	77.55	-2093796	20170819230000	http://www.risingkashmir.com/article/is-the-bjp-proving-two-nation-theory-right
682630381	20170819	201708	2017	2017.6274											MOZSEP	FRELIMO	MOZ					SEP			0	036	036	03	1	4.0	1	1	1	-1.27433628318584	0								4	Urungwe, Zimbabwe (general), Zimbabwe	ZI	ZI00	40201	-17.0833	30.6667	-2323142	4	Urungwe, Zimbabwe (general), Zimbabwe	ZI	ZI00	40201	-17.0833	30.6667	-2323142	20170819230000	http://www.sundaymail.co.zw/gen-tongo-in-his-own-words/
