541683911	20150519	201505	2015	2015.3808											FRA	CANNES	FRA								1	042	042	04	1	1.9	18	3	18	0.54347826086957	0								4	Saint Laurent, Pays de la Loire, France	FR	FRB5	16309	47.3511	-0.949375	-1466568	4	Saint Laurent, Pays de la Loire, France	FR	FRB5	16309	47.3511	-0.949375	-1466568	20160518230000	http://www.ctpost.com/entertainment/the-wrap/article/It-s-Only-the-End-of-the-World-Cannes-7680822.php
541683912	20150519	201505	2015	2015.3808											FRA	CANNES	FRA								1	042	042	04	1	1.9	12	3	12	0.54347826086957	0								1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20160518230000	http://www.ctpost.com/entertainment/the-wrap/article/It-s-Only-the-End-of-the-World-Cannes-7680822.php
541683913	20150519	201505	2015	2015.3808											HRV	CROATIAN	HRV								0	043	043	04	1	2.8	2	1	2	5.9322033898305	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20160518230000	http://www.voxy.co.nz/entertainment/5/251963
541683914	20150519	201505	2015	2015.3808											HRV	CROATIAN	HRV								0	043	043	04	1	2.8	8	1	8	5.9322033898305	0								1	Croatia	HR	HR		45.1667	15.5	HR	1	Croatia	HR	HR		45.1667	15.5	HR	20160518230000	http://www.voxy.co.nz/entertainment/5/251963
541683915	20150519	201505	2015	2015.3808											NZLGOV	JOHN KEY	NZL					GOV			1	051	051	05	1	3.4	3	1	3	5.45977011494253	0								4	Kermadec Islands, New Zealand (general), New Zealand	NZ	NZ00	22379	-29.2667	-177.917	-1511837	4	Kermadec Islands, New Zealand (general), New Zealand	NZ	NZ00	22379	-29.2667	-177.917	-1511837	20160518230000	http://www.voxy.co.nz/politics/5/251966
541683916	20150519	201505	2015	2015.3808											USA	TENNESSEE	USA								0	100	100	10	3	-5.0	1	1	1	0.73260073260073	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20160518230000	http://www.wsmv.com/story/32008947/some-republicans-push-for-special-session-on-transgender-bathroom-guidelines
541683917	20150519	201505	2015	2015.3808	GHA	GHANA	GHA								MED	MEDIA						MED			1	043	043	04	1	2.8	10	1	10	5.92783505154639	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20160518230000	https://www.newsghana.com.gh/undp-jica-to-chair-stakeholders-conference-on-csr-and-sdg-2/
541683918	20150519	201505	2015	2015.3808	GOV	GOVERNOR						GOV													1	129	129	12	3	-5.0	10	1	10	-2.07253886010363	3	Downers Grove, Illinois, United States	US	USIL	IL043	41.8089	-88.0112	421767	0								3	Downers Grove, Illinois, United States	US	USIL		41.8089	-88.0112	421767	20160518230000	http://abc7chicago.com/politics/unions-show-support-at-illinois-capitol/1344861/
541683919	20150519	201505	2015	2015.3808	GOV	PRIME MINISTER						GOV			NPLGOV	NEPALESE	NPL					GOV			1	036	036	03	1	4.0	8	1	8	-2.59301014656144	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20160518230000	http://www.newsnow.in/news/foreign-office-rejig-before-modi-us-trip
541683920	20150519	201505	2015	2015.3808	GOV	PRIME MINISTER						GOV			NPLGOV	NEPAL	NPL					GOV			1	036	036	03	1	4.0	2	1	2	-2.59301014656144	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20160518230000	http://www.newsnow.in/news/foreign-office-rejig-before-modi-us-trip
