495533749	20151118	201511	2015	2015.8712											LBY	TRIPOLI	LBY								0	057	057	05	1	8.0	2	1	2	-1.31578947368422	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533750	20151118	201511	2015	2015.8712	AUS	AUSTRALIAN	AUS								CHN	CHINESE	CHN								1	173	173	17	4	-5.0	2	1	2	-1.76211453744493	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20151218230000	https://chinadigitaltimes.net/2011/04/yang-hengjun-a-few-thoughts-on-my-%E2%80%9Ckidnapping%E2%80%9D/
495533751	20151118	201511	2015	2015.8712	AUSMED	AUSTRALIAN	AUS					MED			CHN	CHINESE	CHN								1	173	173	17	4	-5.0	8	1	8	-1.76211453744493	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20151218230000	https://chinadigitaltimes.net/2011/04/yang-hengjun-a-few-thoughts-on-my-%E2%80%9Ckidnapping%E2%80%9D/
495533752	20151118	201511	2015	2015.8712	BUS	TRADER						BUS			LBY	TRIPOLI	LBY								0	057	057	05	1	8.0	1	1	1	-1.31578947368422	4	Bayda, Baladiyat al Jabal al Akhdar, Libya	LY	LY63	19083	32.7627	21.7551	-3161231	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533753	20151118	201511	2015	2015.8712	BUS	COMPANY						BUS			LBY	TRIPOLI	LBY								0	057	057	05	1	8.0	7	1	7	-1.31578947368422	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533754	20151118	201511	2015	2015.8712	LBY	TRIPOLI	LBY																		0	057	057	05	1	8.0	2	1	2	-1.31578947368422	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533755	20151118	201511	2015	2015.8712	LBY	TRIPOLI	LBY								BUS	TRADER						BUS			0	057	057	05	1	8.0	1	1	1	-1.31578947368422	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Bayda, Baladiyat al Jabal al Akhdar, Libya	LY	LY63	19083	32.7627	21.7551	-3161231	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533756	20151118	201511	2015	2015.8712	LBY	TRIPOLI	LBY								BUS	COMPANY						BUS			0	057	057	05	1	8.0	7	1	7	-1.31578947368422	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/libya-s-eastern-oil-company-to-sign-oil-sales-amid-un-peace-deal
495533757	20151118	201511	2015	2015.8712	MNCUSAAGR	MONSANTO	USA					MNC	AGR		BUS	COMPANIES						BUS			0	010	010	01	1	0.0	6	1	6	0	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/chemchina-said-to-improve-bid-for-syngenta-in-two-stage-takeover
495533758	20151118	201511	2015	2015.8712	MNCUSAAGR	MONSANTO	USA					MNC	AGR		CHE	SWITZERLAND	CHE								0	010	010	01	1	0.0	4	1	4	0	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20151218230000	http://www.bloomberg.com/news/articles/2015-12-18/chemchina-said-to-improve-bid-for-syngenta-in-two-stage-takeover
495533759	20151118	201511	2015	2015.8712	RUS	MOSCOW	RUS								SYR	SYRIA	SYR								1	160	160	16	4	-4.0	3	1	3	-2.3076923076923	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Syria	SY	SY		35	38	SY	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20151218230000	http://uatoday.tv/business/tusk-pours-cold-water-on-russia-s-nord-stream-2-gas-pipeline-plan-556993.html
495533760	20151118	201511	2015	2015.8712	TUR	ANKARA	TUR								RUS	RUSSIAN	RUS								1	193	193	19	4	-10.0	1	1	1	-3.16205533596838	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20151218230000	http://readymadeinvest.com/russian-rift-pushes-turkey-towards-israel/
495533761	20151211	201512	2015	2015.9342	GBR	UNITED KINGDOM	GBR								SYR	SYRIA	SYR								0	014	014	01	1	0.0	2	1	2	-5.39672341792483	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20151218230000	http://www.libertynewsonline.com/articles/article_301_38074.php
495533762	20151211	201512	2015	2015.9342	GBR	UNITED KINGDOM	GBR								UIS	THE INTERNATIONAL COMMUNITY						UIS			0	080	080	08	2	5.0	2	1	2	-5.39672341792483	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20151218230000	http://www.libertynewsonline.com/articles/article_301_38074.php
495533763	20151211	201512	2015	2015.9342	GBR	UNITED KINGDOM	GBR								UIS	THE INTERNATIONAL COMMUNITY						UIS			0	138	138	13	3	-7.0	2	1	2	-5.39672341792483	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20151218230000	http://www.libertynewsonline.com/articles/article_301_38074.php
495533764	20151211	201512	2015	2015.9342	JOR	JORDAN	JOR								EDU	STUDENT						EDU			1	036	036	03	1	4.0	5	1	5	3.65853658536585	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20151218230000	http://www.morrissuntribune.com/news/education/3907264-tiger-beat-december-2015
495533765	20151211	201512	2015	2015.9342	JOR	JORDAN	JOR								JUD	ATTORNEY						JUD			1	036	036	03	1	4.0	5	1	5	3.65853658536585	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20151218230000	http://www.morrissuntribune.com/news/education/3907264-tiger-beat-december-2015
495533766	20151211	201512	2015	2015.9342	UIS	THE INTERNATIONAL COMMUNITY						UIS													0	080	080	08	2	5.0	3	1	3	-5.39672341792483	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20151218230000	http://www.libertynewsonline.com/articles/article_301_38074.php
495533767	20151211	201512	2015	2015.9342	UIS	THE INTERNATIONAL COMMUNITY						UIS													0	138	138	13	3	-7.0	3	1	3	-5.39672341792483	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20151218230000	http://www.libertynewsonline.com/articles/article_301_38074.php
495533768	20151211	201512	2015	2015.9342	USA	AUSTIN	USA								LEG	NATIONAL COUNCIL						LEG			1	043	043	04	1	2.8	10	1	10	3.06965761511216	3	Frankfort, Kentucky, United States	US	USKY	KY073	38.2009	-84.8733	517517	3	Frankfort, Kentucky, United States	US	USKY	KY073	38.2009	-84.8733	517517	3	Frankfort, Kentucky, United States	US	USKY	KY073	38.2009	-84.8733	517517	20151218230000	http://www.medpagetoday.com/PublicHealthPolicy/PublicHealth/55323
495533769	20151217	201512	2015	2015.9507	AUS	VICTORIA	AUS								CVL	VOTER						CVL			1	020	020	02	1	3.0	10	1	10	0.68965517241379	4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	20151218230000	http://www.chronicle.co.zw/seychelles-president-urges-voters-to-respect-run-off-results/
495533770	20151217	201512	2015	2015.9507	DZABUS	HIPPO	DZA					BUS			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	4	1	4	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533771	20151217	201512	2015	2015.9507	DZABUS	HIPPO	DZA					BUS			LAB	EMPLOYEE						LAB			1	043	043	04	1	2.8	2	1	2	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533772	20151217	201512	2015	2015.9507	DZABUS	HIPPO	DZA					BUS			ZWE	ZIMBABWE	ZWE								1	042	042	04	1	1.9	6	1	6	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533773	20151217	201512	2015	2015.9507	DZABUS	HIPPO	DZA					BUS			ZWELAB	ZIMBABWE	ZWE					LAB			1	040	040	04	1	1.0	2	1	2	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533774	20151217	201512	2015	2015.9507	GOV	GOVERNMENT						GOV													0	0234	023	02	1	3.4	2	1	2	-6.34278002699055	4	Gongo, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.1333	27.4647	-2311674	0								4	Gongo, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.1333	27.4647	-2311674	20151218230000	http://www.chronicle.co.zw/anthrax-terror/
495533775	20151217	201512	2015	2015.9507	GOV	GOVERNMENT						GOV													0	0234	023	02	1	3.4	8	1	8	-6.34278002699055	4	Mzingwane, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.3354	28.9458	-2323068	0								4	Mzingwane, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.3354	28.9458	-2323068	20151218230000	http://www.chronicle.co.zw/anthrax-terror/
495533776	20151217	201512	2015	2015.9507	LAB	EMPLOYEE						LAB			DZABUS	HIPPO	DZA					BUS			1	040	040	04	1	1.0	4	1	4	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533777	20151217	201512	2015	2015.9507	LAB	EMPLOYEE						LAB			DZABUS	HIPPO	DZA					BUS			1	042	042	04	1	1.9	2	1	2	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533778	20151217	201512	2015	2015.9507	ZWE	ZIMBABWE	ZWE								DZABUS	HIPPO	DZA					BUS			1	043	043	04	1	2.8	6	1	6	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533779	20151217	201512	2015	2015.9507	ZWELAB	ZIMBABWE	ZWE					LAB			DZABUS	HIPPO	DZA					BUS			1	040	040	04	1	1.0	2	1	2	-2.30088495575222	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	4	Chiredzi, Zimbabwe (general), Zimbabwe	ZI	ZI00	33082	-21.05	31.6667	-2309087	20151218230000	http://www.herald.co.zw/tongaat-strike-govt-moves-in/
495533780	20151218	201512	2015	2015.9534											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	4	1	4	-5.26315789473684	0								4	Beitbridge, South Africa (general), South Africa	SF	SF00	77343	-22.2254	29.9862	-1209923	4	Beitbridge, South Africa (general), South Africa	SF	SF00	77343	-22.2254	29.9862	-1209923	20151218230000	http://www.chronicle.co.zw/binga-crocodile-attack-death/
495533781	20151218	201512	2015	2015.9534											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	1.12570356472795	0								4	Turing, Xizang, China	CH	CH14	13301	31.1	86	11324302	4	Turing, Xizang, China	CH	CH14	13301	31.1	86	11324302	20151218230000	http://www.theglobeandmail.com/report-on-business/rob-commentary/rob-disclosures/business-oddities-its-a-breath-of-fresh-air-literally/article27867913/
495533782	20151218	201512	2015	2015.9534											AUT	AUSTRIAN	AUT								1	190	190	19	4	-10.0	12	1	12	-0.91463414634146	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	1	Austria	AU	AU		47.3333	13.3333	AU	20151218230000	http://usa.onlinenigeria.com/news/124261-austrian-woman-claims-oscar-pistorius-flirted-with-her-during-reeva-steenkamp-trial.html
495533783	20151218	201512	2015	2015.9534											AUT	AUSTRIAN	AUT								1	190	190	19	4	-10.0	8	1	8	-0.91463414634146	0								1	Austria	AU	AU		47.3333	13.3333	AU	1	Austria	AU	AU		47.3333	13.3333	AU	20151218230000	http://usa.onlinenigeria.com/news/124261-austrian-woman-claims-oscar-pistorius-flirted-with-her-during-reeva-steenkamp-trial.html
495533784	20151218	201512	2015	2015.9534											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	4	1	4	-1.62932790224033	0								1	Bangladesh	BG	BG		24	90	BG	4	Dinhata, West Bengal, India	IN	IN28	17952	26.1333	89.4667	-2094996	20151218230000	http://indianexpress.com/article/india/india-news-india/95-years-later-woman-becomes-citizen-of-the-country-she-was-born-in/
495533785	20151218	201512	2015	2015.9534											BUS	BANK						BUS			0	042	042	04	1	1.9	5	1	5	-0.16025641025641	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20151218230000	http://auto.economictimes.indiatimes.com/news/industry/manufacturing-industry-must-move-to-outskirts-says-karnataka-minister/50229975
495533786	20151218	201512	2015	2015.9534											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	12	1	12	0.943396226415096	0								3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	3	Brunswick County, North Carolina, United States	US	USNC		34.0668	-78.2664	1026340	20151218230000	http://www.wilmingtonbiz.com/more_news/2015/12/18/2015_top_stories_no_10_-_new_economic_development_leader_for_brunswick/14193
495533787	20151218	201512	2015	2015.9534											BUS	MANUFACTURER						BUS			0	100	100	10	3	-5.0	8	1	8	3.39366515837104	0								1	China	CH	CH		35	105	CH	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20151218230000	http://www.wilmingtonbiz.com/more_news/2015/12/18/2015_top_stories_no_4_-_vertex_railcar_rolls_out_first_cars_this_year/14187
495533788	20151218	201512	2015	2015.9534											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	10	1	10	-3.90625	0								1	Lebanon	LE	LE		33.8333	35.8333	LE	1	Lebanon	LE	LE		33.8333	35.8333	LE	20151218230000	http://abovethelaw.com/2015/12/non-sequiturs-12-18-15/
495533789	20151218	201512	2015	2015.9534											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	1.03626943005181	0								4	Lloydminster, Saskatchewan, Canada	CA	CA11	154724	53.2833	-110	-568143	4	Lloydminster, Saskatchewan, Canada	CA	CA11	154724	53.2833	-110	-568143	20151218230000	http://www.meridianbooster.com/2015/12/18/open-forum-held-to-learn-true-meaning-of-the-hijab
495533790	20151218	201512	2015	2015.9534											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	0.66225165562914	0								4	Lloydminster, Saskatchewan, Canada	CA	CA11	154724	53.2833	-110	-568143	4	Lloydminster, Saskatchewan, Canada	CA	CA11	154724	53.2833	-110	-568143	20151218230000	http://www.meridianbooster.com/2015/12/18/rotary-gets-taste-of-life-in-east-hastings
495533791	20151218	201512	2015	2015.9534											CHN	CHINESE	CHN								1	043	043	04	1	2.8	2	1	2	-6.44171779141104	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20151218230000	http://www.reuters.com/article/us-southchinasea-usa-idUSKBN0U12NL20151218
495533792	20151218	201512	2015	2015.9534											CRM	CRIMINAL						CRM			1	043	043	04	1	2.8	10	1	10	-5.09708737864078	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20151218230000	http://www.cbcpnews.com/cbcpnews/?p=69659
495533793	20151218	201512	2015	2015.9534											CRM	THIEF						CRM			1	112	112	11	3	-2.0	2	1	2	-8.6021505376344	0								3	Thief River Falls, Minnesota, United States	US	USMN		48.1191	-96.1811	653129	3	Thief River Falls, Minnesota, United States	US	USMN		48.1191	-96.1811	653129	20151218230000	http://www.duluthnewstribune.com/news/crime/3907226-two-arrested-after-allegedly-stealing-400-pound-safe-minnesota-mcdonalds
495533794	20151218	201512	2015	2015.9534											CRM	GANG						CRM			1	166	166	16	4	-7.0	10	1	10	-6.42023346303502	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20151218230000	http://www.southwales-eveningpost.co.uk/Swansea-brothers-gang-racially-abused-family/story-28391758-detail/story.html
495533795	20151218	201512	2015	2015.9534											CVL	ENGINEER						CVL			0	031	031	03	1	5.2	10	1	10	0.44444444444445	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20151218230000	http://montrealgazette.com/news/local-news/accessible-tunnel-between-vendome-muhc-gets-provincial-funding
495533796	20151218	201512	2015	2015.9534											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	2	1	2	-6.34278002699055	0								4	Gongo, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.1333	27.4647	-2311674	4	Gongo, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.1333	27.4647	-2311674	20151218230000	http://www.chronicle.co.zw/anthrax-terror/
495533797	20151218	201512	2015	2015.9534											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	1.1090573012939	0								1	South Africa	SF	SF		-29	24	SF	1	South Africa	SF	SF		-29	24	SF	20151218230000	http://www.catholicregister.org/features/archives/christmas/item/21480-no-bounds-for-sisters-in-giving-at-christmas
495533798	20151218	201512	2015	2015.9534											CVL	VOTER						CVL			0	051	051	05	1	3.4	3	1	3	2.61437908496732	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20151218230000	http://www.newstalk.com/reader/47.301/61609/0/
495533799	20151218	201512	2015	2015.9534											CVL	VOTER						CVL			0	110	110	11	3	-2.0	3	1	3	2.61437908496732	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20151218230000	http://www.newstalk.com/reader/47.301/61609/0/
495533800	20151218	201512	2015	2015.9534											CVL	SETTLEMENT						CVL			1	112	112	11	3	-2.0	10	1	10	-0.91116173120729	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20151218230000	http://www.gastongazette.com/article/20151218/NEWS/151219046/14982/BUSINESS
495533801	20151218	201512	2015	2015.9534											DEU	BERLIN	DEU								1	190	190	19	4	-10.0	10	1	10	-2.66875981161695	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20151218230000	http://readymadeinvest.com/tusk-joins-attack-on-berlin-over-pipeline/
