410479397	20140219	201402	2014	2014.1342	COP	DETECTIVE						COP			USA	INDIANAPOLIS	USA								1	173	173	17	4	-5.0	10	1	10	-8.87096774193548	0								0								0								20150219033000	http://www.wibc.com/news/local-news/parents-arrested-connection-august-death-18-year-old-daughter
410479398	20140219	201402	2014	2014.1342	COPCVL	PRISON						COP	CVL		COP	PRISON						COP			0	1123	112	11	3	-2.0	2	1	2	-4.21052631578947	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	20150219033000	http://thesouthern.com/news/local/rauner-calls-for-hiring-new-idoc-employees/article_4f2956e5-1dd7-5379-8334-66f84ec987ef.html
410479399	20140219	201402	2014	2014.1342	COPCVL	PRISON						COP	CVL		COP	PRISON						COP			0	1123	112	11	3	-2.0	2	1	2	-4.21052631578947	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vienna Correctional Center, Illinois, United States	US	USIL		37.4045	-88.7701	425027	3	Vienna Correctional Center, Illinois, United States	US	USIL		37.4045	-88.7701	425027	20150219033000	http://thesouthern.com/news/local/rauner-calls-for-hiring-new-idoc-employees/article_4f2956e5-1dd7-5379-8334-66f84ec987ef.html
410479400	20140219	201402	2014	2014.1342	COPCVL	PRISON						COP	CVL		USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-4.21052631578947	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Menard Correctional Center, Illinois, United States	US	USIL		37.912	-89.842	1820690	20150219033000	http://thesouthern.com/news/local/rauner-calls-for-hiring-new-idoc-employees/article_4f2956e5-1dd7-5379-8334-66f84ec987ef.html
410479401	20140219	201402	2014	2014.1342	COPCVL	PRISON						COP	CVL		USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-4.21052631578947	3	Vandalia, Illinois, United States	US	USIL	IL051	38.9606	-89.0937	420228	3	Vienna Correctional Center, Illinois, United States	US	USIL		37.4045	-88.7701	425027	3	Vienna Correctional Center, Illinois, United States	US	USIL		37.4045	-88.7701	425027	20150219033000	http://thesouthern.com/news/local/rauner-calls-for-hiring-new-idoc-employees/article_4f2956e5-1dd7-5379-8334-66f84ec987ef.html
410479402	20140219	201402	2014	2014.1342	GOV	MINIST						GOV													1	071	071	07	2	7.4	5	1	5	14.1141141141141	1	Australia	AS	AS		-27	133	AS	0								1	Australia	AS	AS		-27	133	AS	20150219033000	http://www.tweeddailynews.com.au/news/hogan-encourages-locals-apply-art-fellowships/2549569/
410479403	20140219	201402	2014	2014.1342	GOV	MINIST						GOV			AUS	AUSTRALIA	AUS								1	071	071	07	2	7.4	5	1	5	14.1141141141141	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150219033000	http://www.tweeddailynews.com.au/news/hogan-encourages-locals-apply-art-fellowships/2549569/
410479404	20140219	201402	2014	2014.1342	GOV	KING						GOV			USA	OHIO	USA								1	020	020	02	1	3.0	5	1	5	-2.20588235294117	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20150219033000	http://www.coshoctontribune.com/story/news/local/2015/02/18/rural-king-county-reach-agreement-property-value/23644647/
410479405	20140219	201402	2014	2014.1342	HLH	DOCTOR						HLH													0	090	090	09	2	-2.0	5	1	5	-6.8205666316894	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20150219033000	http://www.theguardian.com/world/2015/feb/19/indonesia-urged-not-to-execute-brazilian-rodrigo-gularte-who-has-been-diagnosed-as-mentally-ill
410479406	20140219	201402	2014	2014.1342	ITA	ITALY	ITA								BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	-2.57116620752984	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20150219033000	http://www.wacotrib.com/news/nonprofits/orange-jumpsuit-experiment-sparks-campaign-for-ex-offenders/article_fa0b8e2d-dadf-59e7-ba94-64b4b85ec1b7.html
410479407	20140219	201402	2014	2014.1342	JUD	SUPREME COURT						JUD													1	173	173	17	4	-5.0	10	1	10	-6.30630630630635	0								0								0								20150219033000	http://www.canberratimes.com.au/act-news/victim-of-spurned-eharmony-lover-still-gripped-by-fear-after-gun-threat-20150219-13j8yv.html
410479408	20140219	201402	2014	2014.1342	JUD	JUDGE						JUD			COP	DEPUTY						COP			1	173	173	17	4	-5.0	5	1	5	-8.14332247557004	0								0								0								20150219033000	http://www.chicoer.com/general-news/20150218/judge-orders-prison-diagnostic-for-former-chico-music-instructor
410479409	20140219	201402	2014	2014.1342	LAB	EMPLOYEE						LAB													1	015	015	01	1	0.0	2	1	2	-13.9423076923077	1	Canada	CA	CA		60	-95	CA	0								1	Canada	CA	CA		60	-95	CA	20150219033000	http://www.marinij.com/general-news/20150218/fourth-guilty-plea-in-petaluma-tainted-beef-case
410479410	20140219	201402	2014	2014.1342	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	5	1	5	-7.48858447488584	0		NI	NI44		12	11.5	9153504	0		NI	NI44		12	11.5	9153504	0		NI	NI44		12	11.5	9153504	20150219033000	http://www.thewhig.com/2015/02/18/can-nigeria-defeat-boko-haram
410479411	20140219	201402	2014	2014.1342	USA	OHIO	USA																		1	020	020	02	1	3.0	5	1	5	-2.20588235294117	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20150219033000	http://www.coshoctontribune.com/story/news/local/2015/02/18/rural-king-county-reach-agreement-property-value/23644647/
410479412	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA																		1	128	128	12	3	-5.0	2	1	2	-1.20481927710843	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20150219033000	http://www.asiabulletin.com/index.php/sid/230378013
410479413	20140219	201402	2014	2014.1342	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			1	015	015	01	1	0.0	4	1	4	-13.9423076923077	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20150219033000	http://www.marinij.com/general-news/20150218/fourth-guilty-plea-in-petaluma-tainted-beef-case
410479414	20150120	201501	2015	2015.0548	BUS	COMPANY						BUS													0	071	071	07	2	7.4	2	1	2	-0.315457413249211	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20150219033000	http://www.independent.ie/business/irish/collinsbacked-deliveroo-poised-to-pounce-on-dublins-food-scene-31003375.html
410479415	20150120	201501	2015	2015.0548	BUS	COMPANY						BUS													0	071	071	07	2	7.4	1	1	1	-0.315457413249211	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20150219033000	http://www.independent.ie/business/irish/collinsbacked-deliveroo-poised-to-pounce-on-dublins-food-scene-31003375.html
410479416	20150120	201501	2015	2015.0548	BUS	COMPANY						BUS													0	071	071	07	2	7.4	2	1	2	-0.315457413249211	4	Hoxton, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2599148	0								4	Hoxton, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2599148	20150219033000	http://www.independent.ie/business/irish/collinsbacked-deliveroo-poised-to-pounce-on-dublins-food-scene-31003375.html
410479417	20150120	201501	2015	2015.0548	GBR	UNITED KINGDOM	GBR																		0	071	071	07	2	7.4	2	1	2	-0.315457413249211	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20150219033000	http://www.independent.ie/business/irish/collinsbacked-deliveroo-poised-to-pounce-on-dublins-food-scene-31003375.html
410479418	20150120	201501	2015	2015.0548	GBR	UNITED KINGDOM	GBR																		0	071	071	07	2	7.4	4	1	4	-0.315457413249211	4	Hoxton, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2599148	0								4	Hoxton, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2599148	20150219033000	http://www.independent.ie/business/irish/collinsbacked-deliveroo-poised-to-pounce-on-dublins-food-scene-31003375.html
410479419	20150120	201501	2015	2015.0548	IRLELI	BERTIE AHERN	IRL					ELI			IRL	IRELAND	IRL								0	013	013	01	1	0.4	10	1	10	-0.34843205574913	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20150219033000	http://www.irishexaminer.com/ireland/rules-to-compel-witnesses-to-attend-banking-inquiry-grilling-313401.html
410479420	20150120	201501	2015	2015.0548	JUD	ATTORNEY						JUD													1	115	115	11	3	-2.0	6	1	6	-5.72792362768496	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	0								3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	20150219033000	http://idahostatejournal.com/news/national/st-louis-police-dash-cam-shows-part-of-contested-arrest/article_5a5a0ea9-d954-5acd-a90e-bf9ec553089c.html
410479421	20150120	201501	2015	2015.0548	LKA	SRI LANKA	LKA								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	2	1	2	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479422	20150120	201501	2015	2015.0548	LKA	SRI LANKA	LKA								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	3	1	3	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479423	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								LKA	SRI LANKA	LKA								0	042	042	04	1	1.9	2	1	2	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479424	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								LKA	SRI LANKA	LKA								0	042	042	04	1	1.9	3	1	3	-2.54010695187166	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479425	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	1	1	1	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479426	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	1	1	1	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Seychelles	SE	SE		-4.5833	55.6667	SE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479427	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	3	1	3	-2.54010695187166	1	Maldives	MV	MV		3.25	73	MV	1	Mauritius	MP	MP		-20.2833	57.55	MP	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479428	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								SYC	SEYCHELLES	SYC								0	042	042	04	1	1.9	2	1	2	-2.54010695187166	1	Sri Lanka	CE	CE		7	81	CE	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479429	20150120	201501	2015	2015.0548	MDV	MALDIVE	MDV								SYC	SEYCHELLES	SYC								0	042	042	04	1	1.9	3	1	3	-2.54010695187166	1	Maldives	MV	MV		3.25	73	MV	1	Seychelles	SE	SE		-4.5833	55.6667	SE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479430	20150120	201501	2015	2015.0548	MUS	MAURITIUS	MUS								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	3	1	3	-2.54010695187166	1	Mauritius	MP	MP		-20.2833	57.55	MP	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479431	20150120	201501	2015	2015.0548	MUS	MAURITIUS	MUS								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	1	1	1	-2.54010695187166	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479432	20150120	201501	2015	2015.0548	MUS	MAURITIUS	MUS								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	1	1	1	-2.54010695187166	1	Seychelles	SE	SE		-4.5833	55.6667	SE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479433	20150120	201501	2015	2015.0548	SYC	SEYCHELLES	SYC								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	2	1	2	-2.54010695187166	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479434	20150120	201501	2015	2015.0548	SYC	SEYCHELLES	SYC								MDV	MALDIVE	MDV								0	043	043	04	1	2.8	3	1	3	-2.54010695187166	1	Seychelles	SE	SE		-4.5833	55.6667	SE	1	Maldives	MV	MV		3.25	73	MV	1	Sri Lanka	CE	CE		7	81	CE	20150219033000	http://www.firstpost.com/world/poking-the-dragon-pm-modi-plans-trip-to-arunachal-how-will-china-react-2107885.html
410479435	20150120	201501	2015	2015.0548	USA	LOS ANGELES	USA																		1	016	016	01	1	-2.0	5	1	5	-4.36046511627906	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20150219033000	http://www.staradvertiser.com/news/breaking/20150218_revenge_porn_operator_to_plead_guilty_in_los_angeles_court.html?id=292527201
410479436	20150120	201501	2015	2015.0548	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	115	115	11	3	-2.0	4	1	4	-5.72792362768496	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	20150219033000	http://idahostatejournal.com/news/national/st-louis-police-dash-cam-shows-part-of-contested-arrest/article_5a5a0ea9-d954-5acd-a90e-bf9ec553089c.html
410479437	20150212	201502	2015	2015.1151	GBR	UNITED KINGDOM	GBR																		1	015	015	01	1	0.0	4	1	4	-6.07101947308133	4	Kirknewton, Northumberland, United Kingdom	UK	UKJ6	40167	55.55	-2.13333	-2600386	0								4	Kirknewton, Northumberland, United Kingdom	UK	UKJ6	40167	55.55	-2.13333	-2600386	20150219033000	http://www.farminguk.com/news/Farm-left-with-20-000-loss-after-horrific-attack-on-sheep_32907.html
410479438	20150212	201502	2015	2015.1151	JUD	JUSTICE OF THE PEACE						JUD													1	015	015	01	1	0.0	6	1	6	-6.07101947308133	4	Kirknewton, Northumberland, United Kingdom	UK	UKJ6	40167	55.55	-2.13333	-2600386	0								4	Kirknewton, Northumberland, United Kingdom	UK	UKJ6	40167	55.55	-2.13333	-2600386	20150219033000	http://www.farminguk.com/news/Farm-left-with-20-000-loss-after-horrific-attack-on-sheep_32907.html
410479439	20150212	201502	2015	2015.1151	JUD	PROSECUTOR						JUD			USA	HOUSTON	USA								1	173	173	17	4	-5.0	2	1	2	-7.38255033557047	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	20150219033000	http://www.connectmidmissouri.com/news/story.aspx?id=1165734&gotocomments=1&fb_comment_id=fbc_802149919868908_802236239860276_802236239860276
410479440	20150212	201502	2015	2015.1151	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-7.38255033557047	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20150219033000	http://www.connectmidmissouri.com/news/story.aspx?id=1165734&gotocomments=1&fb_comment_id=fbc_802149919868908_802236239860276_802236239860276
410479441	20150212	201502	2015	2015.1151	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-7.38255033557047	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20150219033000	http://www.connectmidmissouri.com/news/story.aspx?id=1165734&gotocomments=1&fb_comment_id=fbc_802149919868908_802236239860276_802236239860276
410479442	20150212	201502	2015	2015.1151	JUD	PROSECUTOR						JUD			USA	MISSOURI	USA								1	190	190	19	4	-10.0	2	1	2	-7.38255033557047	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20150219033000	http://www.connectmidmissouri.com/news/story.aspx?id=1165734&gotocomments=1&fb_comment_id=fbc_802149919868908_802236239860276_802236239860276
410479443	20150212	201502	2015	2015.1151	MED	CORRESPONDENT						MED			CVL	CITIZEN						CVL			1	090	090	09	2	-2.0	1	1	1	-5.30120481927711	3	Acadia Parish, Louisiana, United States	US	USLA	LA001	30.2669	-92.4001	558389	3	Acadia Parish, Louisiana, United States	US	USLA		30.2669	-92.4001	558389	3	Acadia Parish, Louisiana, United States	US	USLA		30.2669	-92.4001	558389	20150219033000	http://photographyisnotacrime.com/2015/02/pinac-correspondent-detained-for-photographing-public-records-at-louisiana-courthouse/
410479444	20150212	201502	2015	2015.1151	MED	CORRESPONDENT						MED			CVL	CITIZEN						CVL			1	090	090	09	2	-2.0	6	1	6	-5.30120481927711	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20150219033000	http://photographyisnotacrime.com/2015/02/pinac-correspondent-detained-for-photographing-public-records-at-louisiana-courthouse/
410479445	20150212	201502	2015	2015.1151	PAK	PAKISTAN	PAK								MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	2	1	2	1.33828996282528	4	Kayala, Punjab, Pakistan	PK	PK04	23665	32.714	72.3132	10630145	4	Kayala, Punjab, Pakistan	PK	PK04	23665	32.714	72.3132	10630145	4	Kayala, Punjab, Pakistan	PK	PK04	23665	32.714	72.3132	10630145	20150219033000	http://www.tkayala.com/2015/02/vatican-dossier-feb-19.html
410479446	20150212	201502	2015	2015.1151	PAK	PAKISTAN	PAK								MOS	ISLAMIC				MOS					0	190	190	19	4	-10.0	2	1	2	1.33828996282528	4	Kayala, Punjab, Pakistan	PK	PK04	23665	32.714	72.3132	10630145	1	Libya	LY	LY		25	17	LY	1	Libya	LY	LY		25	17	LY	20150219033000	http://www.tkayala.com/2015/02/vatican-dossier-feb-19.html
410479447	20150212	201502	2015	2015.1151	REB	REBEL						REB													0	190	190	19	4	-10.0	10	1	10	-7.92838874680308	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20150219033000	http://www.thenews.com.pk/Todays-News-1-302582-Tens-of-thousands-flee-Myanmar-conflict
410479448	20150212	201502	2015	2015.1151	USA	LOUISIANA	USA								MED	CORRESPONDENT						MED			1	173	173	17	4	-5.0	6	1	6	-5.30120481927711	3	Acadia Parish, Louisiana, United States	US	USLA	LA001	30.2669	-92.4001	558389	3	Acadia Parish, Louisiana, United States	US	USLA		30.2669	-92.4001	558389	3	Acadia Parish, Louisiana, United States	US	USLA		30.2669	-92.4001	558389	20150219033000	http://photographyisnotacrime.com/2015/02/pinac-correspondent-detained-for-photographing-public-records-at-louisiana-courthouse/
410479449	20150212	201502	2015	2015.1151	USA	LOUISIANA	USA								USAMED	UNITED STATES	USA					MED			1	173	173	17	4	-5.0	1	1	1	-5.30120481927711	3	Acadia Parish, Louisiana, United States	US	USLA	LA001	30.2669	-92.4001	558389	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20150219033000	http://photographyisnotacrime.com/2015/02/pinac-correspondent-detained-for-photographing-public-records-at-louisiana-courthouse/
410479450	20150212	201502	2015	2015.1151	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-7.38255033557047	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	20150219033000	http://www.connectmidmissouri.com/news/story.aspx?id=1165734&gotocomments=1&fb_comment_id=fbc_802149919868908_802236239860276_802236239860276
