638276633	20170318230000	20170318230000	1	xinhuanet.com	http://news.xinhuanet.com/english/2017-03/19/c_136139506.htm	17	-1	3646	3485	1	100	3513	4.37956204379562		
638260308	20170318204500	20170318230000	1	sina.com	http://english.sina.com/news/2017-03-19/detail-ifycnikk1139845.shtml	9	-1	2148	1971	1	60	2036	3.39943342776204		
522118077	20160318001500	20170318230000	1	voanews.com	http://www.voanews.com/a/3771798.html	1	-1	178	220	0	40	404	-5.55555555555554		
522124003	20160318003000	20170318230000	1	voanews.com	http://www.voanews.com/a/3771798.html	1	-1	178	236	0	40	404	-5.55555555555554		
638272950	20170318223000	20170318230000	1	niagaraadvance.ca	http://www.niagaraadvance.ca/2017/03/18/giving-nyc-kids-a-taste-of-niagara	8	-1	1167	1246	1	30	3551	1.10062893081761		
638272950	20170318223000	20170318230000	1	niagarafallsreview.ca	http://www.niagarafallsreview.ca/2017/03/18/giving-nyc-kids-a-taste-of-niagara	8	-1	1167	1246	1	30	3557	1.0989010989011		
522201029	20160318063000	20170318230000	1	newindianexpress.com	http://www.newindianexpress.com/business/2017/mar/19/indian-american-fourth-on-list-of-overpaid-ceos-in-us-report-1583128.html	2	1445	-1	1488	1	60	2128	-3.94366197183099		
522337642	20160318160000	20170318230000	1	echoofindia.com	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837	3	725	672	747	1	50	1855	-2.8125		
638276634	20170318230000	20170318230000	1	echoofindia.com	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837	3	725	630	747	1	50	1855	-2.8125		
522337723	20160318160000	20170318230000	1	echoofindia.com	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837	3	672	725	747	1	50	1855	-2.8125		
638046232	20170318003000	20170318230000	1	ahram.org.eg	http://english.ahram.org.eg/NewsContent/2/8/261215/World/Region/Somalia-blames-Saudiled-coalition-for-deadly-strik.aspx	13	2274	2395	2451	1	30	2713	-9.61098398169336		
638046232	20170318003000	20170318230000	1	news-sentinel.com	http://news-sentinel.com/news/us-and-world/Somalia-blames-Saudi-led-coalition-for-deadly-strike-on-boat	20	3417	3538	3594	1	30	3882	-11.2519809825673		
638046232	20170318003000	20170318230000	1	independent.co.uk	http://www.independent.co.uk/news/world/middle-east/saudi-arabia-led-coalition-blamed-somalia-deadly-attack-boat-refugees-fleeing-yemen-a7637456.html	20	3561	3682	3738	1	30	4011	-11.3981762917933		
638046233	20170318003000	20170318230000	1	ahram.org.eg	http://english.ahram.org.eg/NewsContent/2/8/261215/World/Region/Somalia-blames-Saudiled-coalition-for-deadly-strik.aspx	13	2274	2395	2451	0	20	2713	-9.61098398169336		
638046233	20170318003000	20170318230000	1	news-sentinel.com	http://news-sentinel.com/news/us-and-world/Somalia-blames-Saudi-led-coalition-for-deadly-strike-on-boat	20	3417	3538	3594	0	10	3882	-11.2519809825673		
638046233	20170318003000	20170318230000	1	independent.co.uk	http://www.independent.co.uk/news/world/middle-east/saudi-arabia-led-coalition-blamed-somalia-deadly-attack-boat-refugees-fleeing-yemen-a7637456.html	20	3561	3682	3738	0	20	4011	-11.3981762917933		
638250292	20170318193000	20170318230000	1	news-sentinel.com	http://news-sentinel.com/news/us-and-world/Somalia-blames-Saudi-led-coalition-for-deadly-strike-on-boat	20	3417	3538	3594	0	10	3882	-11.2519809825673		
638251894	20170318194500	20170318230000	1	iwradio.co.uk	http://iwradio.co.uk/2017/03/18/paris-airport-attacker-shouted-im-here-to-die-for-allah-there-will-be-deaths/	18	3585	-1	3575	1	100	4167	-4.14438502673797		
638276635	20170318230000	20170318230000	1	echoofindia.com	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837	3	630	725	747	1	50	1855	-2.8125		
638276636	20170318230000	20170318230000	1	xinhuanet.com	http://news.xinhuanet.com/english/2017-03/19/c_136139506.htm	17	3634	3454	3473	0	80	3513	4.37956204379562		
638260312	20170318204500	20170318230000	1	sina.com	http://english.sina.com/news/2017-03-19/detail-ifycnikk1139845.shtml	9	2136	1940	1959	0	40	2036	3.39943342776204		
638272967	20170318223000	20170318230000	1	niagaraadvance.ca	http://www.niagaraadvance.ca/2017/03/18/giving-nyc-kids-a-taste-of-niagara	8	1167	-1	1246	1	30	3551	1.10062893081761		
638272967	20170318223000	20170318230000	1	niagarafallsreview.ca	http://www.niagarafallsreview.ca/2017/03/18/giving-nyc-kids-a-taste-of-niagara	8	1167	-1	1246	1	30	3557	1.0989010989011		
638276637	20170318230000	20170318230000	1	newindianexpress.com	http://www.newindianexpress.com/business/2017/mar/19/indian-american-fourth-on-list-of-overpaid-ceos-in-us-report-1583128.html	2	1357	1507	1489	0	40	2128	-3.94366197183099		
638204823	20170318144500	20170318230000	1	nripress.com	http://nripress.com/china-us-in-talks-on-meeting-between-presidents/	4	-1	489	480	1	100	2978	1.66320166320166		
