503439386	20150118	201501	2015	2015.0493	MED	WEBSITE						MED													1	010	010	01	1	0.0	2	1	2	0.977198697068407	4	Pilani, Rajasthan, India	IN	IN24	17851	28.3684	75.6041	-2107894	0								4	Pilani, Rajasthan, India	IN	IN24	17851	28.3684	75.6041	-2107894	20160118230000	http://economictimes.indiatimes.com/small-biz/startups/collegedunia-raises-rs-3-crore-in-pre-series-a-round-of-funding-from-umang-kumar/articleshow/50632212.cms
503439387	20150118	201501	2015	2015.0493	MED	WEBSITE						MED													1	071	071	07	2	7.4	8	1	8	0.977198697068407	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20160118230000	http://economictimes.indiatimes.com/small-biz/startups/collegedunia-raises-rs-3-crore-in-pre-series-a-round-of-funding-from-umang-kumar/articleshow/50632212.cms
503439388	20150118	201501	2015	2015.0493	MED	WEBSITE						MED													1	071	071	07	2	7.4	2	1	2	0.977198697068407	4	Pilani, Rajasthan, India	IN	IN24	17851	28.3684	75.6041	-2107894	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20160118230000	http://economictimes.indiatimes.com/small-biz/startups/collegedunia-raises-rs-3-crore-in-pre-series-a-round-of-funding-from-umang-kumar/articleshow/50632212.cms
503439389	20150118	201501	2015	2015.0493	MNCKOR	SAMSUNG	KOR					MNC													1	084	084	08	2	7.0	5	1	5	1.35746606334841	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20160118230000	https://paymentweek.com/2016-1-18-samsung-expanding-payment-system-to-us-9406/
503439390	20150118	201501	2015	2015.0493	TUR	TURKISH	TUR								OPP	THE OPPOSITION						OPP			0	115	115	11	3	-2.0	4	1	4	-7.14285714285714	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160118230000	http://www.presstv.ir/Detail/2016/01/18/446291/Turkey-CHP-Kemal-Kilicdaroglu-Erdogan-/
503439391	20150118	201501	2015	2015.0493	TURGOV	TURKISH	TUR					GOV			OPP	THE OPPOSITION						OPP			0	115	115	11	3	-2.0	6	1	6	-7.14285714285714	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20160118230000	http://www.presstv.ir/Detail/2016/01/18/446291/Turkey-CHP-Kemal-Kilicdaroglu-Erdogan-/
503439392	20151219	201512	2015	2015.9562											CRM	RUNNER						CRM			0	111	111	11	3	-2.0	3	1	3	-6.26304801670146	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://mwcnews.net/news/europe/56747-banning-trump-from-uk.html
503439393	20151219	201512	2015	2015.9562											CRM	RUNNER						CRM			0	172	172	17	4	-5.0	3	1	3	-6.26304801670146	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://mwcnews.net/news/europe/56747-banning-trump-from-uk.html
503439394	20151219	201512	2015	2015.9562	COP	POLICE						COP			AUS	MELBOURNE	AUS								1	084	084	08	2	7.0	10	1	10	-4.24242424242424	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20160118230000	http://tenplay.com.au/news/national/january/man-sexually-assaults-two-shop-staff
503439395	20151219	201512	2015	2015.9562	COP	POLICE						COP			AUS	MELBOURNE	AUS								1	180	180	18	4	-9.0	10	1	10	-4.24242424242424	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20160118230000	http://tenplay.com.au/news/national/january/man-sexually-assaults-two-shop-staff
503439396	20151219	201512	2015	2015.9562	EDU	SCHOOL						EDU													0	0214	021	02	1	3.4	10	1	10	1.26126126126126	0								0								0								20160118230000	http://www.southcoasttoday.com/article/20160118/NEWS/160119486
503439397	20151219	201512	2015	2015.9562	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	2	1	2	-4.07938257993385	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160118230000	http://www.huffingtonpost.com/entry/spanish-language-newspaper-struggles-for-survival_us_568fec9de4b0cad15e64837c
503439398	20160111	201601	2016	2016.0301											IND	BOMBAY	IND								1	046	046	04	1	7.0	2	1	2	2.71739130434782	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20160118230000	http://economictimes.indiatimes.com/opinion/interviews/edx-now-offers-complete-programmes-online-not-just-individual-courses-ceo-anant-agarwal/articleshow/50632132.cms
503439399	20160111	201601	2016	2016.0301	AFG	AFGHAN	AFG								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439400	20160111	201601	2016	2016.0301	AFGCVL	AFGHANISTAN	AFG					CVL			AFG	AFGHAN	AFG								1	1821	182	18	4	-9.0	4	1	4	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439401	20160111	201601	2016	2016.0301	AFGCVL	AFGHAN	AFG					CVL			HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439402	20160111	201601	2016	2016.0301	BDI	BUJUMBURA	BDI								FRAMED	FRANCE	FRA					MED			0	010	010	01	1	0.0	2	1	2	-5	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://news.xinhuanet.com/english/2016-01/19/c_135021414.htm
503439403	20160111	201601	2016	2016.0301	BDI	BURUNDI	BDI								FRAMED	FRANCE	FRA					MED			1	010	010	01	1	0.0	4	1	2	-5	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://news.xinhuanet.com/english/2016-01/19/c_135021414.htm
503439404	20160111	201601	2016	2016.0301	BDI	BUJUMBURA	BDI								FRAMED	FRANCE	FRA					MED			1	010	010	01	1	0.0	22	2	16	-5.11019283746556	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439405	20160111	201601	2016	2016.0301	BDI	BURUNDI	BDI								FRAMED	FRANCE	FRA					MED			1	010	010	01	1	0.0	2	1	2	-5.3030303030303	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439406	20160111	201601	2016	2016.0301	BDI	BUJUMBURA	BDI								FRAMED	FRANCE	FRA					MED			0	111	111	11	3	-2.0	2	1	2	-5	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	1	France	FR	FR		46	2	FR	20160118230000	http://news.xinhuanet.com/english/2016-01/19/c_135021414.htm
503439407	20160111	201601	2016	2016.0301	BDI	BUJUMBURA	BDI								FRAMED	FRANCE	FRA					MED			1	111	111	11	3	-2.0	26	2	18	-5.09324009324009	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439408	20160111	201601	2016	2016.0301	BDI	BURUNDI	BDI								FRAMED	FRANCE	FRA					MED			1	111	111	11	3	-2.0	2	1	2	-5.3030303030303	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439409	20160111	201601	2016	2016.0301	BUS	BUSINESS						BUS			IND	BOMBAY	IND								1	046	046	04	1	7.0	2	1	2	2.71739130434782	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20160118230000	http://economictimes.indiatimes.com/opinion/interviews/edx-now-offers-complete-programmes-online-not-just-individual-courses-ceo-anant-agarwal/articleshow/50632132.cms
503439410	20160111	201601	2016	2016.0301	CAN	CANADA	CAN																		1	020	020	02	1	3.0	1	1	1	6.01092896174863	3	New Orleans, Louisiana, United States	US	USLA	LA071	29.9546	-90.0751	1629985	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20160118230000	http://blog.sfgate.com/dailydish/2016/01/18/arcade-fire-stars-shut-down-new-orleans-for-david-bowie-tribute-parade/
503439411	20160111	201601	2016	2016.0301	COP	POLICE OFFICER						COP			USA	ALABAMA	USA								1	193	193	19	4	-10.0	1	1	1	-3.32225913621262	3	Eufaula, Alabama, United States	US	USAL	AL005	31.8913	-85.1455	118051	3	Eufaula, Alabama, United States	US	USAL	AL005	31.8913	-85.1455	118051	3	Eufaula, Alabama, United States	US	USAL	AL005	31.8913	-85.1455	118051	20160118230000	http://www.huffingtonpost.com/entry/cameron-massey-policy-shooting-alabama_us_569cf930e4b0778f46f9fee6
503439412	20160111	201601	2016	2016.0301	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-3.32225913621262	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Eufaula, Alabama, United States	US	USAL	AL005	31.8913	-85.1455	118051	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20160118230000	http://www.huffingtonpost.com/entry/cameron-massey-policy-shooting-alabama_us_569cf930e4b0778f46f9fee6
503439413	20160111	201601	2016	2016.0301	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	1	1	1	-3.32225913621262	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Barbour County, Alabama, United States	US	USAL		31.8835	-85.4499	161528	3	Barbour County, Alabama, United States	US	USAL		31.8835	-85.4499	161528	20160118230000	http://www.huffingtonpost.com/entry/cameron-massey-policy-shooting-alabama_us_569cf930e4b0778f46f9fee6
503439414	20160111	201601	2016	2016.0301	EDU	STUDENT						EDU			USA	NORTH CAROLINA	USA								1	0231	023	02	1	3.4	10	1	10	6.4	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20160118230000	http://www.shelbystar.com/news/20160118/casar-elementary-celebrates-spirit-week
503439415	20160111	201601	2016	2016.0301	EDU	STUDENT						EDU			USA	NORTH CAROLINA	USA								1	051	051	05	1	3.4	10	1	10	6.4	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20160118230000	http://www.shelbystar.com/news/20160118/casar-elementary-celebrates-spirit-week
503439416	20160111	201601	2016	2016.0301	FIN	FINNISH	FIN																		1	020	020	02	1	3.0	10	1	10	0.871459694989103	4	Kauttua, Satakunta Region, Finland	FI	FI32	16236	61.1	22.1667	-1369786	0								4	Kauttua, Satakunta Region, Finland	FI	FI32	16236	61.1	22.1667	-1369786	20160118230000	http://www.sciencealert.com/a-reverse-city-map-randomly-appeared-over-the-sky-in-finland-last-week
503439417	20160111	201601	2016	2016.0301	FINGOV	FINLAND	FIN					GOV													1	010	010	01	1	0.0	1	1	1	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	0								4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439418	20160111	201601	2016	2016.0301	FINGOV	FINLAND	FIN					GOV													1	1721	172	17	4	-5.0	1	1	1	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	0								4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439419	20160111	201601	2016	2016.0301	FRA	FRENCH	FRA								BDI	BURUNDIAN	BDI								0	040	040	04	1	1.0	2	1	2	-5	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://news.xinhuanet.com/english/2016-01/19/c_135021414.htm
503439420	20160111	201601	2016	2016.0301	FRA	FRENCH	FRA								BDI	BURUNDIAN	BDI								0	040	040	04	1	1.0	4	2	4	-5.15151515151515	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439421	20160111	201601	2016	2016.0301	FRA	FRENCH	FRA								BDI	BURUNDIAN	BDI								0	040	040	04	1	1.0	6	2	4	-5.1010101010101	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439422	20160111	201601	2016	2016.0301	FRAGOV	FRENCH	FRA					GOV			BDI	BURUNDIAN	BDI								0	040	040	04	1	1.0	18	2	12	-5.1010101010101	1	France	FR	FR		46	2	FR	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20160118230000	http://www.shanghaidaily.com/article/article_xinhua.aspx?id=316776
503439423	20160111	201601	2016	2016.0301	GBR	UNITED KINGDOM	GBR								LKA	SRI LANKAN	LKA								1	043	043	04	1	2.8	2	1	2	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	Sri Lanka	CE	CE		7	81	CE	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439424	20160111	201601	2016	2016.0301	GBRGOV	UNITED KINGDOM	GBR					GOV													0	0841	084	08	2	7.0	1	1	1	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	0								1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439425	20160111	201601	2016	2016.0301	GBRGOV	UNITED KINGDOM	GBR					GOV			OPP	PRISONER						OPP			0	0841	084	08	2	7.0	1	1	1	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439426	20160111	201601	2016	2016.0301	GOV	PRIME MINISTER						GOV													1	010	010	01	1	0.0	3	1	3	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	0								4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439427	20160111	201601	2016	2016.0301	GOV	PRIME MINISTER						GOV													1	1721	172	17	4	-5.0	3	1	3	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	0								4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439428	20160111	201601	2016	2016.0301	GOV	PRIME MINISTER						GOV			FIN	FINLAND	FIN								1	010	010	01	1	0.0	1	1	1	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439429	20160111	201601	2016	2016.0301	GOV	PRIME MINISTER						GOV			FIN	FINLAND	FIN								1	1721	172	17	4	-5.0	1	1	1	-5.73913043478261	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	4	Tornio, Lapland, Finland	FI	FI26	16224	65.85	24.1833	-1389391	20160118230000	http://www.dailysabah.com/europe/2016/01/19/anti-immigrant-soldiers-of-odin-raise-concern-in-finland
503439430	20160111	201601	2016	2016.0301	HLH	HOSPITAL						HLH			AFG	AFGHAN	AFG								1	043	043	04	1	2.8	4	1	4	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439431	20160111	201601	2016	2016.0301	HLH	HOSPITAL						HLH			AFGCVL	AFGHAN	AFG					CVL			1	043	043	04	1	2.8	6	1	6	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439432	20160111	201601	2016	2016.0301	HLHCVL	HOSPITAL						HLH	CVL		AFGCVL	AFGHAN	AFG					CVL			1	1821	182	18	4	-9.0	6	1	6	-8.58585858585859	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160118230000	http://www.express.co.uk/news/world/635868/Doctor-banned-refusing-treat-migrants-president
503439433	20160111	201601	2016	2016.0301	LKA	SRI LANKAN	LKA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439434	20160111	201601	2016	2016.0301	MOS	ISLAMIC				MOS					CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	10	1	10	-5.08744038155803	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://www.huffingtonpost.com/entry/david-cameron-migrant-policy_us_569cfcb9e4b0b4eb759f107c
503439435	20160111	201601	2016	2016.0301	SAUGOV	ABDULLAH	SAU					GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			0	0841	084	08	2	7.0	1	1	1	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439436	20160111	201601	2016	2016.0301	SAUGOV	ABDULLAH	SAU					GOV			GOV	GOVERNMENT						GOV			0	0841	084	08	2	7.0	3	1	3	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439437	20160111	201601	2016	2016.0301	SAUGOV	ABDULLAH	SAU					GOV			OPP	PRISONER						OPP			0	0841	084	08	2	7.0	4	1	4	-7.38461538461539	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20160118230000	http://economictimes.indiatimes.com/news/international/world-news/ex-president-of-maldives-mohamed-nasheed-refuses-to-nominate-kin-as-surety-for-foreign-treatment/articleshow/50631976.cms
503439438	20160111	201601	2016	2016.0301	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-3.66056572379368	3	Monmouth University, New Jersey, United States	US	USNJ	NJ025	40.2781	-74.0065	882472	0								3	Monmouth University, New Jersey, United States	US	USNJ		40.2781	-74.0065	882472	20160118230000	http://www.app.com/story/opinion/editorials/2016/01/18/new-jersey-property-taxes/78933202/
