486216105	20141118	201411	2014	2014.8712	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	4	1	4	-1.29870129870129	4	Hazelmere Dam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5878	31.039	-1236304	0								4	Umgeni, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8088	31.0226	-1294227	20151118230000	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry
486216106	20141118	201411	2014	2014.8712	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	4	1	4	-1.29870129870129	4	Hazelmere Dam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5878	31.039	-1236304	0								4	Hazelmere Dam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5878	31.039	-1236304	20151118230000	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry
486216107	20141118	201411	2014	2014.8712	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	4	1	4	-1.29870129870129	4	Hazelmere Dam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.5878	31.039	-1236304	0								4	Umgeni, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8088	31.0226	-1294227	20151118230000	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry
486216108	20141118	201411	2014	2014.8712	ARG	ARGENTINA	ARG								BUS	EXPORTER						BUS			1	061	061	06	2	6.4	5	1	5	0.520833333333337	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20151118230000	http://www.producer.com/market_update/feed-grains-australian-shipping-costs-sinking/
486216109	20141118	201411	2014	2014.8712	BEL	BELGIUM	BEL								SYR	SYRIA	SYR								1	080	080	08	2	5.0	1	1	1	-11.7056856187291	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	20151118230000	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead
486216110	20141118	201411	2014	2014.8712	BEL	BELGIUM	BEL								SYR	SYRIA	SYR								1	080	080	08	2	5.0	1	1	1	-11.7056856187291	1	Belgium	BE	BE		50.8333	4	BE	1	Syria	SY	SY		35	38	SY	1	Belgium	BE	BE		50.8333	4	BE	20151118230000	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead
486216111	20141118	201411	2014	2014.8712	BEL	BELGIUM	BEL								SYR	SYRIA	SYR								1	080	080	08	2	5.0	3	1	3	-11.7056856187291	1	Belgium	BE	BE		50.8333	4	BE	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20151118230000	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead
486216112	20141118	201411	2014	2014.8712	CAN	CANADIAN	CAN								MNCUSA	CSX CORPORATION	USA					MNC			1	046	046	04	1	7.0	7	1	7	3.58974358974359	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20151118230000	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700
486216113	20141118	201411	2014	2014.8712	CAN	CANADIAN	CAN								MNCUSA	CSX CORPORATION	USA					MNC			1	164	164	16	4	-7.0	7	1	7	3.58974358974359	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20151118230000	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700
486216114	20141118	201411	2014	2014.8712	EDU	STUDENT						EDU													0	042	042	04	1	1.9	4	1	4	0.541516245487365	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216115	20141118	201411	2014	2014.8712	EDU	STUDENT						EDU													0	042	042	04	1	1.9	2	1	2	0.541516245487365	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								1	United Kingdom	UK	UK		54	-2	UK	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216116	20141118	201411	2014	2014.8712	EDU	STUDENT						EDU													0	042	042	04	1	1.9	3	1	3	0.541516245487365	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216117	20141118	201411	2014	2014.8712	EDU	STUDENT						EDU													0	042	042	04	1	1.9	1	1	1	0.541516245487365	1	United Kingdom	UK	UK		54	-2	UK	0								1	United Kingdom	UK	UK		54	-2	UK	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216118	20141118	201411	2014	2014.8712	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	10	1	10	-1.95488721804511	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20151118230000	http://laschoolreport.com/la-unified-joins-forces-to-stop-commercial-child-sex-crimes/
486216119	20141118	201411	2014	2014.8712	FRA	PARIS	FRA								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	1	1	1	-7.08061002178649	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	20151118230000	http://time.com/4119275/syrian-refugees-republican-flip-flops/
486216120	20141118	201411	2014	2014.8712	FRA	PARIS	FRA								USAGOV	OBAMA	USA					GOV			1	111	111	11	3	-2.0	1	1	1	-7.08061002178649	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20151118230000	http://time.com/4119275/syrian-refugees-republican-flip-flops/
486216121	20141118	201411	2014	2014.8712	GOVEDU	EDUCATION DEPARTMENT						GOV	EDU												1	090	090	09	2	-2.0	10	1	10	-7.11297071129708	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20151118230000	http://www.ann7.com/article/42429-18112015teachers-fired-for-sexual-offences.html
486216122	20141118	201411	2014	2014.8712	IRL	IRISH	IRL								USAEDU	CALIFORNIA	USA					EDU			1	070	070	07	2	7.0	10	1	10	-1.97693574958813	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20151118230000	http://stgist.com/2015/11/american-billionaire-chuck-feeney-atlantic-philanthropies-donates-millions-to-fight-dementia-5608
486216123	20141118	201411	2014	2014.8712	ITA	ITALY	ITA								SAU	MECCA	SAU								1	020	020	02	1	3.0	1	1	1	0.22421524663677	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20151118230000	http://m.nydailynews.com/life-style/eats/old-homestead-serve-45k-thanksgiving-feast-article-1.2439624
486216124	20141118	201411	2014	2014.8712	JPN	JAPAN	JPN																		1	061	061	06	2	6.4	10	1	10	2.17391304347826	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20151118230000	http://www.660news.com/2015/11/18/provincial-minister-headed-to-japan-for-trade-opportunities/
486216125	20141118	201411	2014	2014.8712	MNCUSA	CSX CORPORATION	USA					MNC			CAN	CANADIAN	CAN								1	046	046	04	1	7.0	7	1	7	3.58974358974359	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20151118230000	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700
486216126	20141118	201411	2014	2014.8712	MNCUSA	CSX CORPORATION	USA					MNC			CAN	CANADIAN	CAN								1	164	164	16	4	-7.0	7	1	7	3.58974358974359	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20151118230000	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700
486216127	20141118	201411	2014	2014.8712	NGOEDU	INSTITUTE OF INTERNATIONAL EDUCATION						NGO	EDU		USA	THE US	USA								1	070	070	07	2	7.0	2	1	2	0.541516245487365	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216128	20141118	201411	2014	2014.8712	NGOEDU	INSTITUTE OF INTERNATIONAL EDUCATION						NGO	EDU		USA	THE US	USA								1	070	070	07	2	7.0	3	1	3	0.541516245487365	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20151118230000	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/
486216129	20141118	201411	2014	2014.8712	REF	REFUGEE						REF			SYR	SYRIA	SYR								0	072	072	07	2	8.3	1	1	1	-5.67375886524822	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	1	Syria	SY	SY		35	38	SY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20151118230000	http://www.theblaze.com/stories/2015/11/18/state-department-tells-theblaze-that-refugee-vetting-system-is-strong-despite-reports-of-several-dozen-terrorists-slipping-through/
486216130	20141118	201411	2014	2014.8712	REF	REFUGEE						REF			SYR	SYRIA	SYR								0	072	072	07	2	8.3	2	1	2	-5.67375886524822	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20151118230000	http://www.theblaze.com/stories/2015/11/18/state-department-tells-theblaze-that-refugee-vetting-system-is-strong-despite-reports-of-several-dozen-terrorists-slipping-through/
486216131	20141118	201411	2014	2014.8712	SAU	MECCA	SAU																		1	020	020	02	1	3.0	3	1	3	0.22421524663677	1	Italy	IT	IT		42.8333	12.8333	IT	0								1	Italy	IT	IT		42.8333	12.8333	IT	20151118230000	http://m.nydailynews.com/life-style/eats/old-homestead-serve-45k-thanksgiving-feast-article-1.2439624
486216132	20141118	201411	2014	2014.8712	SAU	MECCA	SAU																		1	020	020	02	1	3.0	6	1	6	0.22421524663677	1	Italy	IT	IT		42.8333	12.8333	IT	0								1	Sweden	SW	SW		62	15	SW	20151118230000	http://m.nydailynews.com/life-style/eats/old-homestead-serve-45k-thanksgiving-feast-article-1.2439624
486216133	20141118	201411	2014	2014.8712	USA	SALT LAKE CITY	USA																		1	036	036	03	1	4.0	2	1	2	1.99115044247787	3	Saratoga Springs, Utah, United States	US	USUT	UT049	40.3491	-111.905	1437677	0								3	Saratoga Springs, Utah, United States	US	USUT		40.3491	-111.905	1437677	20151118230000	http://fox13now.com/2015/11/18/utah-state-legislature-to-consider-two-medical-marijuana-bills/
486216134	20141118	201411	2014	2014.8712	USA	SALT LAKE CITY	USA																		1	036	036	03	1	4.0	8	1	8	1.99115044247787	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20151118230000	http://fox13now.com/2015/11/18/utah-state-legislature-to-consider-two-medical-marijuana-bills/
486216135	20141118	201411	2014	2014.8712	USAGOV	OBAMA	USA					GOV			REF	REFUGEE						REF			0	072	072	07	2	8.3	1	1	1	-5.67375886524822	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20151118230000	http://www.theblaze.com/stories/2015/11/18/state-department-tells-theblaze-that-refugee-vetting-system-is-strong-despite-reports-of-several-dozen-terrorists-slipping-through/
486216136	20141118	201411	2014	2014.8712	USAGOV	OBAMA	USA					GOV			REF	REFUGEE						REF			0	072	072	07	2	8.3	2	1	2	-5.67375886524822	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	1	Syria	SY	SY		35	38	SY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20151118230000	http://www.theblaze.com/stories/2015/11/18/state-department-tells-theblaze-that-refugee-vetting-system-is-strong-despite-reports-of-several-dozen-terrorists-slipping-through/
486216137	20141118	201411	2014	2014.8712	USAGOV	OBAMA	USA					GOV			REF	REFUGEE						REF			0	072	072	07	2	8.3	3	1	3	-5.67375886524822	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20151118230000	http://www.theblaze.com/stories/2015/11/18/state-department-tells-theblaze-that-refugee-vetting-system-is-strong-despite-reports-of-several-dozen-terrorists-slipping-through/
486216138	20151019	201510	2015	2015.7918	BRA	BRAZIL	BRA								BRABUS	RIO DE JANEIRO	BRA					BUS			1	190	190	19	4	-10.0	3	1	3	-8.31295843520783	4	Espirito Santo, Estado de Pernambuco, Brazil	BR	BR30	18585	-7.58333	-37.55	-674460	4	Espirito Santo, Estado de Pernambuco, Brazil	BR	BR30	18585	-7.58333	-37.55	-674460	4	Espirito Santo, Estado de Pernambuco, Brazil	BR	BR30	18585	-7.58333	-37.55	-674460	20151118230000	https://au.news.yahoo.com/world/a/30136904/two-more-waste-reservoirs-in-brazil-risk-bursting-company/
486216139	20151019	201510	2015	2015.7918	BUSMED	ENTREPRENEUR						BUS	MED		BUS	ENTREPRENEUR						BUS			0	044	044	04	1	2.5	10	1	10	1.42348754448398	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20151118230000	http://www.huffingtonpost.com/vip-sitaraman/qa-justin-lafazan-founder_b_8583608.html
486216140	20151019	201510	2015	2015.7918	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	10	1	10	-2.05391527599487	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20151118230000	http://canada.onlinenigeria.com/news/breaking-news/114961-weve-been-outfoxed-jim-balsillie-fears-tpp-will-become-worst-ever-policy-move.html
486216141	20151019	201510	2015	2015.7918	COP	PRISON						COP													0	071	071	07	2	7.4	3	1	3	-0.90909090909091	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20151118230000	http://wbt.com/north-carolina-editorial-roundup-9/
486216142	20151019	201510	2015	2015.7918	FRA	PARIS	FRA																		1	015	015	01	1	0.0	3	1	3	-2.68456375838926	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20151118230000	http://in.reuters.com/article/2015/11/18/france-shooting-telegram-shutdown-idINKCN0T734D20151118
486216143	20151019	201510	2015	2015.7918	FRA	PARIS	FRA								RUS	RUSSIA	RUS								1	015	015	01	1	0.0	2	1	2	-2.68456375838926	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20151118230000	http://in.reuters.com/article/2015/11/18/france-shooting-telegram-shutdown-idINKCN0T734D20151118
486216144	20151019	201510	2015	2015.7918	FRAGOV	FRANCE	FRA					GOV			IGOUNO	UNITED NATIONS		UNO				IGO			0	125	125	12	3	-5.0	2	2	2	-4.05117270788912	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	20151118230000	http://www.whittierdailynews.com/general-news/20151118/lapd-team-to-meet-with-paris-authorities-on-detecting-responding-to-terrorist-attacks
486216145	20151019	201510	2015	2015.7918	GOV	ADMINISTRATION						GOV			BUS	BUSINESS						BUS			1	040	040	04	1	1.0	8	1	8	1.82186234817814	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20151118230000	http://www.washingtontimes.com/news/2015/nov/18/tennessee-editorial-roundup/
486216146	20151019	201510	2015	2015.7918	GOV	GOVERNMENT						GOV			CAN	CANADA	CAN								1	057	057	05	1	8.0	10	1	10	-2.05391527599487	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20151118230000	http://canada.onlinenigeria.com/news/breaking-news/114961-weve-been-outfoxed-jim-balsillie-fears-tpp-will-become-worst-ever-policy-move.html
486216147	20151019	201510	2015	2015.7918	GOV	MAYOR						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			0	125	125	12	3	-5.0	14	2	14	-4.05117270788912	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	4	Paris, RhôAlpes, France	FR	FRB9	16333	45.6333	5.73333	-1445327	20151118230000	http://www.whittierdailynews.com/general-news/20151118/lapd-team-to-meet-with-paris-authorities-on-detecting-responding-to-terrorist-attacks
486216148	20151019	201510	2015	2015.7918	GOV	GOVERNOR						GOV			JUD	JUDICIARY						JUD			1	043	043	04	1	2.8	5	1	5	1.78041543026706	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20151118230000	http://hometownsource.com/2015/11/18/gov-dayton-invites-all-minnesotans-to-apply-for-state-boards-councils-committees/
486216149	20151019	201510	2015	2015.7918	GOV	GOVERNOR						GOV			JUD	CHIEF JUSTICE						JUD			1	172	172	17	4	-5.0	4	1	4	1.78041543026706	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20151118230000	http://hometownsource.com/2015/11/18/gov-dayton-invites-all-minnesotans-to-apply-for-state-boards-councils-committees/
486216150	20151019	201510	2015	2015.7918	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	1	1	1	1.78041543026706	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20151118230000	http://hometownsource.com/2015/11/18/gov-dayton-invites-all-minnesotans-to-apply-for-state-boards-councils-committees/
486216151	20151019	201510	2015	2015.7918	IRQ	IRAQ	IRQ								LEG	CONGRESS						LEG			0	010	010	01	1	0.0	4	1	4	-5.81717451523546	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20151118230000	http://news.investors.com/ibd-editorials/111815-781455-democrats-start-to-distance-themselves-from-obama-on-isis-and-refugees.htm
486216152	20151019	201510	2015	2015.7918	JUD	JUDICIARY						JUD			GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	5	1	5	1.78041543026706	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20151118230000	http://hometownsource.com/2015/11/18/gov-dayton-invites-all-minnesotans-to-apply-for-state-boards-councils-committees/
486216153	20151019	201510	2015	2015.7918	KOR	SOUTH KOREA	KOR																		1	010	010	01	1	0.0	10	1	10	-4.97032640949554	4	Kaesong, Kaesong-si, North Korea	KN	KN08	24980	37.9708	126.554	-176879	0								4	Kaesong, Kaesong-si, North Korea	KN	KN08	24980	37.9708	126.554	-176879	20151118230000	http://www.lowyinterpreter.org/post/2015/11/19/If-North-Korea-isnt-communist-then-what-is-it.aspx
486216154	20151019	201510	2015	2015.7918	LAB	WORKER						LAB													0	014	014	01	1	0.0	4	1	4	0.66555740432612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20151118230000	http://www.cincinnati.com/story/news/politics/2015/11/18/what-sen-brown-does-lunch-wednesdays/76004570/
486216155	20151019	201510	2015	2015.7918	LAB	WORKER						LAB													0	014	014	01	1	0.0	6	1	6	0.66555740432612	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20151118230000	http://www.cincinnati.com/story/news/politics/2015/11/18/what-sen-brown-does-lunch-wednesdays/76004570/
486216156	20151019	201510	2015	2015.7918	LEG	REPRESENTATIVES						LEG													1	172	172	17	4	-5.0	5	1	5	1.78041543026706	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20151118230000	http://hometownsource.com/2015/11/18/gov-dayton-invites-all-minnesotans-to-apply-for-state-boards-councils-committees/
486216157	20151019	201510	2015	2015.7918	PSELEG	PALESTINE	PSE					LEG			USAJUD	NATIONAL LAWYERS GUILD	USA					JUD			0	112	112	11	3	-2.0	2	1	2	-1.67865707434053	1	Israel	IS	IS		31.5	34.75	IS	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20151118230000	http://www.mypalmbeachpost.com/news/news/state-regional-govt-politics/negron-bill-no-big-forida-contracts-for-firms-boyc/npQWH/
486216158	20151019	201510	2015	2015.7918	SAU	SAUDI ARABIA	SAU								IGOUNO	THE SECURITY COUNCIL		UNO				IGO			0	051	051	05	1	3.4	3	1	3	-4.34697088906373	1	Saudi Arabia	SA	SA		25	45	SA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	20151118230000	http://canadajournal.net/page/798/
486216159	20151019	201510	2015	2015.7918	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	2	1	2	-14.6258503401361	3	Warrensville Heights, Ohio, United States	US	USOH	OH035	41.4351	-81.5362	1047579	0								3	Warrensville Heights, Ohio, United States	US	USOH		41.4351	-81.5362	1047579	20151118230000	http://www.cleveland.com/metro/index.ssf/2015/11/third_man_charged_in_warrensvi.html
486216160	20151019	201510	2015	2015.7918	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	2.93776619079553	3	Twinspires, Arizona, United States	US	USAZ	AZ012	33.4181	-114.08	12957	0								3	Twinspires, Arizona, United States	US	USAZ	AZ012	33.4181	-114.08	12957	20151118230000	http://www.horseraceinsider.com/Press-Release/article/101815-churchill-downs-barn-notes-wed-11-18
486216161	20151019	201510	2015	2015.7918	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	2.93776619079553	3	Keeneland, Kentucky, United States	US	USKY	KY111	38.2748	-85.5675	495594	0								3	Keeneland, Kentucky, United States	US	USKY	KY111	38.2748	-85.5675	495594	20151118230000	http://www.horseraceinsider.com/Press-Release/article/101815-churchill-downs-barn-notes-wed-11-18
486216162	20151019	201510	2015	2015.7918	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	1	1	1	1.36698212407991	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20151118230000	http://hotair.com/archives/2015/11/18/florida-poll-trump-leads-rubio-3618-bush-in-fifth-place/
