590314709	20151019	201510	2015	2015.7918	IGOUNO	UNITED NATIONS		UNO				IGO			FRA	PARIS	FRA								1	044	044	04	1	2.5	2	1	2	-1.73357664233576	4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	4	Lake Ontario, Canada (general), Canada	CA	CA00		43.6667	-78	-570661	20161018230000	http://rabble.ca/blogs/bloggers/views-expressed/2016/10/one-year-after-election-trudeaus-climate-mettle-no-better-har
590314710	20151019	201510	2015	2015.7918	IRN	IRANIAN	IRN								YEM	YEMENI	YEM								1	020	020	02	1	3.0	15	1	15	-4.78468899521532	1	Iran	IR	IR		32	53	IR	1	Yemen	YM	YM		15	48	YM	1	Yemen	YM	YM		15	48	YM	20161018230000	http://www.iranfocus.com/en/index.php?option=com_content&view=article&id=30879:iran-provided-missiles-to-houthis-in-yemen&catid=33&Itemid=115&tmpl=component&print=1&layout=default&page=
590314711	20151019	201510	2015	2015.7918	LEG	SENATE						LEG													0	110	110	11	3	-2.0	10	1	10	-0.21748586341888	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20161018230000	http://ksmu.org/post/district-132-candidates-voice-goals-central-springfield
590314712	20160918	201609	2016	2016.7068											USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-7.84982935153584	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161018230000	http://theslot.jezebel.com/the-feds-havent-forgotten-anthony-weiner-sexted-a-teena-1787939780
590314713	20160918	201609	2016	2016.7068	CAN	OTTAWA	CAN								GOVHLH	HEALTH MINIST						GOV	HLH		0	040	040	04	1	1.0	7	1	7	1.22699386503067	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314714	20160918	201609	2016	2016.7068	CAN	OTTAWA	CAN								GOVHLH	HEALTH MINIST						GOV	HLH		0	040	040	04	1	1.0	1	1	1	1.22699386503067	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314715	20160918	201609	2016	2016.7068	GOVHLH	HEALTH MINIST						GOV	HLH		CAN	OTTAWA	CAN								0	036	036	03	1	4.0	7	1	7	1.22699386503067	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314716	20160918	201609	2016	2016.7068	GOVHLH	HEALTH MINIST						GOV	HLH		CAN	OTTAWA	CAN								0	036	036	03	1	4.0	1	1	1	1.22699386503067	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314717	20160918	201609	2016	2016.7068	GOVHLH	HEALTH MINIST						GOV	HLH		CAN	OTTAWA	CAN								0	040	040	04	1	1.0	7	1	7	1.22699386503067	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314718	20160918	201609	2016	2016.7068	GOVHLH	HEALTH MINIST						GOV	HLH		CAN	OTTAWA	CAN								0	040	040	04	1	1.0	1	1	1	1.22699386503067	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20161018230000	http://steinbachonline.com/local/health-ministers-meeting-wraps-in-toronto
590314719	20160918	201609	2016	2016.7068	USA	NEW YORK	USA																		1	173	173	17	4	-5.0	3	1	3	-7.84982935153584	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20161018230000	http://theslot.jezebel.com/the-feds-havent-forgotten-anthony-weiner-sexted-a-teena-1787939780
590314720	20160918	201609	2016	2016.7068	USA	NEW YORK	USA								JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	4	1	4	-7.84982935153584	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161018230000	http://theslot.jezebel.com/the-feds-havent-forgotten-anthony-weiner-sexted-a-teena-1787939780
590314721	20160918	201609	2016	2016.7068	USAGOVLEG	JOHN BOEHNER	USA					GOV	LEG		USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-1.69628432956381	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20161018230000	http://www.theatlantic.com/politics/archive/2016/10/donald-trumps-plan-to-drain-the-swamp/504569/
590314722	20161011	201610	2016	2016.7699											USA	UTAH	USA								0	042	042	04	1	1.9	4	1	4	-2.42774566473988	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20161018230000	http://religionnews.com/2016/10/18/the-conservative-savior-many-mormons-hope-will-crush-donald-trump/
590314723	20161011	201610	2016	2016.7699	COP	PRISON						COP			ITA	ROME	ITA								1	190	190	19	4	-10.0	2	1	2	-12.6984126984127	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314724	20161011	201610	2016	2016.7699	COP	PRISON						COP			MIL	MARINE CORP						MIL			1	190	190	19	4	-10.0	1	1	1	-12.6984126984127	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314725	20161011	201610	2016	2016.7699	COP	PRISON						COP			USAMIL	UNITED STATES	USA					MIL			1	190	190	19	4	-10.0	1	1	1	-12.6984126984127	1	Afghanistan	AF	AF		33	65	AF	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314726	20161011	201610	2016	2016.7699	COP	PRISON						COP			USAMIL	UNITED STATES	USA					MIL			1	190	190	19	4	-10.0	3	1	3	-12.6984126984127	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314727	20161011	201610	2016	2016.7699	EDU	SCHOOL						EDU			EDUEDU	SCHOOL						EDU	EDU		1	017	017	01	1	0.0	10	1	10	2.7542372881356	0								0								0								20161018230000	http://www.dumbartonreporter.co.uk/news/14809211.Jamestown_Primary_school_head_teacher_retires_after_38_years_of_service/
590314728	20161011	201610	2016	2016.7699	IGOUNODEV	UNESCO		UNO				IGO	DEV		JEW	JEWISH				JEW					1	161	161	16	4	-4.0	6	1	6	-4.45344129554656	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20161018230000	http://www.israelherald.com/index.php/sid/248659447
590314729	20161011	201610	2016	2016.7699	IGOUNODEV	UNESCO		UNO				IGO	DEV		JEW	JEWISH				JEW					1	161	161	16	4	-4.0	4	1	4	-4.45344129554656	1	Mexico	MX	MX		23	-102	MX	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20161018230000	http://www.israelherald.com/index.php/sid/248659447
590314730	20161011	201610	2016	2016.7699	ITA	ROME	ITA								COP	PRISON						COP			1	173	173	17	4	-5.0	2	1	2	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314731	20161011	201610	2016	2016.7699	ITA	ROME	ITA								MIL	MARINE CORP						MIL			1	015	015	01	1	0.0	1	1	1	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314732	20161011	201610	2016	2016.7699	ITA	ROME	ITA								MIL	MARINE CORP						MIL			1	173	173	17	4	-5.0	1	1	1	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314733	20161011	201610	2016	2016.7699	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	015	015	01	1	0.0	1	1	1	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314734	20161011	201610	2016	2016.7699	ITA	ROME	ITA								USA	UNITED STATES	USA								1	015	015	01	1	0.0	3	1	3	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314735	20161011	201610	2016	2016.7699	ITA	ROME	ITA								USAMIL	UNITED STATES	USA					MIL			1	173	173	17	4	-5.0	4	1	4	-12.6984126984127	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20161018230000	http://www.afghanistannews.net/index.php/sid/248650311
590314736	20161011	201610	2016	2016.7699	JUD	LAWYER						JUD			MNCUSAMED	VERIZON	USA					MNC	MED		0	0874	087	08	2	10.0	10	1	10	-1.21580547112463	0								0								0								20161018230000	http://www.telegraph.co.uk/business/2016/10/18/yahoo-profits-leap--but-it-dodges-scrutiny-over-data-hack/
590314737	20161011	201610	2016	2016.7699	LEG	REPRESENTATIVES						LEG			USA	SAN DIEGO	USA								1	036	036	03	1	4.0	7	1	7	0.53333333333333	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20161018230000	http://www.theyucatantimes.com/2016/10/merida-initiative-police-professionalization-efforts-highlighted-at-international-association-of-chiefs-of-police-conference/
590314738	20161011	201610	2016	2016.7699	MEX	MEXICAN	MEX								GOV	SECRETARY OF STATE						GOV			1	084	084	08	2	7.0	4	1	4	0.53333333333333	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20161018230000	http://www.theyucatantimes.com/2016/10/merida-initiative-police-professionalization-efforts-highlighted-at-international-association-of-chiefs-of-police-conference/
590314739	20161011	201610	2016	2016.7699	MEXCOP	MEXICAN	MEX					COP			MEX	MEXICO CITY	MEX								1	084	084	08	2	7.0	3	1	3	0.53333333333333	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20161018230000	http://www.theyucatantimes.com/2016/10/merida-initiative-police-professionalization-efforts-highlighted-at-international-association-of-chiefs-of-police-conference/
590314740	20161011	201610	2016	2016.7699	USA	UTAH	USA																		0	043	043	04	1	2.8	4	1	4	-2.42774566473988	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20161018230000	http://religionnews.com/2016/10/18/the-conservative-savior-many-mormons-hope-will-crush-donald-trump/
590314741	20161011	201610	2016	2016.7699	USA	UTAH	USA																		0	051	051	05	1	3.4	4	1	4	-2.42774566473988	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20161018230000	http://religionnews.com/2016/10/18/the-conservative-savior-many-mormons-hope-will-crush-donald-trump/
590314742	20161011	201610	2016	2016.7699	USAMIL	THE US	USA					MIL			USA	THE US	USA								1	190	190	19	4	-10.0	10	1	10	-4.29184549356223	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20161018230000	http://www.13newsnow.com/news/uss-san-antonio-also-attacked-off-yemen/337605072
590314743	20161017	201610	2016	2016.7863											NGAGOV	NIGERIA	NGA					GOV			1	036	036	03	1	4.0	8	1	8	-1.18733509234828	0								4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	20161018230000	http://www.philstar.com/world/2016/10/19/1635188/chibok-leader-100-plus-girls-unwilling-leave-boko-haram
590314744	20161017	201610	2016	2016.7863	LEG	NATIONAL ASSEMBLY						LEG			KEN	KENYA	KEN								1	080	080	08	2	5.0	4	1	4	0.35211267605633	4	Kiminini, Rift Valley, Kenya	KE	KE08	18585	0.893125	34.9241	-2250875	4	Kiminini, Rift Valley, Kenya	KE	KE08	18585	0.893125	34.9241	-2250875	4	Kiminini, Rift Valley, Kenya	KE	KE08	18585	0.893125	34.9241	-2250875	20161018230000	http://www.mediamaxnetwork.co.ke/people-daily/264651/maraga-gets-unanimous-nod-become-next-cj/
590314745	20161017	201610	2016	2016.7863	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	036	036	03	1	4.0	2	1	2	-1.18733509234828	4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	20161018230000	http://www.philstar.com/world/2016/10/19/1635188/chibok-leader-100-plus-girls-unwilling-leave-boko-haram
590314746	20161017	201610	2016	2016.7863	NGAGOV	NIGERIA	NGA					GOV													1	036	036	03	1	4.0	8	1	8	-1.18733509234828	4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	0								4	Chibok, Borno, Nigeria	NI	NI27	191091	10.8658	12.847	-2003729	20161018230000	http://www.philstar.com/world/2016/10/19/1635188/chibok-leader-100-plus-girls-unwilling-leave-boko-haram
590314747	20161018	201610	2016	2016.7890											AIA	ANGUILLA	AIA								1	042	042	04	1	1.9	10	1	10	2.5	0								1	Anguilla	AV	AV		18.25	-63.1667	AV	1	Anguilla	AV	AV		18.25	-63.1667	AV	20161018230000	http://www.travelagentcentral.com/anguilla/tradewinds-aviation-announces-twice-daily-service-anguilla-san-juan-58507
590314748	20161018	201610	2016	2016.7890											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	2	1	2	-1.43884892086331	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20161018230000	http://www.thechronicle.com.au/news/bank-mum-and-dad-just-myth/3102063/
590314749	20161018	201610	2016	2016.7890											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	4	1	4	-1.17145899893504	0								4	Yamba, New South Wales, Australia	AS	AS02	5096	-29.4354	153.36	-1611389	4	Hastings Point, New South Wales, Australia	AS	AS02	5094	-28.3627	153.577	11430489	20161018230000	http://www.tweeddailynews.com.au/news/bank-mum-and-dad-just-myth/3102063/
590314750	20161018	201610	2016	2016.7890											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	-1.17145899893504	0								4	Hastings Point, New South Wales, Australia	AS	AS02	5094	-28.3627	153.577	11430489	4	Hastings Point, New South Wales, Australia	AS	AS02	5094	-28.3627	153.577	11430489	20161018230000	http://www.tweeddailynews.com.au/news/bank-mum-and-dad-just-myth/3102063/
590314751	20161018	201610	2016	2016.7890											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	4	1	4	-1.17395944503735	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20161018230000	http://www.noosanews.com.au/news/bank-mum-and-dad-just-myth/3102063/
590314752	20161018	201610	2016	2016.7890											AUS	VICTORIA	AUS								0	043	043	04	1	2.8	2	1	2	-4.01529636711281	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Guildford, Western Australia, Australia	AS	AS08	5547	-31.9	115.967	-1576839	20161018230000	https://au.news.yahoo.com/world/a/32939726/vietnam-us-launch-danang-dioxin-clean-up/
590314753	20161018	201610	2016	2016.7890											AUT	AUSTRIA	AUT								1	046	046	04	1	7.0	4	1	4	-4	0								4	Braunau, Oberörreich, Austria	AU	AU04	5618	48.2667	13.0333	-1975052	4	Braunau, Oberörreich, Austria	AU	AU04	5618	48.2667	13.0333	-1975052	20161018230000	http://www.kxxv.com/story/33420499/austria-making-plans-for-hitlers-first-home
590314754	20161018	201610	2016	2016.7890											BUS	COMPANY						BUS			0	032	032	03	1	4.5	10	1	10	2.34466588511137	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	20161018230000	http://www.prnewswire.com/news-releases/air-partner-joins-the-fight-against-blood-cancer-as-a-proud-sponsor-of-dkmss-annual-blood-ball-in-new-york-city-300346727.html
590314755	20161018	201610	2016	2016.7890											BUS	COMPANY						BUS			1	036	036	03	1	4.0	6	1	6	0.332502078137989	0								1	Singapore	SN	SN		1.3667	103.8	SN	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20161018230000	http://www.businesstimes.com.sg/companies-markets/olam-consolidating-in-us-after-buying-spree
590314756	20161018	201610	2016	2016.7890											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	1	1	1	2.34466588511137	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20161018230000	http://www.prnewswire.com/news-releases/air-partner-joins-the-fight-against-blood-cancer-as-a-proud-sponsor-of-dkmss-annual-blood-ball-in-new-york-city-300346727.html
590314757	20161018	201610	2016	2016.7890											BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	1.42602495543673	0								3	Asheville, North Carolina, United States	US	USNC	NC021	35.6009	-82.554	1018864	3	Asheville, North Carolina, United States	US	USNC	NC021	35.6009	-82.554	1018864	20161018230000	http://www.bevnet.com/news/2016/carolina-kombucha-lenny-boy-buchi-plot-growth-new-facilities
590314758	20161018	201610	2016	2016.7890											BUS	CHAMBER OF COMMERCE						BUS			1	051	051	05	1	3.4	1	1	1	-1.72413793103448	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20161018230000	http://www.sacbee.com/opinion/editorials/article108979507.html
590314759	20161018	201610	2016	2016.7890											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	6	1	6	0.332502078137989	0								3	Wilcox County, Georgia, United States	US	USGA		31.9668	-83.4499	345499	3	Wilcox County, Georgia, United States	US	USGA		31.9668	-83.4499	345499	20161018230000	http://www.businesstimes.com.sg/companies-markets/olam-consolidating-in-us-after-buying-spree
590314760	20161018	201610	2016	2016.7890											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	4	1	4	0.332502078137989	0								1	Singapore	SN	SN		1.3667	103.8	SN	1	Singapore	SN	SN		1.3667	103.8	SN	20161018230000	http://www.businesstimes.com.sg/companies-markets/olam-consolidating-in-us-after-buying-spree
590314761	20161018	201610	2016	2016.7890											BUS	COMPANY						BUS			0	071	071	07	2	7.4	8	1	8	-1.40221402214022	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20161018230000	http://richmondconfidential.org/2016/10/18/future-of-richmond-solar-train-still-in-limbo/
590314762	20161018	201610	2016	2016.7890											BUS	COMPANY						BUS			0	071	071	07	2	7.4	2	1	2	-1.40221402214022	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20161018230000	http://richmondconfidential.org/2016/10/18/future-of-richmond-solar-train-still-in-limbo/
590314763	20161018	201610	2016	2016.7890											BUS	CORPORATION						BUS			0	0874	087	08	2	10.0	6	1	6	-1.73357664233576	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20161018230000	http://rabble.ca/blogs/bloggers/views-expressed/2016/10/one-year-after-election-trudeaus-climate-mettle-no-better-har
