674415400	20160719	201607	2016	2016.5452											USA	KANSAS	USA								0	042	042	04	1	1.9	4	1	4	1.72037488766209	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	3	Interstate, Georgia, United States	US	USGA	GA063	33.5768	-84.3424	1685681	20170719230000	https://www.whitehouse.gov/the-press-office/2017/07/19/remarks-vice-president-pence-and-elected-officials-first-meeting
674415401	20160719	201607	2016	2016.5452	CVLEDU	COMMUNITY						CVL	EDU		EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	4.22018348623853	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415402	20160719	201607	2016	2016.5452	EDU	SCHOOL						EDU			CVLEDU	COMMUNITY						CVL	EDU		1	042	042	04	1	1.9	2	1	2	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415403	20160719	201607	2016	2016.5452	EDU	SCHOOL						EDU			USA	WEST VIRGINIA	USA								1	036	036	03	1	4.0	4	1	4	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415404	20160719	201607	2016	2016.5452	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.416666666666667	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	20170719230000	http://www.mycentraljersey.com/story/news/new-jersey/2017/07/19/guadagno-loyalty-trump-issue-she-seeks-gop-campaign-cash/491262001/
674415405	20160719	201607	2016	2016.5452	EDU	SCHOOL						EDU			USACVL	UNITED STATES	USA					CVL			1	042	042	04	1	1.9	4	1	4	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415406	20160719	201607	2016	2016.5452	EDU	SCHOOL						EDU			USAEDU	WEST VIRGINIA	USA					EDU			1	036	036	03	1	4.0	2	1	2	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415407	20160719	201607	2016	2016.5452	GOV	ADMINISTRATION						GOV			BUS	AUTOMAKER						BUS			0	010	010	01	1	0.0	10	1	10	2.28013029315961	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20170719230000	http://fortune.com/2017/07/19/congress-federal-self-driving-car-law/
674415408	20160719	201607	2016	2016.5452	GOV	ADMINISTRATION						GOV			BUS	AUTOMAKER						BUS			0	020	020	02	1	3.0	10	1	10	2.28013029315961	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20170719230000	http://fortune.com/2017/07/19/congress-federal-self-driving-car-law/
674415409	20160719	201607	2016	2016.5452	MEX	MEXICO	MEX																		0	010	010	01	1	0.0	3	1	3	-7.02402957486137	4	La Parilla, Durango, Mexico	MX	MX10	20887	23.7333	-104.117	-1687492	0								4	La Parilla, Durango, Mexico	MX	MX10	20887	23.7333	-104.117	-1687492	20170719230000	http://www.inquisitr.com/4378594/mother-daughter-arrested-newborn-baby-fell-out-of-restaurant-trash-bag-one-suspect-has-immigration-warrant/
674415410	20160719	201607	2016	2016.5452	MNCUSAMED	GOOGLE	USA					MNC	MED												1	111	111	11	3	-2.0	10	1	10	0	0								0								0								20170719230000	https://www.extremetech.com/mobile/252721-google-announced-redesigned-feed-replacement-google-now
674415411	20160719	201607	2016	2016.5452	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	4	1	4	-4.37158469945355	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20170719230000	http://www.oann.com/russian-lawyer-who-met-with-donald-trump-jr-ready-to-testify/
674415412	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	4	1	4	-2.1978021978022	3	Bound Brook, New Jersey, United States	US	USNJ	NJ035	40.5684	-74.5385	874865	0								3	Bound Brook, New Jersey, United States	US	USNJ		40.5684	-74.5385	874865	20170719230000	http://www.mycentraljersey.com/story/news/local/new-jersey/2017/07/19/last-minute-state-budget-changes-delays-property-tax-bills/484208001/
674415413	20160719	201607	2016	2016.5452	USA	KANSAS	USA																		0	043	043	04	1	2.8	4	1	4	1.72037488766209	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								3	Interstate, Georgia, United States	US	USGA	GA063	33.5768	-84.3424	1685681	20170719230000	https://www.whitehouse.gov/the-press-office/2017/07/19/remarks-vice-president-pence-and-elected-officials-first-meeting
674415414	20160719	201607	2016	2016.5452	USA	BOSTON	USA																		0	051	051	05	1	3.4	6	1	6	-0.36866359447005	1	Somalia	SO	SO		10	49	SO	0								1	Somalia	SO	SO		10	49	SO	20170719230000	http://news.wgbh.org/2017/07/19/politics-government/boston-city-council-new-members-havent-led-more-independence
674415415	20160719	201607	2016	2016.5452	USA	NEW YORK	USA								EDU	STUDENT						EDU			1	0353	035	03	1	7.0	8	1	8	2.16271884654995	3	Brockport, New York, United States	US	USNY	NY055	43.2137	-77.9392	944801	3	Brockport, New York, United States	US	USNY	NY055	43.2137	-77.9392	944801	3	Brockport, New York, United States	US	USNY	NY055	43.2137	-77.9392	944801	20170719230000	http://www.stargazette.com/story/news/local/new-york/2017/07/19/deadline-friday-free-suny-tuition-applications-surge/103836702/
674415416	20160719	201607	2016	2016.5452	USA	NEW YORK	USA								EDU	STUDENT						EDU			1	0353	035	03	1	7.0	2	1	2	2.16271884654995	3	Ulster County, New York, United States	US	USNY	NY111	41.8834	-74.2501	974153	3	Brockport, New York, United States	US	USNY	NY055	43.2137	-77.9392	944801	3	Brockport, New York, United States	US	USNY	NY055	43.2137	-77.9392	944801	20170719230000	http://www.stargazette.com/story/news/local/new-york/2017/07/19/deadline-friday-free-suny-tuition-applications-surge/103836702/
674415417	20160719	201607	2016	2016.5452	USA	WEST VIRGINIA	USA								EDU	SCHOOL						EDU			1	036	036	03	1	4.0	4	1	4	4.22018348623853	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415418	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	2	1	2	0.416666666666667	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	3	Glassboro, New Jersey, United States	US	USNJ	NJ015	39.7029	-75.1118	876618	20170719230000	http://www.mycentraljersey.com/story/news/new-jersey/2017/07/19/guadagno-loyalty-trump-issue-she-seeks-gop-campaign-cash/491262001/
674415419	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	2	1	2	0	3	Puget Sound, Washington, United States	US	USWA	WA035	47.8332	-122.435	1507653	3	Puget Sound, Washington, United States	US	USWA		47.8332	-122.435	1507653	3	Puget Sound, Washington, United States	US	USWA		47.8332	-122.435	1507653	20170719230000	http://www.seattlepi.com/local/politics/article/Connelly-Republican-Rep-Dave-Reichert-has-three-11300558.php
674415420	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	112	112	11	3	-2.0	2	1	2	-2.93122886133033	1	United States	US	US		38	-97	US	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20170719230000	http://jamestown.org/program/fear-of-long-forgotten-urals-republic-reemerges-in-moscow/
674415421	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	112	112	11	3	-2.0	2	1	2	-2.93122886133033	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20170719230000	http://jamestown.org/program/fear-of-long-forgotten-urals-republic-reemerges-in-moscow/
674415422	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	042	042	04	1	1.9	4	1	4	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415423	20160719	201607	2016	2016.5452	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			1	036	036	03	1	4.0	4	1	4	4.22018348623853	3	Clear Spring High School, Maryland, United States	US	USMD	MD043	39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415424	20160719	201607	2016	2016.5452	USACVL	UNITED STATES	USA					CVL			EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	4.22018348623853	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415425	20160719	201607	2016	2016.5452	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	4.22018348623853	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	3	Hagerstown, Maryland, United States	US	USMD	MD043	39.6418	-77.72	598385	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415426	20160719	201607	2016	2016.5452	USAEDU	WEST VIRGINIA	USA					EDU			EDU	SCHOOL						EDU			1	036	036	03	1	4.0	2	1	2	4.22018348623853	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415427	20160719	201607	2016	2016.5452	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	4.22018348623853	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Clear Spring High School, Maryland, United States	US	USMD		39.6582	-77.937	1713586	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20170719230000	http://www.heraldmailmedia.com/news/farm_news/new-county-farm-queen-on-track-to-become-a-vet/article_31a498f1-188a-530c-ab5c-dd8914ff7255.html
674415428	20170619	201706	2017	2017.4630	BHR	BAHRAIN	BHR								QAT	DOHA	QAT								1	112	112	11	3	-2.0	1	1	1	-8.48214285714287	1	Egypt	EG	EG		27	30	EG	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20170719230000	http://www.worldbulletin.net/middle-east/191964/qatar-says-could-take-saudi-led-bloc-to-icc-over-siege
674415429	20170619	201706	2017	2017.4630	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	3	1	3	-0.17825311942959	4	Rayong, Rayong, Thailand	TH	TH47	26942	12.6685	101.276	-3254080	0								4	Rayong, Rayong, Thailand	TH	TH47	26942	12.6685	101.276	-3254080	20170719230000	http://www.khmertimeskh.com/5073989/ptt-petronas-develop-lng-plant-malaysia/
674415430	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	2.13414634146341	3	North Miami, Florida, United States	US	USFL	FL086	25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415431	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415432	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	FLORIDA	USA								0	030	030	03	1	4.0	6	1	6	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415433	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	FLORIDA	USA								0	057	057	05	1	8.0	2	1	2	2.13414634146341	3	North Miami, Florida, United States	US	USFL	FL086	25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415434	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	FLORIDA	USA								0	057	057	05	1	8.0	2	1	2	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	North Miami, Florida, United States	US	USFL		25.8901	-80.1867	287837	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415435	20170619	201706	2017	2017.4630	BUS	PRODUCER						BUS			USA	FLORIDA	USA								0	057	057	05	1	8.0	6	1	6	2.13414634146341	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20170719230000	http://www.sun-sentinel.com/business/fl-bz-bahia-mar-lauderdale-hotel-upgrades-20170719-story.html
674415436	20170619	201706	2017	2017.4630	GOV	PRESIDENT						GOV			SYRMIL	SYRIA	SYR					MIL			0	193	193	19	4	-10.0	1	1	1	-3.95569620253165	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20170719230000	http://www.miamiherald.com/news/nation-world/world/americas/guantanamo/article162499693.html
674415437	20170619	201706	2017	2017.4630	GOV	PRESIDENT						GOV			SYRMIL	SYRIA	SYR					MIL			0	193	193	19	4	-10.0	1	1	1	-3.95569620253165	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20170719230000	http://www.miamiherald.com/news/nation-world/world/americas/guantanamo/article162499693.html
