486216095	20151118230000	20151118230000	1	timeslive.co.za	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry	1	-1	1008	943	0	40	1346	-1.29870129870129		
486216096	20151118230000	20151118230000	1	timeslive.co.za	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry	1	-1	1030	943	0	40	1346	-1.29870129870129		
486216097	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	-1	2549	2562	0	40	3455	0.541516245487365		
486216098	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	-1	2549	2562	1	40	3455	0.541516245487365		
486216099	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	-1	2549	2562	0	20	3455	0.541516245487365		
486160406	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=f2d935d2bb26a8b779823eb97f2ffd2e&p=10131220	6	-1	1259	1243	0	10	9845	-4.79153702551338		
486160406	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=2c5ba92ffd61fa87c47184c633cd3d99&p=10131220	6	-1	1259	1243	0	10	9845	-4.79153702551338		
486160407	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=f2d935d2bb26a8b779823eb97f2ffd2e&p=10131220	6	-1	1259	1243	0	10	9845	-4.79153702551338		
486160407	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=2c5ba92ffd61fa87c47184c633cd3d99&p=10131220	6	-1	1259	1243	0	10	9845	-4.79153702551338		
486216100	20151118230000	20151118230000	1	asiafoundation.org	http://asiafoundation.org/in-asia/2015/11/18/looking-ahead-in-afghanistan-a-conversation-with-political-economist-timor-sharan/	4	-1	1357	1328	1	100	10180	-2.3733162283515		
486216101	20151118230000	20151118230000	1	nytimes.com	http://artsbeat.blogs.nytimes.com/2015/11/18/lea-salonga-to-star-in-fun-home-in-the-philippines/	1	-1	171	150	1	100	1558	6.88405797101449		
486216102	20151118230000	20151118230000	1	valuewalk.com	http://www.valuewalk.com/2015/11/un-ban-north-korea-visit/	11	-1	1676	1661	1	100	3232	-2.02578268876612		
486212838	20151118224500	20151118230000	1	khaleejtimes.com	http://www.khaleejtimes.com/nation/government/dubai-executive-council-announces-event-chart-for-afkari	2	-1	1700	1686	0	20	1792	3.2258064516129		
485865734	20151118001500	20151118230000	1	khaleejtimes.com	http://www.khaleejtimes.com/nation/government/dubai-executive-council-announces-event-chart-for-afkari	2	-1	1700	1686	1	80	1792	3.2258064516129		
486216103	20151118230000	20151118230000	1	fox13now.com	http://fox13now.com/2015/11/18/utah-state-legislature-to-consider-two-medical-marijuana-bills/	1	-1	65	166	1	100	2590	1.99115044247787		
486051443	20151118123000	20151118230000	1	triblive.com	http://triblive.com/news/adminpage/9466185-74/kane-beemer-attorney	6	-1	1785	1779	0	40	6863	-3.11909262759925		
486166267	20151118193000	20151118230000	1	wjactv.com	http://www.wjactv.com/template/inews_wire/wires.regional.pa/2d601305-www.wjactv.com.shtml	1	-1	103	224	1	100	1037	-9.21052631578949		
486216104	20151118230000	20151118230000	1	sfgate.com	http://www.sfgate.com/business/article/Private-social-network-Townsquared-aims-to-link-6641849.php	5	-1	1223	1188	1	100	4353	0.85959885386819		
486216105	20151118230000	20151118230000	1	timeslive.co.za	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry	1	1030	-1	927	0	40	1346	-1.29870129870129		
486216106	20151118230000	20151118230000	1	timeslive.co.za	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry	1	1008	-1	943	0	40	1346	-1.29870129870129		
486216107	20151118230000	20151118230000	1	timeslive.co.za	http://www.timeslive.co.za/thetimes/2015/11/19/KZN-hung-out-to-dry	1	1030	-1	943	0	40	1346	-1.29870129870129		
486216108	20151118230000	20151118230000	1	producer.com	http://www.producer.com/market_update/feed-grains-australian-shipping-costs-sinking/	3	562	694	549	1	50	1247	0.520833333333337		
486097956	20151118153000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1632	1687	1675	0	10	1900	-11.7056856187291		
486097957	20151118153000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1644	1699	1687	1	40	1900	-11.7056856187291		
486111859	20151118161500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2777	2842	2828	0	20	13222	-7.42132456552372		
486079512	20151118141500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2777	2826	2810	1	80	13222	-7.42132456552372		
486216109	20151118230000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1632	1656	1648	0	10	1900	-11.7056856187291		
486216110	20151118230000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1644	1668	1660	0	10	1900	-11.7056856187291		
486216111	20151118230000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1644	1668	1660	1	30	1900	-11.7056856187291		
486111860	20151118161500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2777	3056	2807	0	20	13222	-7.42132456552372		
486079514	20151118141500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2777	2991	2789	1	80	13222	-7.42132456552372		
486166271	20151118193000	20151118230000	1	news957.com	http://www.news957.com/2015/11/18/ontario-looking-at-decommissioned-hospitals-for-temporary-refugee-housing/	2	361	290	316	1	50	1819	-2.28758169934641		
486166271	20151118193000	20151118230000	1	660news.com	http://www.660news.com/2015/11/18/ontario-looking-at-decommissioned-hospitals-for-temporary-refugee-housing/	2	361	290	316	1	50	1819	-2.28758169934641		
486216112	20151118230000	20151118230000	1	nasdaq.com	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700	6	1843	1896	1880	1	70	2544	3.58974358974359		
486216113	20151118230000	20151118230000	1	nasdaq.com	http://www.nasdaq.com/article/canadian-pacific-bids-for-norfolk-southern-merger-in-cards-cm544700	6	1843	1896	1860	1	70	2544	3.58974358974359		
486205600	20151118221500	20151118230000	1	durhamregion.com	http://www.durhamregion.com/news-story/6124802-u-s-trade-body-to-impose-mill-duties/	2	519	533	481	0	20	4225	-0.29325513196481		
486205601	20151118221500	20151118230000	1	durhamregion.com	http://www.durhamregion.com/news-story/6124802-u-s-trade-body-to-impose-mill-duties/	2	519	533	481	1	80	4225	-0.29325513196481		
486160416	20151118191500	20151118230000	1	christianexaminer.com	http://www.christianexaminer.com/article/todd.starnes.obama.is.importing.muslims.deporting.christians/49807.htm	4	1384	1327	1367	0	40	1710	-6.88405797101449		
486160417	20151118191500	20151118230000	1	christianexaminer.com	http://www.christianexaminer.com/article/todd.starnes.obama.is.importing.muslims.deporting.christians/49807.htm	4	1384	1327	1367	1	60	1710	-6.88405797101449		
486216114	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	2549	-1	2562	0	40	3455	0.541516245487365		
486216115	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	2549	-1	2562	1	20	3455	0.541516245487365		
486216116	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	2549	-1	2562	1	30	3455	0.541516245487365		
486216117	20151118230000	20151118230000	1	educationnews.org	http://www.educationnews.org/higher-education/led-by-india-number-of-international-us-students-grows/	8	2549	-1	2562	0	10	3455	0.541516245487365		
486216118	20151118230000	20151118230000	1	laschoolreport.com	http://laschoolreport.com/la-unified-joins-forces-to-stop-commercial-child-sex-crimes/	4	1031	-1	983	1	100	3933	-1.95488721804511		
486153334	20151118184500	20151118230000	1	kansan.com	http://www.kansan.com/news/a-timeline-of-incidents-in-leading-to-the-current-racial/article_94cbad0a-8e1d-11e5-84bd-4fd53d677e2f.html	23	5879	5951	5869	0	10	12983	-1.97335964479526		
486153335	20151118184500	20151118230000	1	kansan.com	http://www.kansan.com/news/a-timeline-of-incidents-in-leading-to-the-current-racial/article_94cbad0a-8e1d-11e5-84bd-4fd53d677e2f.html	23	5879	5951	5869	1	40	12983	-1.97335964479526		
486160420	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=f2d935d2bb26a8b779823eb97f2ffd2e&p=10131220	6	1259	-1	1243	0	10	9845	-4.79153702551338		
486160420	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=2c5ba92ffd61fa87c47184c633cd3d99&p=10131220	6	1259	-1	1243	0	10	9845	-4.79153702551338		
486160421	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=f2d935d2bb26a8b779823eb97f2ffd2e&p=10131220	6	1259	-1	1243	0	10	9845	-4.79153702551338		
486160421	20151118191500	20151118230000	1	clutchfans.net	http://bbs.clutchfans.net/showthread.php?s=2c5ba92ffd61fa87c47184c633cd3d99&p=10131220	6	1259	-1	1243	0	10	9845	-4.79153702551338		
486097965	20151118153000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1687	1632	1675	0	10	1900	-11.7056856187291		
486097966	20151118153000	20151118230000	1	newstalkflorida.com	http://www.newstalkflorida.com/live-coverage-mastermind-of-paris-attacks-dead	5	1699	1644	1687	1	40	1900	-11.7056856187291		
486079522	20151118141500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2898	2777	2886	1	70	13222	-7.42132456552372		
486079523	20151118141500	20151118230000	1	beachwoodreporter.com	http://www.beachwoodreporter.com/politics/trail_of_paris_attackers_winds.php	15	2930	2794	2914	0	10	13222	-7.42132456552372		
486153336	20151118184500	20151118230000	1	digitaljournal.com	http://www.digitaljournal.com/news/world/belgium-under-fire-for-paris-attack-blunders/article/449769	7	1276	1310	1326	0	10	4323	-9.14285714285715		
