426538851	20150319	201503	2015	2015.2164	NGALEG	NIGERIAN	NGA					LEG			RAD	EXTREMIST						RAD			0	0311	031	03	1	5.2	6	1	6	-3.7122969837587	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20150418230000	http://www.timeslive.co.za/africa/2014/10/08/nigeria-threatens-south-africa-with-retaliation-over-frozen-arms-deal
426538852	20150319	201503	2015	2015.2164	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	013	013	01	1	0.4	2	1	2	-3.14465408805032	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20150418230000	http://www.newsmax.com/Newsfront/ted-cruz-loretta-lynch-no/2015/04/18/id/639368/
426538853	20150411	201504	2015	2015.2767	AUSCOP	AUSTRALIA	AUS					COP			MOS	ISLAMIC				MOS					1	138	138	13	3	-7.0	2	1	2	-6.38297872340426	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20150418230000	http://www.asianage.com/international/australian-foils-isis-inspired-terror-attack-5-arrested-785
426538854	20150411	201504	2015	2015.2767	AUSCOP	AUSTRALIA	AUS					COP			MOS	ISLAMIC				MOS					1	173	173	17	4	-5.0	2	1	2	-6.38297872340426	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20150418230000	http://www.asianage.com/international/australian-foils-isis-inspired-terror-attack-5-arrested-785
426538855	20150411	201504	2015	2015.2767	GOV	PRIME MINISTER						GOV			CAN	CANADIAN	CAN								1	042	042	04	1	1.9	10	1	10	-0.25380710659898	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20150418230000	http://www.therecord.com/opinion-story/5565276-india-s-pm-modi-gives-harper-and-tories-boost/
426538856	20150411	201504	2015	2015.2767	GOV	AUTHORITIES						GOV			IND	SRINAGAR	IND								1	010	010	01	1	0.0	8	1	8	-0.34423407917384	4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	20150418230000	http://www.dailyexcelsior.com/srinagar-leh-nh-to-be-re-opened-this-month/
426538857	20150411	201504	2015	2015.2767	GOV	AUTHORITIES						GOV			IND	SRINAGAR	IND								1	080	080	08	2	5.0	10	1	10	-0.34423407917384	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20150418230000	http://www.dailyexcelsior.com/srinagar-leh-nh-to-be-re-opened-this-month/
426538858	20150411	201504	2015	2015.2767	GRC	GREEK	GRC								RUS	MOSCOW	RUS								0	010	010	01	1	0.0	1	1	1	0.30769230769231	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20150418230000	http://www.rferl.org/content/russia-gas-greece-deal-report/26965797.html
426538859	20150411	201504	2015	2015.2767	IDN	INDONESIAN	IDN								BUS	CONGLOMERATE						BUS			1	014	014	01	1	0.0	10	1	10	-4.84848484848485	4	Sinar, Nusa Tenggara Barat, Indonesia	ID	ID17	18585	-8.59212	118.694	10542025	4	Sinar, Nusa Tenggara Barat, Indonesia	ID	ID17	18585	-8.59212	118.694	10542025	4	Sinar, Nusa Tenggara Barat, Indonesia	ID	ID17	18585	-8.59212	118.694	10542025	20150418230000	http://www.thesundaytimes.co.uk/sto/business/Industry/article1545633.ece
426538860	20150411	201504	2015	2015.2767	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			1	020	020	02	1	3.0	2	1	2	-3.15091210613598	1	Syria	SY	SY		35	38	SY	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	20150418230000	http://www.sfgate.com/nation/article/Rand-Paul-hits-GOP-rivals-on-foreign-policy-6208929.php
426538861	20150417	201504	2015	2015.2932	AUS	AUSTRALIAN	AUS								IRN	IRAN	IRN								1	051	051	05	1	3.4	6	1	6	-3.6281179138322	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538862	20150417	201504	2015	2015.2932	AUS	AUSTRALIAN	AUS								IRN	IRAN	IRN								1	051	051	05	1	3.4	2	1	2	-3.6281179138322	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538863	20150417	201504	2015	2015.2932	GMB	GAMBIA	GMB																		1	040	040	04	1	1.0	8	1	8	-3.52422907488987	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	0								4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20150418230000	http://www.westernadvocate.com.au/story/884598/coroner-quizzes-top-cop/?cs=4189
426538864	20150417	201504	2015	2015.2932	IRN	IRANIAN	IRN								MIL	MILITARY						MIL			0	111	111	11	3	-2.0	4	1	4	-5.80762250453721	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150418230000	http://www.gulf-times.com/region/216/details/435578/saudi-pledges-entire-$274mn-sought-by-un-to-aid-yemen
426538865	20150417	201504	2015	2015.2932	IRN	TEHRAN	IRN								MOS	ISLAMIC				MOS					1	051	051	05	1	3.4	6	1	6	-3.6281179138322	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538866	20150417	201504	2015	2015.2932	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	051	051	05	1	3.4	2	1	2	-3.6281179138322	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538867	20150417	201504	2015	2015.2932	IRN	TEHRAN	IRN								MOS	ISLAMIC				MOS					1	051	051	05	1	3.4	2	1	2	-3.6281179138322	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Australia	AS	AS		-27	133	AS	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538868	20150417	201504	2015	2015.2932	IRNGOV	IRAN	IRN					GOV			AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	2	1	2	-3.6281179138322	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150418230000	http://www.gulf-times.com/region/216/details/435580/australian-fm-hails-iran-fight-against-is
426538869	20150417	201504	2015	2015.2932	IRNGOV	IRANIAN	IRN					GOV			MIL	MILITARY						MIL			0	111	111	11	3	-2.0	6	1	6	-5.80762250453721	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20150418230000	http://www.gulf-times.com/region/216/details/435578/saudi-pledges-entire-$274mn-sought-by-un-to-aid-yemen
426538870	20150417	201504	2015	2015.2932	SAU	SAUDI	SAU								SAUMED	SAUDI ARABIA	SAU					MED			1	010	010	01	1	0.0	2	1	2	-5.47445255474452	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20150418230000	http://www.3news.co.nz/world/saudi-pledges-to-cover-un-aid-in-yemen-2015041910
426538871	20150417	201504	2015	2015.2932	SAUMED	SAUDI	SAU					MED													1	010	010	01	1	0.0	3	1	3	-5.47445255474452	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20150418230000	http://www.3news.co.nz/world/saudi-pledges-to-cover-un-aid-in-yemen-2015041910
426538872	20150418	201504	2015	2015.2959											AGR	FARMER						AGR			1	042	042	04	1	1.9	5	1	5	-3.69127516778523	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20150418230000	http://www.wsaz.com/home/headlines/Stink-Fest-Brings-Big-Crowds-to-the-Huntingtons-West-End-300552211.html
426538873	20150418	201504	2015	2015.2959											ARM	ARMENIA	ARM								1	072	072	07	2	8.3	2	1	2	0.72046109510087	0								3	Alex Theatre, California, United States	US	USCA		34.1489	-118.254	2084452	3	Alex Theatre, California, United States	US	USCA		34.1489	-118.254	2084452	20150418230000	http://www.dailynews.com/general-news/20150418/armenian-genocides-100th-anniversary-commemorated-in-los-angeles-area-events
426538874	20150418	201504	2015	2015.2959											BUS	COMPANY						BUS			1	014	014	01	1	0.0	4	1	4	-4.05549626467449	0								3	Pensacola, Florida, United States	US	USFL	FL033	30.4213	-87.2169	294117	3	Pensacola, Florida, United States	US	USFL	FL033	30.4213	-87.2169	294117	20150418230000	http://www.palmbeachpost.com/news/news/state-regional-govt-politics/mayor-sees-some-progress-some-problems-in-juvenile/nkxqh/
426538875	20150418	201504	2015	2015.2959											BUS	COMPANY						BUS			1	014	014	01	1	0.0	6	1	6	-4.05549626467449	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Pensacola, Florida, United States	US	USFL	FL033	30.4213	-87.2169	294117	20150418230000	http://www.palmbeachpost.com/news/news/state-regional-govt-politics/mayor-sees-some-progress-some-problems-in-juvenile/nkxqh/
426538876	20150418	201504	2015	2015.2959											BUS	BANK						BUS			1	014	014	01	1	0.0	6	1	6	-5.76923076923077	0								1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20150418230000	http://www.thesundaytimes.co.uk/sto/business/money/Consumer/article1545086.ece
426538877	20150418	201504	2015	2015.2959											BUS	COMPANY						BUS			0	031	031	03	1	5.2	10	1	10	-4.05549626467449	0								3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20150418230000	http://www.palmbeachpost.com/news/news/state-regional-govt-politics/mayor-sees-some-progress-some-problems-in-juvenile/nkxqh/
426538878	20150418	201504	2015	2015.2959											BUS	COMPANY						BUS			0	040	040	04	1	1.0	3	1	3	1.77215189873417	0								4	Timis, Romania (general), Romania	RO	RO00	24993	48.0333	26.9833	-1172422	4	Timis, Romania (general), Romania	RO	RO00	24993	48.0333	26.9833	-1172422	20150418230000	http://www.travelpod.com/travel-blog-entries/gloria8war242/1/1429396966/tpod.html
426538879	20150418	201504	2015	2015.2959											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	6.87022900763358	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20150418230000	http://www.dailytimes.com.pk/sindh/19-Apr-2015/artciti-art-trading-company-hosting-state-of-the-art-gallery
426538880	20150418	201504	2015	2015.2959											CAN	CANADA	CAN								1	051	051	05	1	3.4	8	1	8	4.13176996091569	0								4	South Hampton, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.9	32.6	-2321908	4	South Hampton, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.9	32.6	-2321908	20150418230000	http://www.newburyportnews.com/news/church-notes/article_bec1dbb8-dec0-59aa-94c7-9a54ae95b97a.html
426538881	20150418	201504	2015	2015.2959											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	4.13176996091569	0								3	Newburyport, Massachusetts, United States	US	USMA	MA009	42.8126	-70.8773	614293	3	Newburyport, Massachusetts, United States	US	USMA	MA009	42.8126	-70.8773	614293	20150418230000	http://www.newburyportnews.com/news/church-notes/article_bec1dbb8-dec0-59aa-94c7-9a54ae95b97a.html
426538882	20150418	201504	2015	2015.2959											CHN	CHINA	CHN								0	030	030	03	1	4.0	16	2	16	1.2569130216189	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20150418230000	http://www.dailybreeze.com/general-news/20150418/buddhist-sect-leader-wanted-in-china-gains-followers-in-pasadena-monterey-park
426538883	20150418	201504	2015	2015.2959											CHN	CHINA	CHN								0	030	030	03	1	4.0	4	2	4	1.2569130216189	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150418230000	http://www.dailybreeze.com/general-news/20150418/buddhist-sect-leader-wanted-in-china-gains-followers-in-pasadena-monterey-park
426538884	20150418	201504	2015	2015.2959											CHN	CHINA	CHN								0	042	042	04	1	1.9	16	2	16	1.2569130216189	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20150418230000	http://www.dailybreeze.com/general-news/20150418/buddhist-sect-leader-wanted-in-china-gains-followers-in-pasadena-monterey-park
426538885	20150418	201504	2015	2015.2959											CHN	CHINA	CHN								0	042	042	04	1	1.9	4	2	4	1.2569130216189	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150418230000	http://www.dailybreeze.com/general-news/20150418/buddhist-sect-leader-wanted-in-china-gains-followers-in-pasadena-monterey-park
426538886	20150418	201504	2015	2015.2959											CHRMAY160	CHRISTIAN SCIENCE				CHR					0	046	046	04	1	7.0	2	1	2	4.13176996091569	0								3	Christian Science Church, Massachusetts, United States	US	USMA		42.2787	-71.3217	1972306	3	Christian Science Church, Massachusetts, United States	US	USMA		42.2787	-71.3217	1972306	20150418230000	http://www.newburyportnews.com/news/church-notes/article_bec1dbb8-dec0-59aa-94c7-9a54ae95b97a.html
426538887	20150418	201504	2015	2015.2959											CHRPRO161	AMISH				CHR	PRO				1	042	042	04	1	1.9	10	1	10	3.78787878787879	0								0								0								20150418230000	http://www.watertowndailytimes.com/news03/watertown-daily-times-earns-five-awards-at-state-ap-contest-20150418
426538888	20150418	201504	2015	2015.2959											COP	POLICE CHIEF						COP			0	051	051	05	1	3.4	6	1	6	-8.10313075506445	0								3	Brown County, Ohio, United States	US	USOH		38.9334	-83.8666	1074020	3	Brown County, Ohio, United States	US	USOH		38.9334	-83.8666	1074020	20150418230000	http://www.mirror.co.uk/news/world-news/see-dramatic-moment-double-murder-5546142
426538889	20150418	201504	2015	2015.2959											COP	POLICE CHIEF						COP			0	051	051	05	1	3.4	4	1	4	-8.10313075506445	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20150418230000	http://www.mirror.co.uk/news/world-news/see-dramatic-moment-double-murder-5546142
426538890	20150418	201504	2015	2015.2959											COP	POLICE OFFICER						COP			1	111	111	11	3	-2.0	8	1	8	-5.20231213872832	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20150418230000	http://www.khvhradio.com/articles/local-news-390646/new-mexico-officers-sue-maui-police-13514469
426538891	20150418	201504	2015	2015.2959											COP	POLICE OFFICER						COP			1	111	111	11	3	-2.0	2	1	2	-5.20231213872832	0								1	Mexico	MX	MX		23	-102	MX	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20150418230000	http://www.khvhradio.com/articles/local-news-390646/new-mexico-officers-sue-maui-police-13514469
426538892	20150418	201504	2015	2015.2959											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	5	1	5	-0.83682008368201	0								3	Biloxi, Mississippi, United States	US	USMS	MS047	30.396	-88.8853	667173	3	Biloxi, Mississippi, United States	US	USMS	MS047	30.396	-88.8853	667173	20150418230000	http://www.hattiesburgamerican.com/story/opinion/columnists/2015/04/18/burnett-single-mothers-low-pay/25757255/
426538893	20150418	201504	2015	2015.2959											CVL	COMMUNITY						CVL			1	023	023	02	1	3.4	5	1	5	-0.83682008368201	0								3	Biloxi, Mississippi, United States	US	USMS	MS047	30.396	-88.8853	667173	3	Biloxi, Mississippi, United States	US	USMS	MS047	30.396	-88.8853	667173	20150418230000	http://www.hattiesburgamerican.com/story/opinion/columnists/2015/04/18/burnett-single-mothers-low-pay/25757255/
426538894	20150418	201504	2015	2015.2959											CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	1	1	1	-2.4390243902439	0								4	Pisky, Sums'ka Oblast', Ukraine	UP	UP21	28561	51.2184	34.0607	-1050340	4	Opytne, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9981	34.8996	10458471	20150418230000	http://www.unian.info/war/1068807-russian-backed-militants-shell-ukrainian-ato-forces-more-than-30-times-on-saturday.html
426538895	20150418	201504	2015	2015.2959											DEU	GERMANY	DEU								1	042	042	04	1	1.9	6	1	6	-3.2258064516129	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20150418230000	http://en.apa.az/news/225923
426538896	20150418	201504	2015	2015.2959											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	10	1	10	1.58102766798419	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20150418230000	http://www.wvva.com/story/28838542/2015/04/18/concord-university-hosts-color-run-for-autism
426538897	20150418	201504	2015	2015.2959											EDU	ACADEMICIAN						EDU			1	043	043	04	1	2.8	5	1	5	-2.15982721382289	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20150418230000	http://timesofindia.indiatimes.com/city/nagpur/Nagpur-Universitys-political-groups-clash-over-appointments-in-MC-meet/articleshow/46972917.cms
426538898	20150418	201504	2015	2015.2959											EDU	UNIVERSITY						EDU			1	190	190	19	4	-10.0	4	1	4	-2.15982721382289	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20150418230000	http://timesofindia.indiatimes.com/city/nagpur/Nagpur-Universitys-political-groups-clash-over-appointments-in-MC-meet/articleshow/46972917.cms
426538899	20150418	201504	2015	2015.2959											EGYGOV	EGYPT	EGY					GOV			1	036	036	03	1	4.0	7	1	7	-6.8421052631579	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20150418230000	http://www.bbc.co.uk/news/uk-32370699
426538900	20150418	201504	2015	2015.2959											EUR	EUROPE	EUR								1	042	042	04	1	1.9	5	1	5	-5.55555555555556	0								4	Lahore High Court, Punjab, Pakistan	PK	PK04	23674	33.5547	73.1025	10518107	4	Lahore High Court, Punjab, Pakistan	PK	PK04	23674	33.5547	73.1025	10518107	20150418230000	http://www.theglobaldispatch.com/pope-francis-meets-with-asia-bibis-family-i-pray-for-you-asia-the-suffering-33916/
