666290822	20160619	201606	2016	2016.4630											BUS	COMPANY						BUS			1	046	046	04	1	7.0	2	1	2	-1.46842878120411	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290823	20160619	201606	2016	2016.4630											CHRPRO	EPISCOPAL				CHR	PRO				0	030	030	03	1	4.0	6	1	6	2.5693730729702	0								3	Salkehatchie, South Carolina, United States	US	USSC	SC029	32.7063	-80.8132	1250733	3	Salkehatchie, South Carolina, United States	US	USSC	SC029	32.7063	-80.8132	1250733	20170619230000	http://www.thestate.com/opinion/opn-columns-blogs/cindi-ross-scoppe/article157001039.html
666290824	20160619	201606	2016	2016.4630											IGOUNO	UNITED NATIONS		UNO				IGO			0	060	060	06	2	6.0	5	1	5	-0.31948881789138	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170619230000	https://www.bloomberg.com/politics/articles/2017-06-19/usda-chief-set-to-talk-irritants-with-canada-mexico-on-nafta
666290825	20160619	201606	2016	2016.4630											LEG	LAWMAKER						LEG			1	036	036	03	1	4.0	5	1	5	1.05263157894737	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20170619230000	http://delawarepublic.org/post/revenue-boost-not-enough-cover-budget-shortfall
666290826	20160619	201606	2016	2016.4630											OPP	DEMONSTRATOR						OPP			1	141	141	14	3	-6.5	4	1	4	-3.18906605922552	0								3	Boyle Heights, California, United States	US	USCA		34.0339	-118.205	1660367	3	Boyle Heights, California, United States	US	USCA		34.0339	-118.205	1660367	20170619230000	http://www.laweekly.com/news/boyle-heights-weird-wave-coffee-shop-has-become-a-target-of-gentrification-protesters-8345835
666290827	20160619	201606	2016	2016.4630	BUS	COMPANY						BUS													1	046	046	04	1	7.0	2	1	2	-1.46842878120411	3	Beaver Lake, Arkansas, United States	US	USAR	AR143	36.2354	-93.9428	70305	0								3	Beaver Lake, Arkansas, United States	US	USAR		36.2354	-93.9428	70305	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290828	20160619	201606	2016	2016.4630	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-1.46842878120411	3	White River, Arkansas, United States	US	USAR	AR041	33.8834	-91.069	63825	3	White River, Arkansas, United States	US	USAR		33.8834	-91.069	63825	3	White River, Arkansas, United States	US	USAR		33.8834	-91.069	63825	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290829	20160619	201606	2016	2016.4630	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-1.46842878120411	3	White River, Arkansas, United States	US	USAR	AR041	33.8834	-91.069	63825	3	Beaver Lake, Arkansas, United States	US	USAR		36.2354	-93.9428	70305	3	White River, Arkansas, United States	US	USAR		33.8834	-91.069	63825	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290830	20160619	201606	2016	2016.4630	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	-1.46842878120411	3	Beaver Lake, Arkansas, United States	US	USAR	AR143	36.2354	-93.9428	70305	3	White River, Arkansas, United States	US	USAR		33.8834	-91.069	63825	3	White River, Arkansas, United States	US	USAR		33.8834	-91.069	63825	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290831	20160619	201606	2016	2016.4630	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	-1.46842878120411	3	Beaver Lake, Arkansas, United States	US	USAR	AR143	36.2354	-93.9428	70305	3	Beaver Lake, Arkansas, United States	US	USAR		36.2354	-93.9428	70305	3	Beaver Lake, Arkansas, United States	US	USAR		36.2354	-93.9428	70305	20170619230000	http://talkbusiness.net/2017/06/fayetteville-embraces-new-wastewater-treatment-technology/
666290832	20160619	201606	2016	2016.4630	CHRPRO	EPISCOPAL				CHR	PRO				USA	UNITED STATES	USA								0	030	030	03	1	4.0	4	1	4	2.5693730729702	3	Salkehatchie, South Carolina, United States	US	USSC	SC029	32.7063	-80.8132	1250733	3	Salkehatchie, South Carolina, United States	US	USSC	SC029	32.7063	-80.8132	1250733	3	Salkehatchie, South Carolina, United States	US	USSC	SC029	32.7063	-80.8132	1250733	20170619230000	http://www.thestate.com/opinion/opn-columns-blogs/cindi-ross-scoppe/article157001039.html
666290833	20160619	201606	2016	2016.4630	CRM	DRUG LORD						CRM													1	016	016	01	1	-2.0	2	1	2	-9.07407407407407	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20170619230000	http://www.bangkokpost.com/news/general/1271935/lao-drugs-kingpin-denies-all-charges
666290834	20160619	201606	2016	2016.4630	GOV	MINIST FOR FOREIGN						GOV			FRA	PARIS	FRA								1	013	013	01	1	0.4	6	1	6	-1.6867469879518	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170619230000	http://saudigazette.com.sa/world/mena/isolation-qatar-last-years-minister/
