628971815	20170119	201701	2017	2017.0521	SYR	SYRIA	SYR								JOR	JORDAN	JOR								0	039	039	03	1	5.0	1	1	1	0.16891891891892	1	Syria	SY	SY		35	38	SY	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	1	Syria	SY	SY		35	38	SY	20170218230000	http://en.ammonnews.net/article.aspx?articleno=34196
628971816	20170119	201701	2017	2017.0521	SYR	SYRIA	SYR								JOR	JORDAN	JOR								0	039	039	03	1	5.0	1	1	1	0.16891891891892	1	Syria	SY	SY		35	38	SY	1	Israel	IS	IS		31.5	34.75	IS	1	Syria	SY	SY		35	38	SY	20170218230000	http://en.ammonnews.net/article.aspx?articleno=34196
628971817	20170119	201701	2017	2017.0521	SYR	SYRIA	SYR								JOR	JORDAN	JOR								0	040	040	04	1	1.0	1	1	1	0.16891891891892	1	Syria	SY	SY		35	38	SY	4	Amman, (JO11), Jordan	JO	JO11	36728	31.95	35.9333	-970362	1	Syria	SY	SY		35	38	SY	20170218230000	http://en.ammonnews.net/article.aspx?articleno=34196
628971818	20170119	201701	2017	2017.0521	SYR	SYRIA	SYR								JOR	JORDAN	JOR								0	040	040	04	1	1.0	1	1	1	0.16891891891892	1	Syria	SY	SY		35	38	SY	1	Israel	IS	IS		31.5	34.75	IS	1	Syria	SY	SY		35	38	SY	20170218230000	http://en.ammonnews.net/article.aspx?articleno=34196
628971819	20170119	201701	2017	2017.0521	USA	FLORIDA	USA								CAN	TORONTO	CAN								1	042	042	04	1	1.9	8	1	8	-0.24813895781638	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	3	United Church, Florida, United States	US	USFL		30.3041	-82.9599	292677	3	United Church, Florida, United States	US	USFL		30.3041	-82.9599	292677	20170218230000	http://toronto.ctvnews.ca/family-friends-gather-at-funeral-for-toronto-filmmaker-rob-stewart-1.3291475
628971820	20170119	201701	2017	2017.0521	USA	FLORIDA	USA								CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	-0.24813895781638	3	United Church, Florida, United States	US	USFL	FL121	30.3041	-82.9599	292677	3	United Church, Florida, United States	US	USFL		30.3041	-82.9599	292677	3	United Church, Florida, United States	US	USFL		30.3041	-82.9599	292677	20170218230000	http://toronto.ctvnews.ca/family-friends-gather-at-funeral-for-toronto-filmmaker-rob-stewart-1.3291475
628971821	20170211	201702	2017	2017.1123	MED	MEDIA						MED													1	130	130	13	3	-4.4	10	1	10	-2.7536231884058	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20170218230000	http://www.redstate.com/jimjamitis/2017/02/18/gop-follows-trumps-ridiculous-presser-ridiculous-media-accountability-survey/
628971822	20170211	201702	2017	2017.1123	SOM	SOMALI	SOM																		1	120	120	12	3	-4.0	1	1	1	-1.93370165745857	1	United States	US	US		38	-97	US	0								1	Somalia	SO	SO		10	49	SO	20170218230000	http://somaliwayn.org/?p=53908
628971823	20170211	201702	2017	2017.1123	SOMGOV	SOMALIA	SOM					GOV													1	120	120	12	3	-4.0	1	1	1	-1.93370165745857	1	Somalia	SO	SO		10	49	SO	0								1	Somalia	SO	SO		10	49	SO	20170218230000	http://somaliwayn.org/?p=53908
628971824	20170211	201702	2017	2017.1123	SOMGOV	SOMALI	SOM					GOV													1	120	120	12	3	-4.0	3	1	3	-1.93370165745857	1	United States	US	US		38	-97	US	0								1	Somalia	SO	SO		10	49	SO	20170218230000	http://somaliwayn.org/?p=53908
628971825	20170218	201702	2017	2017.1315											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	-3.40136054421768	0								4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	20170218230000	http://www.southernweekly.com.au/story/4271350/the-tamworth-tow-truck-driver-and-the-750-key-that-could-bring-down-senator-rod-culleton/?cs=4160
628971826	20170218	201702	2017	2017.1315											AUS	AUSTRALIA	AUS								1	080	080	08	2	5.0	8	1	8	-3.40136054421768	0								4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	20170218230000	http://www.southernweekly.com.au/story/4271350/the-tamworth-tow-truck-driver-and-the-750-key-that-could-bring-down-senator-rod-culleton/?cs=4160
628971827	20170218	201702	2017	2017.1315											CAN	CALGARY	CAN								1	180	180	18	4	-9.0	3	1	3	-7.55711775043937	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20170218230000	http://www.edmontonjournal.com/news/crime-and-justice/douglas+garland+assaulted+calgary+remand+centre/12944390/story.html
628971828	20170218	201702	2017	2017.1315											CAN	CALGARY	CAN								1	180	180	18	4	-9.0	1	1	1	-7.55711775043937	0								4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20170218230000	http://www.edmontonjournal.com/news/crime-and-justice/douglas+garland+assaulted+calgary+remand+centre/12944390/story.html
628971829	20170218	201702	2017	2017.1315											CAN	CALGARY	CAN								1	180	180	18	4	-9.0	6	1	6	-7.55711775043937	0								4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	20170218230000	http://www.edmontonjournal.com/news/crime-and-justice/douglas+garland+assaulted+calgary+remand+centre/12944390/story.html
628971830	20170218	201702	2017	2017.1315											CANCOP	VANCOUVER	CAN					COP			1	173	173	17	4	-5.0	6	1	6	-3.125	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20170218230000	http://www.dailyrecordnews.com/ap_news/washington/man-booked-into-clark-county-jail-after-body-found-in/article_e9ca71bc-1fea-58fe-9cd2-485555b9b5b9.html
628971831	20170218	201702	2017	2017.1315											CANCOP	VANCOUVER	CAN					COP			1	190	190	19	4	-10.0	6	1	6	-3.125	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20170218230000	http://www.dailyrecordnews.com/ap_news/washington/man-booked-into-clark-county-jail-after-body-found-in/article_e9ca71bc-1fea-58fe-9cd2-485555b9b5b9.html
628971832	20170218	201702	2017	2017.1315											CANGOV	CANADA	CAN					GOV			1	020	020	02	1	3.0	1	1	1	-8.76288659793814	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20170218230000	http://www.cp24.com/news/two-people-injured-after-explosion-at-parkdale-apartment-building-1.3291615
628971833	20170218	201702	2017	2017.1315											COP	PRISON						COP			0	100	100	10	3	-5.0	3	1	3	-4.91132332878581	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20170218230000	http://www.al.com/news/huntsville/index.ssf/2017/02/protestors_rally_to_release_al.html
628971834	20170218	201702	2017	2017.1315											COP	TROOPER						COP			0	190	190	19	4	-10.0	10	1	10	-5.16677567037279	0								3	Carter County, Oklahoma, United States	US	USOK		34.2334	-97.3003	1101797	3	Carter County, Oklahoma, United States	US	USOK		34.2334	-97.3003	1101797	20170218230000	http://oklahomawatch.org/2017/02/18/end-of-hope-one-offenders-path-to-the-penitentiary/
628971835	20170218	201702	2017	2017.1315											CRM	BANDIT						CRM			1	040	040	04	1	1.0	6	1	6	-0.41208791208792	0								4	Sierra De Juarez, Baja California, Mexico	MX	MX02	19586	31.75	-115.667	-1672448	4	Sierra De Juarez, Baja California, Mexico	MX	MX02	19586	31.75	-115.667	-1672448	20170218230000	http://www.windaction.org/posts/46320-how-mexican-wind-lights-san-diego-homes
628971836	20170218	201702	2017	2017.1315											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	6	1	6	-1.72413793103448	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170218230000	http://www.lfpress.com/2017/02/18/ont-councillor-in-hot-water-for-calling-constituent-sexy-gramma
628971837	20170218	201702	2017	2017.1315											CVL	COMMUNITY						CVL			0	057	057	05	1	8.0	10	1	10	-0.41208791208792	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20170218230000	http://www.windaction.org/posts/46320-how-mexican-wind-lights-san-diego-homes
628971838	20170218	201702	2017	2017.1315											CVL	COMMUNITY						CVL			1	060	060	06	2	6.0	10	1	10	-0.59171597633136	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20170218230000	http://montreal.ctvnews.ca/hema-quebec-reaching-out-to-black-women-for-blood-donations-1.3291616
628971839	20170218	201702	2017	2017.1315											EDU	SCHOOL						EDU			0	0331	033	03	1	5.2	3	1	3	0.48465266558966	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20170218230000	http://www.newsrepublican.com/news/20170218/county-democrats-hold-forum-sans-repblicans
628971840	20170218	201702	2017	2017.1315											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	5	1	5	-2.63852242744063	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20170218230000	http://www.foreignpolicyjournal.com/2017/02/18/there-is-a-strong-case-for-a-second-referendum-on-eu-membership-prior-to-brexit/
628971841	20170218	201702	2017	2017.1315											GBR	UNITED KINGDOM	GBR								0	138	138	13	3	-7.0	4	1	4	-2.60869565217392	0								4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20170218230000	http://www.bjpenn.com/mma-news/dan-hardy/breaking-dan-the-outlaw-hardy-has-been-cleared-to-fight-again-by-cardiologists-in-the-uk/
628971842	20170218	201702	2017	2017.1315											GOV	FIRE CHIEF						GOV			1	020	020	02	1	3.0	3	1	3	-8.76288659793814	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20170218230000	http://www.cp24.com/news/two-people-injured-after-explosion-at-parkdale-apartment-building-1.3291615
628971843	20170218	201702	2017	2017.1315											GOV	GOVERNOR						GOV			1	057	057	05	1	8.0	2	1	2	1.01626016260162	0								3	Atoka, Oklahoma, United States	US	USOK	OK005	34.3859	-96.1283	1089746	3	Atoka, Oklahoma, United States	US	USOK	OK005	34.3859	-96.1283	1089746	20170218230000	http://www.waymarking.com/waymarks/WMV3R9_Robert_Maxwell_Harris_Tishomingo_City_Cemetery_Tishomingo_OK
628971844	20170218	201702	2017	2017.1315											GOV	KINGDOM						GOV			1	060	060	06	2	6.0	8	1	8	-9.52380952380954	0								1	Syria	SY	SY		35	38	SY	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20170218230000	http://www.zawya.com/story/Trial_of_physician_treating_terrorist_groups_in_Syria_commenced-ZAWYA20170214033145/
628971845	20170218	201702	2017	2017.1315											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	6	1	3	-4.71698113207548	0								3	Mount Kisco, New York, United States	US	USNY		41.2043	-73.7271	957852	3	Mount Kisco, New York, United States	US	USNY		41.2043	-73.7271	957852	20170218230000	http://abc7ny.com/news/fire-desroys-yeshiva-building-in-mount-kisco/1761654/
628971846	20170218	201702	2017	2017.1315											HLH	HOSPITAL						HLH			1	040	040	04	1	1.0	2	1	2	-5.24899057873486	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20170218230000	http://www.mirror.co.uk/news/uk-news/crime-lord-offered-kill-drug-9846203
628971847	20170218	201702	2017	2017.1315											HLH	DOCTOR						HLH			1	040	040	04	1	1.0	2	1	2	-0.54570259208731	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20170218230000	http://www.ricentral.com/east_greenwich_pendulum/news/local_news/local-doctor-talks-immigration-acceptance/article_1e213d3a-f467-11e6-8d47-0f008076e818.html
628971848	20170218	201702	2017	2017.1315											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	10	1	10	-3.29512893982808	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20170218230000	http://www.9news.com.au/meet-the-team/federal-politics/joel-dry
628971849	20170218	201702	2017	2017.1315											IND	SRINAGAR	IND								1	036	036	03	1	4.0	10	1	10	-1.16472545757071	0								4	Bhatinda, Punjab, India	IN	IN23	17825	30.2	74.95	-2091440	4	Bhatinda, Punjab, India	IN	IN23	17825	30.2	74.95	-2091440	20170218230000	http://kashmirreader.com/2017/02/19/delay-setting-auto-lpg-outlets-valley-hc-asks-ioc/
628971850	20170218	201702	2017	2017.1315											IND	SRINAGAR	IND								1	043	043	04	1	2.8	10	1	10	-1.16472545757071	0								4	Bhatinda, Punjab, India	IN	IN23	17825	30.2	74.95	-2091440	4	Bhatinda, Punjab, India	IN	IN23	17825	30.2	74.95	-2091440	20170218230000	http://kashmirreader.com/2017/02/19/delay-setting-auto-lpg-outlets-valley-hc-asks-ioc/
628971851	20170218	201702	2017	2017.1315											INDGOV	YASHWANT SINHA	IND					GOV			1	046	046	04	1	7.0	5	1	5	-3.65296803652968	0								0								0								20170218230000	http://kashmirreader.com/2017/02/19/start-dialogue-kashmir-immediately-yashwant-sinha/
628971852	20170218	201702	2017	2017.1315											IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	4	2	4	3.23943661971831	0								1	Iraq	IZ	IZ		33	44	IZ	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20170218230000	http://www.westport-news.com/news/article/Hundreds-mourn-loss-of-local-veteran-firefighter-10943147.php
628971853	20170218	201702	2017	2017.1315											IRQCVL	MOSUL	IRQ					CVL			1	190	190	19	4	-10.0	10	1	10	-6.5934065934066	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20170218230000	http://www.heraldsun.com.au/news/breaking-news/liberation-of-mosul-imminent-iraqi-forces/news-story/850368602fd7319505775b0e33159915?nk=ba920d0688e3b0b48fe6d747cb46717a-1487458023
628971854	20170218	201702	2017	2017.1315											JUD	JUDGE						JUD			0	051	051	05	1	3.4	2	1	2	-2.27642276422765	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20170218230000	http://www.cortezjournal.com/article/20170218/AP/302189867/Revamped-immigration-plan-more-precise-concise-Kelly-says
628971855	20170218	201702	2017	2017.1315											JUD	JUDGE						JUD			0	051	051	05	1	3.4	2	1	2	-2.27642276422765	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20170218230000	http://www.cortezjournal.com/article/20170218/AP/302189867/Revamped-immigration-plan-more-precise-concise-Kelly-says
628971856	20170218	201702	2017	2017.1315											JUD	JUDGE						JUD			0	051	051	05	1	3.4	6	1	6	-2.27642276422765	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20170218230000	http://www.cortezjournal.com/article/20170218/AP/302189867/Revamped-immigration-plan-more-precise-concise-Kelly-says
628971857	20170218	201702	2017	2017.1315											LAB	EMPLOYEE						LAB			0	033	033	03	1	5.2	10	1	10	6.84039087947883	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20170218230000	http://www.zawya.com/story/Oman_Insurance_company_and_Bupa_Global_launch_new_range_of_flexible_international_health_plans_tailored_to_SMEs_in_Dubai-ZAWYA20170213065056/
628971858	20170218	201702	2017	2017.1315											MEX	MEXICO	MEX								0	061	061	06	2	6.4	10	1	10	-0.41208791208792	0								4	Sierra De Juarez, Baja California, Mexico	MX	MX02	19586	31.75	-115.667	-1672448	4	Sierra De Juarez, Baja California, Mexico	MX	MX02	19586	31.75	-115.667	-1672448	20170218230000	http://www.windaction.org/posts/46320-how-mexican-wind-lights-san-diego-homes
628971859	20170218	201702	2017	2017.1315											MOS	ISLAM				MOS					1	046	046	04	1	7.0	2	1	2	-2.79329608938547	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20170218230000	http://montreal.ctvnews.ca/former-ndp-bloc-mp-allegedly-joins-anti-radical-islam-group-1.3291539
628971860	20170218	201702	2017	2017.1315											MYSGOVMIL	AHMAD ZAHID HAMIDI	MYS					GOV	MIL		1	043	043	04	1	2.8	6	1	6	-3.27332242225859	0								1	Macau	MC	MC		22.1667	113.55	MC	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20170218230000	http://ekosvoice.com/2017/02/18/north-korea-demands-malaysia-release-body-of-kim-jong-uns.html
628971861	20170218	201702	2017	2017.1315											PRK	PYONGYANG	PRK								1	042	042	04	1	1.9	1	1	1	-4.9438202247191	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Sepang, Selangor, Malaysia	MY	MY12	18585	2.6931	101.75	-2403350	20170218230000	http://fairydetox.org/2017/02/18/malaysia-and-north-korea-lock-horns-over-killing-of-kim.html
628971862	20170218	201702	2017	2017.1315											PRK	NORTH KOREA	PRK								0	0841	084	08	2	7.0	1	1	1	-4.8667439165701	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	Macau	MC	MC		22.1667	113.55	MC	20170218230000	http://www.pressherald.com/2017/02/18/second-autopsy-on-kims-half-brother-outrages-n-korea/
628971863	20170218	201702	2017	2017.1315											PRKGOV	PYONGYANG	PRK					GOV			1	042	042	04	1	1.9	4	1	4	-4.9438202247191	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Sepang, Selangor, Malaysia	MY	MY12	18585	2.6931	101.75	-2403350	20170218230000	http://fairydetox.org/2017/02/18/malaysia-and-north-korea-lock-horns-over-killing-of-kim.html
628971864	20170218	201702	2017	2017.1315											PRKGOV	NORTH KOREA	PRK					GOV			1	042	042	04	1	1.9	2	1	2	-4.9438202247191	0								4	Sepang, Selangor, Malaysia	MY	MY12	18585	2.6931	101.75	-2403350	4	Sepang, Selangor, Malaysia	MY	MY12	18585	2.6931	101.75	-2403350	20170218230000	http://fairydetox.org/2017/02/18/malaysia-and-north-korea-lock-horns-over-killing-of-kim.html
