708282231	20161119	201611	2016	2016.8740											TUR	TURKEY	TUR								1	036	036	03	1	4.0	10	1	10	-0.6872852233677	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171119230000	http://www.kake.com/story/36881742/last-dash-to-the-grocery-store-before-thanksgiving
708282232	20161119	201611	2016	2016.8740	BGD	BANGLADESH	BGD								IND	WEST BENGAL	IND								1	172	172	17	4	-5.0	1	1	1	-7.83289817232376	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	20171119230000	https://mumbaimirror.indiatimes.com/mumbai/other/dhaka-based-darul-sheikh-controls-fake-currency-racket-in-india/articleshow/61716387.cms
708282233	20161119	201611	2016	2016.8740	BGD	BANGLADESH	BGD								IND	WEST BENGAL	IND								1	172	172	17	4	-5.0	1	1	1	-7.83289817232376	4	Palghar, Maharashtra, India	IN	IN16	17783	19.6833	72.75	-2106854	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	20171119230000	https://mumbaimirror.indiatimes.com/mumbai/other/dhaka-based-darul-sheikh-controls-fake-currency-racket-in-india/articleshow/61716387.cms
708282234	20161119	201611	2016	2016.8740	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	10	1	10	2.78637770897833	4	Sturminster Newton, Dorset, United Kingdom	UK	UKD6	40129	50.9167	-2.28333	-2609069	0								4	Sturminster Newton, Dorset, United Kingdom	UK	UKD6	40129	50.9167	-2.28333	-2609069	20171119230000	http://www.dorsetecho.co.uk/news/15668397.Dorset_has_some_of_the_best_connectivity_in_the_UK___but_some_businesses_lack_the_skills_to_make_use_of_the_opportunity/
708282235	20161119	201611	2016	2016.8740	CAN	CANADA	CAN								CHN	CHINA	CHN								1	042	042	04	1	1.9	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282236	20161119	201611	2016	2016.8740	CAN	CANADA	CAN								CHN	CHINA	CHN								1	042	042	04	1	1.9	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282237	20161119	201611	2016	2016.8740	CAN	CANADA	CAN								CHN	CHINESE	CHN								1	046	046	04	1	7.0	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282238	20161119	201611	2016	2016.8740	CAN	CANADA	CAN								CHN	CHINESE	CHN								1	046	046	04	1	7.0	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282239	20161119	201611	2016	2016.8740	CANHRI	EGALE CANADA	CAN					HRI			CAN	CANADIAN	CAN								1	020	020	02	1	3.0	2	1	2	-1.23456790123457	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171119230000	http://www.caledoniacourier.com/news/apology-to-canadians-persecuted-for-being-gay-coming-nov-28-trudeau/
708282240	20161119	201611	2016	2016.8740	CANHRI	EGALE CANADA	CAN					HRI			CAN	CANADIAN	CAN								1	020	020	02	1	3.0	7	1	7	-1.23456790123457	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20171119230000	http://www.caledoniacourier.com/news/apology-to-canadians-persecuted-for-being-gay-coming-nov-28-trudeau/
708282241	20161119	201611	2016	2016.8740	CHN	CHINA	CHN								CAN	CANADA	CAN								1	043	043	04	1	2.8	4	2	4	1.75767304176961	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282242	20161119	201611	2016	2016.8740	CHN	CHINA	CHN								CAN	CANADA	CAN								1	043	043	04	1	2.8	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282243	20161119	201611	2016	2016.8740	CHN	CHINESE	CHN								CAN	CANADA	CAN								1	046	046	04	1	7.0	4	2	4	1.75767304176961	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282244	20161119	201611	2016	2016.8740	CHN	CHINESE	CHN								CAN	CANADA	CAN								1	046	046	04	1	7.0	4	2	4	1.75767304176961	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171119230000	https://www.insidebelleville.com/news-story/7931616-trudeau-china-trip-possible-in-december/
708282245	20161119	201611	2016	2016.8740	CVL	RESIDENTS						CVL			BGD	BANGLADESH	BGD								1	172	172	17	4	-5.0	3	1	3	-7.83289817232376	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	4	Dholpur, Rajasthan, India	IN	IN24	17734	26.7	77.9	-2094723	20171119230000	https://mumbaimirror.indiatimes.com/mumbai/other/dhaka-based-darul-sheikh-controls-fake-currency-racket-in-india/articleshow/61716387.cms
708282246	20161119	201611	2016	2016.8740	GBR	UNITED KINGDOM	GBR																		1	0841	084	08	2	7.0	2	1	2	-0.3690036900369	4	Quiapo, Bukidnon, Philippines	RP	RP12	24265	8.40028	124.733	6400491	0								4	Quiapo, Bukidnon, Philippines	RP	RP12	24265	8.40028	124.733	6400491	20171119230000	http://journal.com.ph/news/nation/ph-to-join-red-wednesday
708282247	20161119	201611	2016	2016.8740	TUR	TURKEY	TUR																		1	036	036	03	1	4.0	10	1	10	-0.6872852233677	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171119230000	http://www.kake.com/story/36881742/last-dash-to-the-grocery-store-before-thanksgiving
708282248	20171020	201710	2017	2017.7945	PHL	MINDANAO	PHL								MIL	MILITARY						MIL			1	112	112	11	3	-2.0	8	1	8	-2.62172284644194	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171119230000	http://journal.com.ph/news/nation/three-solons-buck-longer-martial-law
708282249	20171112	201711	2017	2017.8548											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	1	1	1	-8.10810810810811	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Tonga	TN	TN		-20	-175	TN	20171119230000	http://www.huffingtonpost.com.au/2017/11/19/salim-mehajer-arrested-after-allegedly-breaching-ex-wifes-avo_a_23282347/?ncid=edlinkauhpmg00000004
708282250	20171112	201711	2017	2017.8548											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	1	1	1	-8.10810810810811	0								1	Tonga	TN	TN		-20	-175	TN	1	Tonga	TN	TN		-20	-175	TN	20171119230000	http://www.huffingtonpost.com.au/2017/11/19/salim-mehajer-arrested-after-allegedly-breaching-ex-wifes-avo_a_23282347/?ncid=edlinkauhpmg00000004
708282251	20171112	201711	2017	2017.8548											LEG	HOUSE OF REPRESENTATIVES						LEG			1	043	043	04	1	2.8	6	1	6	-3.21543408360129	0								4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282252	20171112	201711	2017	2017.8548											USA	UNITED STATES	USA								0	040	040	04	1	1.0	6	1	6	1.44578313253012	0								3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	20171119230000	http://www.richlandsource.com/news/sherrod-brown-protecting-the-pensions-ohio-retirees-have-earned/article_9ab6a2a8-c93d-11e7-a48e-9f0c893d6ac9.html
708282253	20171112	201711	2017	2017.8548	COP	POLICE						COP			AUS	MURRAY	AUS								1	180	180	18	4	-9.0	5	1	5	-6.640625	0								0								0								20171119230000	http://forward.com/fast-forward/387938/writer-quits-lena-dunham-project-its-time-for-women-of-color-to-divest/
708282254	20171112	201711	2017	2017.8548	LEG	HOUSE OF REPRESENTATIVES						LEG													1	036	036	03	1	4.0	6	1	6	-3.21543408360129	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	0								4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282255	20171112	201711	2017	2017.8548	LEG	HOUSE OF REPRESENTATIVES						LEG													1	042	042	04	1	1.9	6	1	6	-3.21543408360129	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	0								4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282256	20171112	201711	2017	2017.8548	LEG	HOUSE OF REPRESENTATIVES						LEG			PHL	PHILIPPINE	PHL								1	036	036	03	1	4.0	4	1	4	-3.21543408360129	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282257	20171112	201711	2017	2017.8548	LEG	HOUSE OF REPRESENTATIVES						LEG			PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	4	1	4	-3.21543408360129	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282258	20171112	201711	2017	2017.8548	MIL	MILITARY AUTHORITIES						MIL													1	090	090	09	2	-2.0	5	1	5	-0.91324200913242	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171119230000	http://www.rttnews.com/2837457/mugabe-agrees-to-resign-as-zimbabwean-president.aspx
708282259	20171112	201711	2017	2017.8548	PHL	PHILIPPINE	PHL								LEG	HOUSE OF REPRESENTATIVES						LEG			1	042	042	04	1	1.9	4	1	4	-3.21543408360129	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	4	New Bilibid Prison, Rizal, Philippines	RP	RP53	24229	14.3803	121.029	-2441814	20171119230000	http://journal.com.ph/news/nation
708282260	20171118	201711	2017	2017.8712	COP	POLICE DISTRICT						COP			MYSCRM	SARAWAK	MYS					CRM			1	173	173	17	4	-5.0	2	1	2	-6.78733031674208	4	Kuching, Sarawak, Malaysia	MY	MY11	18585	1.55	110.333	-2402530	4	Kuching, Sarawak, Malaysia	MY	MY11	18585	1.55	110.333	-2402530	4	Kuching, Sarawak, Malaysia	MY	MY11	18585	1.55	110.333	-2402530	20171119230000	http://www.theborneopost.com/2017/11/20/father-hands-boy-to-police-over-alleged-threats-to-cm/
708282261	20171118	201711	2017	2017.8712	GOV	DEPARTMENT OF FOREIGN AFFAIRS						GOV			PHL	FILIPINO	PHL								1	030	030	03	1	4.0	1	1	1	-3.57142857142857	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171119230000	http://journal.com.ph/news/overseas-filipino-workers
708282262	20171118	201711	2017	2017.8712	GOV	DEPARTMENT OF FOREIGN AFFAIRS						GOV			PHL	FILIPINO	PHL								1	030	030	03	1	4.0	1	1	1	-3.57142857142857	1	United Arab Emirates	AE	AE		24	54	AE	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171119230000	http://journal.com.ph/news/overseas-filipino-workers
708282263	20171118	201711	2017	2017.8712	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	FILIPINO	PHL								0	010	010	01	1	0.0	5	1	5	-4.00641025641026	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171119230000	http://journal.com.ph/news/top-stories
708282264	20171118	201711	2017	2017.8712	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	1	1	1	-4.00641025641026	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171119230000	http://journal.com.ph/news/top-stories
708282265	20171118	201711	2017	2017.8712	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	-4.00641025641026	1	China	CH	CH		35	105	CH	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171119230000	http://journal.com.ph/news/top-stories
708282266	20171118	201711	2017	2017.8712	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	-4.00641025641026	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171119230000	http://journal.com.ph/news/top-stories
708282267	20171118	201711	2017	2017.8712	IGOSEAASN	ASEAN	SEA	ASN				IGO			PHL	PHILIPPINE	PHL								0	043	043	04	1	2.8	6	1	6	-4.00641025641026	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171119230000	http://journal.com.ph/news/top-stories
