638276633	20160318	201603	2016	2016.2137											LEG	PARLIAMENT						LEG			0	051	051	05	1	3.4	12	1	6	4.37956204379562	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20170318230000	http://news.xinhuanet.com/english/2017-03/19/c_136139506.htm
638276634	20160318	201603	2016	2016.2137	COP	POLICE						COP			JUD	ADVOCATE						JUD			1	043	043	04	1	2.8	5	1	5	-2.8125	0								0								0								20170318230000	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837
638276635	20160318	201603	2016	2016.2137	JUD	ADVOCATE						JUD			COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-2.8125	0								0								0								20170318230000	http://echoofindia.com/malda-home-guard-s-pg-daughter-missing-8-months-124837
638276636	20160318	201603	2016	2016.2137	LEG	PARLIAMENT						LEG			MAR	MOROCCO	MAR								0	051	051	05	1	3.4	8	1	4	4.37956204379562	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20170318230000	http://news.xinhuanet.com/english/2017-03/19/c_136139506.htm
638276637	20160318	201603	2016	2016.2137	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			1	010	010	01	1	0.0	4	1	4	-3.94366197183099	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20170318230000	http://www.newindianexpress.com/business/2017/mar/19/indian-american-fourth-on-list-of-overpaid-ceos-in-us-report-1583128.html
638276638	20170216	201702	2017	2017.1260	EGY	EGYPT	EGY								CHRCTH	CATHOLIC				CHR	CTH				1	036	036	03	1	4.0	5	1	5	1.14942528735633	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20170318230000	http://newsviewsnreviews.com/2017/03/popes-egypt-visit-offers-chance-to-improve-catholic-muslim-ties/
638276639	20170216	201702	2017	2017.1260	EGY	EGYPT	EGY								MOS	MUSLIM				MOS					1	036	036	03	1	4.0	5	1	5	1.14942528735633	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20170318230000	http://newsviewsnreviews.com/2017/03/popes-egypt-visit-offers-chance-to-improve-catholic-muslim-ties/
638276640	20170216	201702	2017	2017.1260	EGY	EGYPT	EGY								VAT	VATICAN	VAT								1	036	036	03	1	4.0	5	1	5	1.14942528735633	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20170318230000	http://newsviewsnreviews.com/2017/03/popes-egypt-visit-offers-chance-to-improve-catholic-muslim-ties/
638276641	20170216	201702	2017	2017.1260	FRA	FRENCH	FRA								LEG	CONGRESSMAN						LEG			1	040	040	04	1	1.0	1	1	1	-2.10755813953489	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276642	20170216	201702	2017	2017.1260	FRA	FRENCH	FRA								LEG	CONGRESSMAN						LEG			1	040	040	04	1	1.0	1	1	1	-2.10755813953489	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276643	20170216	201702	2017	2017.1260	FRAPTY	FRENCH	FRA								LEG	CONGRESSMAN						LEG			1	040	040	04	1	1.0	6	1	6	-2.10755813953489	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276644	20170216	201702	2017	2017.1260	LEG	CONGRESSMAN						LEG			FRA	FRENCH	FRA								1	040	040	04	1	1.0	1	1	1	-2.10755813953489	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276645	20170216	201702	2017	2017.1260	LEG	CONGRESSMAN						LEG			FRA	FRENCH	FRA								1	040	040	04	1	1.0	1	1	1	-2.10755813953489	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276646	20170216	201702	2017	2017.1260	LEG	CONGRESSMAN						LEG			FRAPTY	FRENCH	FRA								1	040	040	04	1	1.0	6	1	6	-2.10755813953489	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://echidneofthesnakes.blogspot.com/2017/03/saturday-snacks-for-thought-on-citizens.html
638276647	20170311	201703	2017	2017.1945	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		RWA	RWANDA	RWA								1	043	043	04	1	2.8	2	1	2	3.44827586206897	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20170318230000	http://news.xinhuanet.com/english/2017-03/19/c_136139441.htm
638276648	20170311	201703	2017	2017.1945	RWA	RWANDA	RWA								IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	042	042	04	1	1.9	2	1	2	3.44827586206897	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20170318230000	http://news.xinhuanet.com/english/2017-03/19/c_136139441.htm
638276649	20170311	201703	2017	2017.1945	USA	UNITED STATES	USA								LEG	LEGISLATOR						LEG			0	051	051	05	1	3.4	1	1	1	0.60975609756097	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20170318230000	http://www.knoxnews.com/story/opinion/columnists/jack-mcelroy/2017/03/18/response-hanky-panky-more-secrecy/99245618/
638276650	20170317	201703	2017	2017.2110	COKGOV	COOK ISLANDS	COK					GOV			GOV	MINIST						GOV			1	111	111	11	3	-2.0	2	1	2	0.53003533568905	4	Atiu, Cook Islands (general), Cook Islands	CW	CW00	14469	-19.9917	-158.119	-1204660	4	Atiu, Cook Islands (general), Cook Islands	CW	CW00	14469	-19.9917	-158.119	-1204660	4	Atiu, Cook Islands (general), Cook Islands	CW	CW00	14469	-19.9917	-158.119	-1204660	20170318230000	http://www.pireport.org/articles/2014/11/03/success-cook-islands-independence-debated-mps
638276651	20170317	201703	2017	2017.2110	FRA	PARIS	FRA								IRLMIL	IRISH	IRL					MIL			1	043	043	04	1	2.8	2	1	2	1.13636363636364	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Ireland	EI	EI		53	-8	EI	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20170318230000	http://royalcentral.co.uk/uk/cambridges/duchess-of-cambridge-hands-out-shamrocks-for-st-patricks-day-78652
